xa,ya,za,xg,yg,zg,xm,ym,zm,temp,hum
888,11,854,-246582,60058,-89294,-15087,37170,9851,16725,56447
-2027,-894,129,-213745,43090,-143554,-12976,44628,-8813,16725,56447
-648,618,-1169,33752,-105346,115600,-13403,40441,-5676,16725,56447
-1019,52,-628,-11657,-96984,-53100,-13647,41918,15563,16725,56447
-3999,749,-1863,62561,-102416,91186,-13452,36767,7287,16725,56447
793,-1306,768,-22949,115966,23498,-12048,41357,4992,16725,56447
-3635,-2443,-1126,-4150,-147583,196899,-12719,40917,-4663,16725,56176
-428,661,-566,398193,104431,146118,-11816,47900,8789,16689,56176
-1180,964,-2528,79467,-17883,-63842,-13488,39257,13574,16689,56176
1526,-216,635,-36926,102905,141357,-16223,41113,-8593,16689,54532
1047,348,-339,-348938,28259,-135742,-11267,52075,-11315,16689,56080
-117,-914,-580,250244,-305053,81115,-11718,37719,-3051,16671,56080
-2494,-776,-3526,793,216857,169738,-17907,45300,14294,16653,56080
-882,1276,3999,15319,-14465,3540,-15722,32910,4028,16653,56080
-3632,968,-46,3051,128540,167358,-12634,43835,-1843,16653,54771
336,-865,-753,146179,-64331,109436,-14282,37939,-329,16653,56134
-287,-537,2271,62500,49560,3784,-12622,46215,8239,16617,56134
-10,86,-86,-80139,121948,83679,-17846,37866,10485,16617,56134
-2297,2146,278,31433,127319,-126647,-16467,38830,-12487,16617,56134
-3999,-1524,95,-324340,158203,57128,-12500,47387,-12500,16617,56134
549,-1964,-511,55053,-74218,159423,-11877,37316,-10668,16617,56134
-2356,-110,-1217,84411,-63110,134399,-15979,37829,-1806,16617,56134
-317,374,1999,-92346,107971,147521,-18395,32714,-7666,16617,56134
3019,-1332,255,-241638,57495,-100280,-10693,46862,-19299,16617,56134
-458,-2661,-203,19470,98937,163391,-10559,31286,-17358,16617,56134
297,-1792,-1473,-334716,-220031,-96557,-12207,32409,-9594,16617,56134
386,73,-549,113159,102233,98693,-13012,26635,-14904,16617,56134
-2011,358,-649,-248474,-45593,-101684,-10900,35498,-22790,16617,55109
2109,421,-1611,-68542,-43701,34301,-4626,13647,-24035,16617,55109
-1174,-768,-690,225219,-142883,142211,-7263,20251,-21813,16653,55109
-38,1098,-1878,-61523,-32958,106628,-10949,15136,-18078,16653,55109
893,-665,653,-183593,72875,-125183,-6921,11022,-18591,16653,55109
-3344,513,-134,-380371,-16845,-155395,-9143,17309,-18005,16653,56313
-188,-571,-870,-344604,-132568,30029,-8117,4138,-12353,16653,55170
-695,-1569,-763,101196,-264892,-31127,-8642,2014,-2307,16653,55170
1251,1686,522,-290649,42907,-54443,-11425,6188,-4797,16581,56326
-3744,-1025,-78,-382995,181945,80261,-6494,12658,-6274,16563,56326
-3999,-98,-1075,-226928,-13854,-117980,-13732,8386,-2661,16563,55180
-2817,444,-1114,403747,201660,-82397,-7580,3161,15966,16563,55180
-618,1160,2117,-12756,-44189,-152282,-10644,-549,6542,16563,55180
1226,-113,300,-296569,-2441,-32348,-16308,12500,5187,16581,55180
-2228,-698,-847,50292,243774,17272,-10742,3796,524,16581,55180
-2817,-883,-227,330139,-180419,148254,-11499,7678,3112,16581,55180
541,1171,394,20690,145751,-41076,-8569,1879,14172,16581,56268
1204,689,239,239379,52856,-17089,-14331,9643,6237,16581,56268
-2047,1712,-1126,-255249,30944,52429,-12023,10229,-3137,16491,56268
391,-1328,901,254577,-174865,-3784,-14160,11755,1696,16491,56268
-2223,-829,-911,-108337,-122131,-114013,-9753,4113,9399,16491,56268
-525,231,1011,-13061,102539,73181,-15478,3430,5615,16491,56268
1295,418,-866,-242187,-128845,-153076,-16284,11572,2709,16491,56268
-3568,-819,105,-451049,18432,106628,-14746,3515,4895,16491,56268
-3999,-1590,-995,39428,-154541,67932,-10754,1843,6372,16491,56268
1352,1485,-1979,-73242,-147644,-98022,-8935,7202,2832,16491,56268
-1642,-60,473,140930,82275,83190,-15026,5383,5676,16491,56887
151,795,-1052,65551,-174926,5065,-12500,13903,1403,16491,55559
-1356,865,-1723,138366,-38146,197753,-17053,9191,1794,16491,55559
-3999,-923,-600,-11840,70007,50659,-9619,7641,3710,16419,55559
226,1754,215,-349609,6591,-54809,-14282,18676,-4650,16473,55559
385,341,491,63049,269958,-151245,-19995,7812,3393,16473,56923
-2546,-1808,-421,59875,-157897,-116760,-13513,4736,1269,16473,55499
-522,-1924,941,-132568,-360839,113464,-15466,1086,1550,16473,55499
-1598,-296,210,-130004,100585,-237976,-8850,14074,-2075,16419,55499
-2447,644,-744,-42297,213134,-183532,-15673,9130,-5676,16419,55499
383,-472,2027,169250,19836,121215,-13977,6042,1074,16419,55499
934,-1527,-1106,11840,-193420,-151611,-12585,2539,2221,16419,55499
-3792,-2095,1100,-122070,-170715,165100,-9667,4528,-61,16419,55499
-2117,129,-321,-30700,-80932,-231933,-15014,11157,-5712,16419,56948
-645,581,6,315124,-76538,117736,-13818,13061,-2380,16419,55180
-3999,-1625,2229,-233764,72509,32226,-15905,6921,2136,16419,55180
1765,-366,347,-219787,-96984,-140380,-8190,1940,-451,16401,56913
-3426,892,-442,-166809,49438,49621,-8569,10522,-5346,16401,56913
-203,-492,-342,-12695,-21179,-92224,-13842,5126,-4541,16401,55435
-2175,659,-2804,18493,-69824,122680,-13391,366,-1220,16401,55435
-3999,563,-1970,-65368,3112,-82885,-10632,-952,-1904,16401,55435
-2288,108,631,-307495,-45532,68786,-7177,12683,-1843,16401,55435
-3999,858,77,-497375,113586,15869,-6713,5285,-5395,16383,55435
-168,-2166,-1005,-227050,-140625,-108947,-8837,3588,5029,16383,55435
-6,-1,-3502,427,-30883,-4577,-10607,-4479,5822,16383,55435
435,286,914,-322753,-220703,-184570,-10656,17492,4125,16383,55435
892,841,206,-94116,96435,-3784,-6311,10913,7812,16383,55435
-3457,298,-750,-483398,65612,-40466,-18054,20251,14440,16383,55435
-2560,-812,115,184448,-81115,109985,-13159,11999,10522,16383,55435
-291,9,-1176,34362,149047,45532,-11218,15551,22070,16383,55435
1141,-391,211,-342956,112060,-176818,-9802,36193,18847,16383,55435
-812,578,-231,5676,84228,-53222,-13122,32360,13000,16383,56498
256,-717,-104,-307861,-4882,-136474,-18432,28222,-1110,16383,56498
-2209,-2022,1856,49072,-140563,20935,-18505,24841,20703,16383,56498
-619,253,-502,-260070,-88134,-94421,-12951,39843,19458,16347,56498
-2439,-111,786,22399,103210,136718,-16162,37963,14624,16347,56498
-1282,2822,-2412,138793,187194,-104553,-14868,37963,-10754,16347,56498
-1863,-725,-336,36132,-53344,33752,-12976,35156,-1501,16347,56498
-953,-747,-2238,-118103,-63476,126831,-13281,32775,5920,16347,55266
835,-359,1037,-224914,9155,170043,-12451,48193,12719,16347,56543
-2596,414,-695,131286,98754,-310913,-12756,45788,5432,16347,56543
71,-590,-143,-39672,-121887,-52795,-11889,45056,-5810,16347,56543
-498,-411,-81,-112609,-208801,64453,-12060,38354,6188,16347,56543
1273,800,1763,-200195,-100402,-75622,-13586,44067,9802,16347,55173
-3549,-204,517,-8300,74218,-101135,-14855,45361,10961,16311,56626
-3936,-977,-1976,176757,-58532,-182495,-12316,47583,-11682,16311,56626
-921,10,1546,33996,97412,-166748,-13684,38281,-1892,16311,56626
-3997,-223,-1208,-57250,-157409,121398,-10119,43859,19006,16311,56626
-588,350,813,124206,-99121,-112365,-11328,44885,11938,16311,56935
-3924,907,-1691,32531,-37963,181335,-9704,50109,7531,16311,56935
-159,-902,-1102,542541,-51940,-160400,-11511,40063,4589,16311,55725
-1457,-1249,-1526,-123229,55480,139465,-11437,38684,13110,16311,55725
1275,301,1287,-163024,-36315,99914,-11437,49987,11816,16311,55725
-2248,672,2,91369,49316,-101440,-14245,53625,1611,16311,55725
-273,-577,-1092,106506,146850,-315368,-10852,47094,-4089,16275,55725
-2183,-256,-3495,103820,-151123,-105468,-8398,38830,11279,16275,55725
-1612,-24,-660,-206298,-246398,79345,-9924,51293,17199,16275,55725
-2348,-597,762,112792,-48950,-67199,-12414,47143,15649,16275,55725
3999,904,25,274292,85449,86181,-10827,47668,-5358,16275,55725
-154,-1288,-501,50598,116149,48706,-11523,28381,14575,16275,55725
-2171,246,-1587,2807,-72265,85021,-1477,30493,31604,16275,55725
-509,200,1274,-329834,127319,32836,-2465,41235,27709,16275,55725
2820,602,534,272277,50231,21972,-8776,37500,12927,16275,57073
-6,2595,48,-150695,24475,-108886,-18554,22106,2734,16275,57073
-380,-979,-1057,86059,-244201,-61645,-17163,14709,29382,16275,55882
-1219,159,-1870,-207458,-233093,-75195,-5065,28686,26232,16275,55882
-225,-135,318,94665,-138793,-11962,-8300,25939,24267,16221,57226
-1871,280,-1421,63232,26611,11535,-14123,30029,12341,16221,57226
-2459,-103,-1135,167236,409790,-80993,-15502,5883,15087,16221,55812
-1900,136,-2604,-49072,-156494,85021,-8215,14550,19909,16221,55812
-643,-437,-253,-289245,-415222,49194,-3784,29919,18823,16221,55812
730,1354,266,99853,102478,30395,-10314,28601,11828,16221,56954
-3828,294,-1030,-96923,49621,72204,-14672,18786,11791,16221,56954
244,-1123,-861,-60607,-268432,-126647,-15039,5688,20800,16239,55524
-1726,852,3999,18676,-117126,-65673,-10327,16662,18151,16239,55524
864,-753,31,-204467,-261352,-138854,-12658,29125,10375,16221,55524
1274,880,1724,176757,96740,-54687,-15576,29943,12609,16221,55524
-3999,-3706,221,258361,220214,87341,-16394,20617,17968,16202,55524
-2264,-1895,982,51147,-167968,-97167,-14624,13671,19091,16202,55524
22,149,230,-127685,191162,86303,-14868,28320,16931,16202,56702
1139,634,-164,-67565,99853,-109863,-19006,24230,12475,16202,56702
2781,1308,1186,142578,113952,76477,-17980,24829,20068,16202,56702
249,-2383,-791,125854,41137,-64147,-13037,11083,21801,16202,55623
-2465,1011,341,-44372,-49316,-38513,-13061,12915,-2124,16184,55623
709,-285,-42,-131591,-101440,-90820,-16162,7897,-10607,16184,56865
-2038,435,-646,188049,74829,-66101,-13867,11706,-1586,16184,56865
-562,-233,-539,-189941,-90881,7812,-15075,6237,12011,16184,56865
-206,435,-2342,20690,76354,-48400,-11572,4150,4223,16184,56865
-3999,313,70,-218933,-8911,78247,-13623,15222,-830,16202,56865
-1241,181,-969,104980,132751,7019,-15832,5859,-7226,16202,55856
-638,-1232,-716,-36743,242309,-39245,-9399,13696,-5249,16202,55856
-2060,-63,-988,16235,-61584,107421,-14697,6250,-2355,16202,55856
-1620,210,1039,-108398,-182617,-7690,-11193,8886,-3906,16202,55856
604,-417,265,-217407,-42114,-36071,-13623,17810,-3417,16148,55856
209,890,444,219055,127258,-99914,-12829,10510,-12988,16148,57117
-3999,-1501,-56,-123718,6469,-83190,-14514,8020,500,16148,55821
682,72,-1945,149047,-211120,-8605,-12939,3393,-3088,16148,55821
-1397,-443,903,-141723,-153503,-112121,-11621,14709,-5529,16202,55821
337,1290,-707,-16967,-151916,76110,-15759,6274,-7641,16202,55821
-2712,-911,-278,348144,-7629,-105285,-11071,13073,-8251,16166,55821
-2887,-295,-1223,111022,256469,80444,-12194,4907,-4504,16166,55821
-1849,-409,841,-68603,-115844,67565,-11145,7836,-3430,16166,55821
-589,582,336,-291931,-285949,-75195,-12780,15698,-10485,16166,55821
1261,678,-815,-60791,74340,-84350,-10400,10998,-8825,16166,56996
-3999,-1544,-3158,-172485,59875,-124389,-11865,5627,-4980,16166,56996
437,708,-1255,58837,-105896,-36621,-10803,878,-5993,16166,55757
-1010,272,171,-195922,-282531,-132507,-8837,17761,-6030,16166,55757
566,1699,-828,14221,-66833,-7080,-17797,5944,-3015,16166,55757
-3999,-963,92,-6408,23376,-31127,-11547,12072,-5761,16166,55757
-3495,-148,-454,46569,227661,149658,-12683,1916,-720,16148,55757
-2368,-185,229,25207,-146911,13977,-8325,4736,-3015,16148,55757
-440,1198,-668,-157836,255126,104858,-10375,19042,-9033,16148,55757
1239,911,493,112670,98144,35949,-13037,11340,-14233,16148,55757
-3677,-2770,123,207702,48339,-105529,-15173,18078,-2478,16148,55757
598,148,-1013,-123901,-109436,49682,-17297,13488,-6079,16148,56766
-2886,-10,76,27954,-143737,-79528,-14257,26391,-9460,16148,55700
-976,-757,620,-142456,-63354,103637,-14550,28906,-27185,16148,55700
2190,-858,145,-50170,97473,-87097,-4235,23095,-25378,16148,55700
-2911,-462,422,153564,100646,-24902,-11926,30688,-17114,16112,56846
-2437,-139,-868,48217,610,84655,-17626,34533,-2343,16148,56846
-1237,872,842,-157836,22338,-39001,-16601,31176,-6860,16148,55799
1815,-211,-923,-246521,17761,19409,-14135,39685,-7824,16130,55799
-1833,467,-55,14282,-8972,-113342,-9875,25817,-21557,16130,55799
-412,-119,810,165588,173767,65917,-10388,34460,-12512,16130,55799
-96,628,1406,-42846,-196777,151184,-17089,30334,-6738,16094,55799
-199,-70,288,-46142,-28198,-122497,-17285,41015,-9606,16094,55799
-567,457,-2028,-35766,-854,-158020,-13732,26513,-25720,16094,55799
-1675,-425,1239,302856,74218,-126220,-10241,32055,-19702,16094,55799
291,1152,-1284,-29846,-162292,117248,-9033,27661,-8654,16094,55799
-1086,-963,1260,-197692,75073,-85632,-12280,28540,-10815,16094,55799
-3999,634,234,-231567,-164489,91369,-3857,33105,-14416,16094,56849
-1542,278,-139,185180,-140502,-148864,-1013,32836,-16613,16094,56849
-2530,-1595,-2380,206665,-65795,141235,-7849,39147,-8532,16094,56849
-2032,-785,886,-121643,-43823,-98144,-14794,32946,-5175,16058,56849
-3407,902,458,-111389,41564,-69946,-16296,44226,-8996,16058,56849
946,-372,-1550,113098,-133544,-158752,-11071,34875,-22875,16058,56849
-2309,1128,-2211,55297,97717,-106018,-10485,41235,-16625,16058,56849
-125,420,-882,-3845,-23742,120910,-13903,37963,2673,16058,56849
-739,968,941,-119018,-23071,-81604,-15637,44189,-5883,16058,56849
-3999,1062,-1249,118774,-75195,50842,-12231,38024,-3540,16058,56849
679,410,-326,-304687,-98144,29602,-7629,47875,-9118,16058,56849
-2745,-1043,1929,12512,15808,123779,-10876,43151,8654,16058,56849
-325,173,954,-20568,-172729,50476,-14245,43151,8020,16058,55595
-1234,838,181,-242431,976,-10437,-14367,50830,1379,16058,55595
962,829,-934,57128,-55603,22949,-10009,43566,-9423,16058,57172
-194,-468,-1523,-185241,21789,-52246,-10534,42724,-3381,16058,55955
-150,-237,-1498,15869,179687,87890,-14025,37890,12365,16040,55955
-2461,216,353,-1220,74523,29785,-15429,47485,3369,16040,55955
-1818,939,-602,58349,395813,-854,-10754,42041,3063,16004,55955
-3549,-1693,677,269653,-30334,-19958,-12292,47326,2368,16004,55955
-3999,107,-1322,-52368,208129,96069,-11462,47534,7629,16004,55955
-128,435,486,335815,-202270,-14099,-15747,48425,14331,16004,55955
-665,-324,-441,-185363,-179504,56823,-12426,52233,-7897,16004,55955
-1298,891,73,160461,109985,-96923,-10217,48254,-3173,16004,55955
-1753,-2422,-1475,73242,72937,76232,-10607,38476,7666,16004,55955
150,-1453,433,-13671,221374,-37231,-11096,40576,12414,16004,55955
-3520,-50,-169,-28930,7507,122009,-14453,43774,7153,16004,55955
-407,-678,-434,165954,-91430,-309570,-9350,50549,1733,16004,57248
1010,-1356,3175,-177490,102600,37597,-10070,44091,18078,16004,56211
2,-1581,838,-73059,9155,29968,-12475,38745,20581,16004,56211
-20,844,-43,-213317,-9521,-196899,-10388,50219,9082,15986,56211
1916,232,-674,21240,42724,-51818,-14453,44970,-183,15986,56211
-3868,785,-2972,-326477,72753,-20690,-10827,39392,476,15986,57322
-2499,-439,-2146,134765,182800,107177,-14392,31616,23461,15986,55971
-1938,96,-124,45410,-20263,48522,-11315,39648,15942,15986,55971
-134,753,-571,34912,34851,61157,-12060,40966,16772,16004,55971
-3040,-1461,-409,-94848,-92041,-9582,-10388,43933,7629,16004,55971
-3999,170,-705,339599,198242,146057,-14709,39001,16247,16004,55971
-157,124,246,-71411,-228637,35766,-13769,41333,19299,16004,55971
-275,254,-298,-308044,-170959,-91003,-13989,50439,5249,16004,55971
-621,2135,-596,145751,83496,87097,-14819,41101,-3906,16004,55971
-2488,-2474,-68,231140,49926,-137023,-13476,40783,2819,16004,55971
554,-2020,703,-39611,172973,156311,-11938,31396,15148,16004,55971
-2420,341,389,-201843,-215454,138183,-14709,44934,6567,16004,55971
-391,348,-358,145507,301391,31372,-16284,44311,-9704,16004,55971
-2792,-67,-2261,-72875,58776,-133544,-13525,40112,7141,16004,55869
2192,-1473,-2005,76904,174194,84655,-14831,35339,10485,16004,55869
447,-1770,658,-208129,854,-90332,-16259,49584,6982,15914,55869
10,32,-2219,4150,-55114,117065,-17297,44067,-14831,15914,55869
-1959,1150,-393,-11047,119262,-155578,-12280,47790,-7043,15914,55869
481,581,-820,119262,106872,84533,-10241,37072,4663,15914,55869
43,-99,399,-66345,2624,154602,-15393,37683,2661,15914,55869
-1306,1084,67,-150817,-121704,-2990,-15979,50683,-4248,15914,55869
1160,91,-138,221191,-39245,-109985,-17761,45861,-13879,15914,57006
-3549,-655,-760,8789,111328,-107482,-11315,43237,4370,15914,55863
125,931,-1045,117919,-120117,47668,-12658,35217,7775,15914,55863
-911,684,531,-158813,18737,-152832,-15258,48535,4028,15914,55863
1357,1407,-1319,14892,-7690,45471,-18347,47070,-12219,15896,55863
-3111,-1083,-26,270813,49072,-132934,-13488,39929,-11376,15896,55863
-2987,-240,1020,-162719,108093,78613,-13183,30468,-3857,15896,55863
-2495,-83,3999,-12451,-87768,199523,-13085,43920,-8886,15896,55863
-547,697,17,-231750,-56640,78735,-14135,25073,-22814,15896,55863
1645,360,-448,-141052,31005,-15869,-16528,30859,-22448,15896,55863
-2810,-1453,1258,-240112,142028,102416,-9729,18701,-13989,15896,55863
423,829,-261,-28991,-86303,9399,-9399,21301,-21997,15896,55863
-553,-694,521,-59753,420776,-77392,-12902,13464,-24914,15896,55863
1096,2174,-550,-261535,70983,38269,-10473,11242,-18518,15896,55863
2524,-1962,-255,-112243,71472,-56335,-6860,7434,-5310,15896,55863
-174,10,-738,124389,57128,-49072,1818,5419,-10705,15896,55863
-2135,-173,1945,-182800,-150939,18920,-4394,8361,-10449,15896,55863
-1062,1098,-289,-363708,-41320,-68786,-12377,-476,-6469,15896,55863
-1747,825,-491,137084,-123413,20324,-10534,6384,-2087,15896,55863
-2734,-1004,1466,8300,112854,64697,-9985,1892,13195,15896,55863
-3999,1195,3953,-26306,-112487,-86791,-5126,10693,-378,15896,55863
1207,575,632,-247985,63659,-90698,-9204,6921,-9155,15896,55863
-846,1338,-2329,-100341,102478,125793,-9289,1086,-988,15896,55863
-1148,299,1813,-279785,31860,21789,-14404,7177,5529,15896,55863
-771,-1680,538,-95153,-82519,-62316,-8972,4077,6701,15896,55863
-3999,999,-1371,117980,-144409,10864,-11157,10131,4016,15896,55863
-1576,43,-721,55786,343933,-84594,-20153,14257,720,15896,55863
416,-667,-239,274841,57800,122131,-15100,10644,1049,15896,55863
-1347,-524,1227,-102172,-113220,38146,-16540,10339,15551,15896,55863
-1675,554,255,122741,10314,24841,-11950,11779,11584,15896,55863
1417,-1,-631,167724,-425598,59020,-14514,16760,4321,15896,55863
-2565,-2526,-848,-36560,-72509,-108703,-18701,8752,4992,15896,55863
-3999,-1337,-1695,-9582,30700,27160,-14648,8361,-1660,15896,55863
-356,401,1538,-395019,343078,-12573,-13830,22412,3601,15896,55863
-808,-997,-193,-378051,-147644,2014,-12744,7250,0,15896,55863
-21,266,-400,145019,290527,-79833,-13757,3466,-7739,15896,57810
-3999,-1359,3937,15380,73303,-127014,-12597,7836,-8020,15896,56054
-489,-512,-2602,-78186,5432,-87463,-16760,11840,-3039,15896,56054
-747,-316,-99,272705,289245,-19714,-12036,9228,3149,15896,56054
-595,1003,-629,123901,-38513,61584,-10375,2880,-2697,15878,56054
-3155,596,101,-97106,-486267,148498,-18103,3674,1367,15878,56054
-1762,-1139,-499,-222473,56274,207153,-14794,17395,-1525,15878,56054
-175,132,755,-269287,406005,65307,-15783,11828,-732,15878,56054
781,-333,1170,118103,-215393,-69763,-9594,5432,4577,15878,56054
289,728,-160,281860,-24658,81787,-10546,10412,2551,15878,57341
-1923,1108,864,-68847,119873,-230712,-12609,2038,-305,15878,55997
-478,-2423,628,128356,45410,-142822,-11706,10913,-3955,15878,55997
-600,-1688,71,-208068,252502,36315,-14208,8789,4528,15878,55997
-79,116,-1081,145080,-122497,-53039,-8715,9338,-3112,15860,55997
-1187,515,53,326110,-63415,-182250,-14074,6127,-10913,15806,55891
-1902,295,-1040,-149108,88745,195251,-11718,158,1269,15806,55891
-3689,950,-411,-63476,273071,67016,-14599,8825,1281,15806,55891
-862,-780,402,380920,60974,-55786,-11279,12023,-195,15824,57334
107,582,1206,-158386,-193176,33508,-10595,-2185,1281,15806,56045
-3999,-251,-627,49316,382507,148803,-12988,8203,-3198,15806,56045
1314,846,3872,-146728,-42602,77453,-15771,15344,4418,15806,56045
-1250,2420,-103,249023,-33874,245910,-10546,18212,2014,15842,56045
-2306,-528,-2276,33569,-162719,-85876,-4919,2270,9399,15824,56045
