xa,ya,za,xg,yg,zg,xm,ym,zm,temp,hum
44,180,957,-1159,1708,-732,27600,39294,-10949,36491,23832
45,176,961,-2380,2197,-976,27612,40112,-10717,36491,23832
43,188,959,-2319,2197,-305,27917,40344,-11328,36491,23832
46,166,957,-2258,2136,183,27563,39721,-11157,36491,23832
46,170,957,-1220,1586,61,27404,39697,-10949,36491,23832
45,174,957,-2746,2136,-854,27197,39721,-11206,36491,23832
46,176,956,-2075,976,-244,27307,39184,-11071,36491,23832
50,177,958,-1464,976,-244,27392,39428,-11230,36491,23832
50,180,955,-915,2807,-61,27514,40246,-11145,36491,23832
46,182,957,366,1342,-2807,27136,39257,-10620,36491,23832
46,187,955,-3784,1708,-976,26879,39550,-11425,36491,23832
46,190,959,-427,1770,1159,27661,39184,-11547,36491,23832
37,200,955,-732,1708,-427,27514,39318,-11157,36491,23832
51,159,957,-1464,1586,-183,27148,39575,-10839,36491,23832
49,191,956,-2075,1342,-671,27624,40112,-10900,36491,23832
49,171,955,-1953,1586,-671,27453,39990,-11193,36491,23832
48,176,958,-1403,1342,-427,27282,40136,-10607,36491,23832
50,178,956,-1464,2502,-183,27624,39941,-10485,36491,23832
48,176,955,-2563,1647,244,27270,39709,-11437,36491,23832
45,176,964,-2258,1220,793,26977,39624,-10607,36491,23832
46,171,954,-2929,2075,-793,27722,39392,-9533,36491,23832
37,163,955,-3906,8056,427,27612,39196,-10375,36491,23832
46,192,961,-3417,-6530,-1220,27709,40295,-10791,36491,23832
47,178,958,5126,-183,549,27929,39819,-11096,36491,23832
48,184,960,-9338,2685,3967,27844,39587,-11511,36491,23832
48,192,951,488,2258,1037,27856,39160,-11657,36491,23832
44,205,973,-2258,2197,-61,27307,39343,-10839,36491,23832
64,200,935,-3173,3051,-305,27709,39758,-10583,36491,23832
78,204,953,4882,854,-488,27673,39807,-9899,36491,23832
59,136,939,-976,2197,-1342,27600,39978,-11132,36491,23832
46,193,965,-3234,2014,1525,27709,40161,-10363,36491,23832
62,185,957,-1220,1647,-1159,27429,39758,-10900,36491,23832
43,134,976,-915,1464,-305,27416,39880,-11096,36491,23832
52,194,979,-610,1647,-1037,27026,40039,-10681,36491,23832
49,186,956,-1281,1647,-366,27380,39978,-10681,36491,23832
51,184,960,-976,1770,-61,27429,39648,-11718,36491,23832
49,173,954,-1342,1831,-549,27160,39904,-11340,36491,23832
51,173,958,-1708,1586,-366,27294,39855,-11254,36491,23832
50,172,959,-1403,1342,-610,27294,39929,-10839,36491,23832
54,172,958,-2014,1220,-427,27490,39978,-10742,36491,23832
48,169,957,-1220,793,-549,27502,39697,-10400,36491,23832
52,171,958,-2136,1342,122,27294,40039,-11218,36491,23832
52,169,959,-1831,1831,-183,27355,39880,-10314,36491,23832
52,171,957,-1464,1342,-305,26843,39282,-11230,36491,23832
52,177,959,-2136,1342,-366,27148,39733,-9777,36491,23832
47,170,958,-1770,1342,122,27124,39685,-11291,36491,23832
49,185,960,-1403,1342,183,27124,40039,-10510,36491,23832
46,167,958,-976,2014,427,27075,39562,-11169,36491,23832
43,167,962,-1770,1403,-305,27539,40100,-10827,36491,23832
47,173,958,-1525,1464,-732,27392,40222,-10327,36491,23832
45,175,959,-2990,1525,-793,27111,39782,-11242,36491,23832
46,171,959,-1525,2075,-671,27734,39685,-11547,36491,23832
39,169,959,-2380,1892,-671,27453,39709,-11193,36491,23832
42,169,958,-2258,1831,-366,27636,39111,-10266,36491,23832
45,171,959,-1464,671,-549,27233,39721,-11169,36491,23832
45,174,960,-1220,1525,-549,27587,39831,-11645,36491,23832
42,170,960,-671,1708,-671,27502,39331,-10009,36491,23832
45,180,958,-1159,1647,-549,27258,40307,-12255,36491,23832
49,171,959,-1525,1953,-366,28015,40197,-10839,36491,23832
44,177,959,-1647,1770,-549,27404,40124,-10839,36491,23832
46,165,959,-1464,1525,-610,27685,39819,-9802,36491,23832
44,170,958,-1525,1647,-488,27258,40295,-10180,36491,23832
45,169,958,-1953,1770,-366,27685,39575,-10241,36491,23832
43,167,958,-1586,1464,-427,27270,40295,-10913,36491,23832
46,168,959,-1525,1647,-366,27258,40014,-11547,36491,23832
48,169,959,-1647,1647,-122,27880,39733,-10180,36491,23832
44,168,961,-1647,1953,-244,27648,39489,-10351,36491,23832
44,166,960,-2319,1953,-610,27880,39904,-11938,36491,23832
45,175,960,-1892,1586,-122,28308,39965,-11120,36491,23832
46,169,959,-2685,305,-610,27612,40332,-10546,36491,23832
43,165,960,-1831,1098,305,27355,39965,-10644,36491,23832
46,169,958,-1770,1770,183,27416,39819,-9667,36491,23832
42,168,958,-732,2014,-549,27087,39624,-10717,36491,23832
44,174,960,-1647,1647,-488,27185,39941,-10156,36491,23832
40,167,956,-1342,1525,-183,27612,39904,-10937,36491,23832
38,184,958,-1342,1892,-671,27612,40014,-10852,36491,23832
39,173,958,-1342,1831,-305,27539,39990,-10522,36491,23832
35,164,956,-2136,1525,-488,27587,40344,-10144,36491,23832
41,167,958,-1586,1892,-366,27246,40026,-10620,36491,23832
39,165,959,-1647,1403,-305,27600,39660,-11340,36491,23832
41,168,957,-1403,1770,-305,27075,40270,-10607,36491,23832
40,170,959,-1037,1464,-549,27478,40148,-10131,36491,23832
42,171,960,-1647,1708,-549,27429,40441,-11267,36491,23832
39,166,959,-1892,1281,-610,27746,40734,-10546,36491,23832
39,176,959,-1159,1647,-427,27441,40087,-10607,36491,23832
39,170,958,-1708,1586,-488,27380,39562,-10510,36491,23832
38,172,958,-1464,1770,-488,27282,40063,-11413,36491,23832
34,169,958,-1770,1586,-427,27050,40417,-10302,36491,23832
44,165,959,-1770,2075,-488,27795,40332,-10717,36491,23832
41,174,958,-1525,1525,-366,27368,40539,-11450,36491,23832
38,167,957,-1708,1464,-366,27026,40356,-10278,36491,23832
41,169,960,-1525,1892,-671,26965,40270,-10412,36491,23832
40,169,960,-1647,1831,-427,26879,40148,-11669,36491,23832
39,169,958,-1708,1708,-427,27539,40161,-11633,36491,23832
41,172,958,-1586,1525,-244,27319,40563,-10144,36491,23832
39,170,961,-1586,1770,-183,26684,40112,-11047,36491,23832
38,169,959,-1647,1892,-549,27734,40148,-11547,36491,23832
40,172,959,-2197,1892,-183,27648,40246,-12353,36491,23832
35,167,958,-1586,1586,-305,27209,39953,-9692,36491,23832
36,176,959,-1647,1770,-305,27563,40197,-9997,36491,23832
37,177,958,-1647,1647,-488,27294,39624,-10156,36491,23832
35,170,959,-1403,1464,-610,27307,39807,-9790,36491,23832
38,170,957,-1525,1464,-671,26940,39624,-10180,36491,23832
36,171,959,-1281,1708,-549,27136,39978,-11083,36491,23832
36,174,960,-1586,1586,-427,27478,39819,-11486,36491,23832
40,173,962,-1403,1586,-427,27050,40393,-10375,36491,23832
38,168,957,-1586,1708,-427,27551,40625,-11279,36491,23832
40,172,960,-1708,1342,-488,27368,39721,-10400,36491,23832
39,169,960,-1770,1586,-549,27099,39562,-10900,36491,23832
38,168,960,-1586,1708,-671,27331,39843,-11669,36491,23832
36,169,961,-1770,1892,-671,27587,39831,-10583,36491,23832
41,165,958,-1708,1708,-427,27819,39929,-11413,36491,23832
38,170,960,-1525,1953,-366,27368,39941,-10742,36491,23832
40,168,960,-2197,1770,-244,27661,39501,-10595,36491,23832
40,171,960,-1892,1708,-366,27124,39501,-11975,36491,23832
39,169,960,-1831,1525,-488,27404,39929,-11450,36491,23832
40,173,960,-1342,1342,-366,27551,39758,-11120,36491,23832
40,169,959,-1708,854,-488,27026,40551,-10839,36491,23832
44,172,958,-2014,1770,-488,27404,40332,-10522,36491,23832
40,171,960,-1831,1403,-488,27209,40551,-10632,36491,23832
41,172,961,-549,1403,-61,27319,40112,-10485,36491,23832
38,169,960,-1770,1647,-305,27624,40063,-10974,36491,23832
36,170,960,-1831,1525,-122,27380,39892,-10681,36491,23832
39,173,959,-1953,1770,-488,27575,40771,-11376,36491,23832
38,169,957,-1403,1403,-427,27221,40100,-10156,36491,23832
38,175,961,-1770,1708,-549,26611,40222,-11340,36491,23832
38,172,958,-1525,1708,-732,27502,40148,-11340,36491,23832
41,171,960,-1525,1831,-488,27111,40319,-10888,36491,23832
41,169,960,-1831,1647,-427,27343,40490,-11718,36491,23832
36,174,960,-1403,1464,-488,27197,40161,-11230,36491,23832
38,176,957,-1403,1892,-488,27001,40002,-10424,36491,23832
37,172,960,-1586,1586,-549,26953,39953,-10144,36491,23832
40,173,961,-1586,1403,-488,27331,40100,-11145,36491,23832
38,173,959,-1770,1831,-549,27172,40087,-11352,36491,23832
38,175,959,-1647,1525,-610,27490,40466,-11340,36491,23832
39,167,960,-1464,1831,-488,26965,40673,-10363,36491,23832
38,174,960,-1586,1647,-610,27038,40332,-11425,36491,23832
37,170,960,-1892,1647,-305,26818,40112,-11218,36491,23832
37,170,959,-1342,1708,-610,26940,40332,-9631,36491,23832
42,167,958,-1831,1708,-549,27246,40393,-10681,36491,23832
40,170,961,-1525,1342,-488,27355,39843,-10070,36491,23832
41,171,959,-1647,1281,-366,27087,39892,-10974,36491,23832
39,169,959,-2075,1342,-183,26647,40417,-10266,36491,23832
41,172,959,-1464,1708,-488,27697,39916,-9655,36491,23832
41,172,960,-1464,1464,-305,27282,40075,-10168,36491,23832
42,169,958,-1586,1403,-488,27233,40222,-9912,36491,23832
36,172,958,-1586,1586,-305,26574,40368,-10412,36491,23832
38,174,959,-1525,1770,-610,27453,40454,-10693,36491,23832
38,169,958,-1342,1770,-671,27453,40600,-10339,36491,23832
40,172,959,-1281,1464,-488,27282,40441,-10961,36491,23832
40,168,960,-1464,1586,-732,26904,40100,-11547,36491,23832
38,170,959,-1464,1831,-854,26855,40173,-11157,36491,23832
37,172,959,-1770,1831,-610,27001,39807,-11450,36491,23832
38,168,960,-1770,1708,-488,27124,40393,-10754,36491,23832
39,173,959,-1159,1708,-610,27856,39916,-10839,36491,23832
39,173,958,-1586,1770,-366,27209,40197,-10559,36491,23832
39,168,960,-1525,1525,-549,27746,40222,-11340,36491,23832
41,168,960,-1647,1647,-488,27258,40368,-11047,36491,23832
41,171,958,-1403,1464,-610,27404,40270,-10949,36491,23832
40,169,962,-1770,1892,-549,27453,39843,-11218,36491,23832
39,170,960,-1464,1586,-427,27441,40173,-10913,36491,23832
41,168,960,-1647,1464,-488,26831,40380,-10217,36491,23832
41,170,961,-1525,1586,-488,27343,40173,-10253,36491,23832
42,168,961,-1770,1953,-305,27270,39941,-10913,36491,23832
40,168,961,-2075,1525,-183,27661,40234,-10510,36491,23832
40,169,960,-1464,1953,-549,28308,40307,-10388,36491,23832
39,168,961,-1647,1464,-793,27246,39990,-11303,36491,23832
43,171,960,-1831,1831,-183,26745,40454,-10693,36491,23832
38,162,962,-1342,1586,-1098,27734,40588,-11560,36491,23832
43,172,961,-1831,1708,-915,27014,40393,-10815,36491,23832
45,167,961,-1464,1831,-427,26855,40039,-11157,36491,23832
45,166,959,-1586,1342,-854,27026,40441,-11315,36491,23832
38,181,962,-1892,1525,-854,26916,40905,-10717,36491,23832
41,171,960,-1586,1464,-610,27343,40100,-11853,36491,23832
42,169,959,-1586,1586,-793,27331,40710,-11096,36491,23832
46,175,961,-1342,1586,-549,27404,40417,-11010,36491,23832
40,170,959,-1220,1953,-488,27099,40112,-11413,36491,23832
43,173,962,-1831,1342,-793,27185,40112,-10961,36437,24838
41,173,959,-1953,2014,-427,27416,40197,-10913,36437,24838
43,171,959,-2380,1647,-366,27001,40710,-10131,36437,24838
45,169,960,-1953,1831,-549,26611,40087,-10034,36437,24838
46,168,961,-1770,1770,-366,27209,39953,-11572,36437,24838
40,171,960,-1708,1647,-488,27478,40332,-11767,36437,24838
43,174,960,-1403,1464,-671,27258,40100,-10412,36437,24838
46,172,960,-1525,1708,-427,27062,40124,-11877,36437,24838
45,174,958,-1647,1586,-793,27490,40405,-10546,36437,24838
47,174,960,-1708,1647,-366,27050,39929,-11254,36437,24838
47,168,960,-1220,1708,-305,26733,40380,-10070,36437,24838
45,170,958,-1586,1525,-183,27075,40051,-10937,36437,24838
46,175,957,-2014,915,-427,27343,40612,-11767,36437,24838
46,176,959,-1831,671,-183,26721,40295,-11340,36437,24838
45,173,960,-1831,1708,244,27429,40356,-11462,36437,24838
44,171,958,-2075,1770,-183,27001,40612,-10998,36437,24838
48,173,959,-1525,1708,-305,27404,40051,-10559,36437,24838
38,174,958,-1647,1770,-549,26696,40246,-10424,36437,24838
40,172,956,-1647,1892,-671,27258,40393,-10070,36437,24838
38,179,958,-1464,1647,-549,27343,40014,-10998,36437,24838
43,171,959,-1831,1525,-427,27209,40197,-11328,36437,24838
45,176,958,-1220,1892,-549,26904,40332,-11450,36437,24838
39,176,958,-1647,1770,-671,27282,40014,-11511,36437,24838
42,172,960,-1586,1770,-427,27380,40258,-9802,36437,24838
44,171,958,-1586,1403,-305,27453,40649,-10607,36437,24838
44,172,959,-1708,1708,-305,26403,40466,-11791,36437,24838
45,170,959,-1647,1831,-244,26611,39855,-11022,36437,24838
47,169,959,-1464,1403,-549,27294,40234,-10827,36437,24838
43,170,959,-1647,1770,-427,27014,39636,-10632,36437,24838
44,169,959,-1403,1647,-183,27819,40148,-12072,36437,24838
42,170,958,-1770,1525,-488,26623,40588,-10888,36437,24838
45,171,958,-1770,1403,-488,27087,40380,-11596,36437,24838
45,170,961,-1647,1403,-427,27282,40063,-10974,36437,24838
48,172,958,-1647,1159,-427,27355,40441,-9973,36437,24838
44,169,958,-1892,1831,-427,27136,40185,-10473,36437,24838
44,171,961,-1647,1647,-366,27478,40197,-10754,36437,24838
41,172,958,-1708,1342,-427,27233,40490,-11083,36437,24838
46,172,958,-1586,1708,-549,27270,40234,-11547,36437,24838
43,168,959,-2014,1892,-183,27099,40295,-10034,36437,24838
42,171,959,-1708,2075,-488,26928,40124,-10192,36437,24838
43,177,958,-1403,1464,-610,27307,40307,-11865,36437,24838
44,174,957,-2136,2258,-915,27160,40527,-10144,36437,24838
48,166,960,-1464,1708,-854,27258,39843,-10864,36437,24838
46,175,961,-2075,1647,-671,26818,40795,-11120,36437,24838
44,171,958,-1464,1708,-732,27685,40161,-10913,36437,24838
44,172,958,-1586,1464,-610,26867,41040,-10693,36437,24838
49,173,958,-1708,1647,-488,27355,40295,-9399,36437,24838
50,168,958,-1342,1708,-244,26757,40087,-10974,36437,24838
45,170,959,-1831,1586,-549,27722,40270,-10717,36437,24838
46,172,960,-1647,1586,-427,27551,40185,-9729,36437,24838
50,168,959,-1342,1342,-610,27355,40283,-11352,36437,24838
45,172,958,-1831,1892,-366,27526,40283,-10144,36437,24838
46,172,959,-1647,1647,-366,27087,40014,-10351,36437,24838
52,170,959,-1708,1892,-488,27038,40185,-9655,36437,24838
50,167,958,-1708,1770,-793,27429,40515,-10192,36437,24838
43,166,959,-1831,1525,-366,27514,40100,-10778,36437,24838
51,174,959,-1953,1831,-488,27014,40087,-10583,36437,24838
45,176,959,-1892,1770,-244,27307,40197,-10766,36437,24838
50,171,958,-1403,1525,-427,27294,40478,-10729,36437,24838
45,170,959,-1831,1770,-366,27404,40136,-10974,36437,24838
46,177,960,-1708,1525,-427,27722,40014,-10534,36437,24838
50,177,961,-1403,1586,-488,27160,40454,-10681,36437,24838
49,175,959,-1403,1770,-366,27075,39953,-9582,36437,24838
50,171,958,-1525,1586,-488,27062,40161,-9814,36437,24838
48,170,960,-1831,1586,-549,27294,39990,-10156,36437,24838
50,173,959,-1586,1647,-610,27380,39758,-10571,36437,24838
48,167,961,-1525,1770,-610,27465,39587,-10205,36437,24838
48,168,958,-1586,1586,-488,26782,40234,-11267,36437,24838
46,172,961,-1586,1586,-122,27502,39599,-10839,36437,24838
47,169,958,-1647,1770,-610,27404,40002,-9655,36437,24838
50,173,959,-1647,1708,-549,26806,40380,-10449,36437,24838
48,169,959,-1464,1770,-305,27319,40002,-11389,36437,24838
49,172,958,-1525,1708,-793,27502,40161,-10791,36437,24838
50,171,960,-1586,1586,-427,27478,40051,-10864,36437,24838
47,170,958,-1403,1525,-732,27685,40588,-11669,36437,24838
50,170,960,-1708,1586,-305,27172,41052,-10119,36437,24838
49,172,957,-1525,1586,-366,26879,39807,-10180,36437,24838
50,172,959,-1037,1586,-305,27807,40441,-11083,36437,24838
49,165,959,-1831,1647,-671,27062,39990,-10644,36437,24838
50,173,957,-1708,1586,-244,27478,40136,-11669,36437,24838
45,171,960,-2014,1831,-366,27172,40441,-10693,36437,24838
50,171,958,-1647,1892,-244,27648,40185,-11022,36437,24838
49,171,959,-1892,1770,-122,27209,40612,-10852,36437,24838
45,173,957,-1464,1586,-122,27331,40161,-9606,36437,24838
49,176,958,-1708,1770,-244,27294,40209,-10156,36437,24838
49,170,958,-1525,1464,-488,27758,40332,-10668,36437,24838
50,171,960,-1403,1708,-488,27966,40270,-10632,36437,24838
46,172,957,-1342,1586,-549,27172,40380,-10705,36437,24838
47,173,957,-1037,1892,-488,26660,40710,-10327,36437,24838
51,171,957,-1586,1647,-610,27392,40368,-10375,36437,24838
52,173,958,-1586,1892,-488,27392,40563,-10473,36437,24838
51,168,957,-1708,1403,-549,27087,40356,-9814,36437,24838
48,168,958,-1586,1708,-610,27038,40368,-10803,36437,24838
50,173,958,-1770,1586,-427,27551,40649,-11340,36437,24838
50,170,958,-1281,1647,-305,27392,40563,-11096,36437,24838
49,171,958,-1708,1953,-366,27148,40466,-10803,36437,24838
46,170,958,-1525,1403,-366,27636,40307,-10180,36437,24838
48,170,958,-1586,1525,-488,27050,39965,-10302,36437,24838
49,171,957,-1403,1953,-732,27050,40576,-9472,36437,24838
48,168,959,-1342,1647,-366,27478,40039,-10229,36437,24838
48,170,958,-1586,1586,-549,27478,40002,-11267,36437,24838
46,170,959,-1770,1586,-183,26989,40356,-9790,36437,24838
45,171,958,-1708,1708,-244,27319,40405,-10375,36437,24838
49,172,959,-1708,1708,-244,27807,40563,-11596,36437,24838
46,172,958,-1953,1647,-305,27246,40686,-9753,36437,24838
46,174,958,-1953,1831,-183,27001,40270,-10437,36437,24838
47,174,958,-1831,1586,-183,27111,40270,-10473,36437,24838
48,172,960,-1525,1586,-366,27160,40124,-11083,36437,24838
50,172,959,-2014,1647,-427,27416,40307,-10180,36437,24838
52,171,958,-1220,1525,-610,27294,40502,-11242,36437,24838
49,171,958,-1708,1770,-427,27270,40539,-10375,36437,24838
49,171,960,-1342,1708,-671,27148,40502,-11242,36437,24838
49,170,958,-1647,1525,-549,27893,39782,-10253,36437,24838
49,168,961,-1647,1892,-427,27197,40356,-10534,36437,24838
50,173,959,-1342,1770,-244,26953,40063,-9790,36437,24838
48,164,959,-1647,1586,-244,27709,40087,-11022,36437,24838
51,172,958,-1708,1342,-427,27783,40246,-10595,36437,24838
50,171,960,-1647,1770,-488,27233,40209,-10021,36437,24838
44,170,960,-1770,1586,-244,27258,39648,-10473,36437,24838
52,171,957,-1464,1647,-305,26928,40441,-11877,36437,24838
51,169,959,-1647,1586,-366,27453,40710,-10205,36437,24838
50,167,959,-1586,1770,-488,27746,40417,-10217,36437,24838
51,164,958,-1708,1403,-732,27404,40319,-10925,36437,24838
51,172,962,-1647,1464,-305,27575,40051,-11560,36437,24838
52,172,957,-1525,1586,-366,27441,40429,-10339,36437,24838
49,172,960,-1586,1525,-122,27172,40026,-10852,36437,24838
48,175,958,-1770,1831,-305,27294,40197,-11083,36437,24838
48,174,960,-1953,1647,-366,26953,39904,-11157,36437,24838
49,170,958,-1647,1647,-427,26892,40454,-11145,36437,24838
50,174,961,-1708,1831,-427,27697,39868,-11938,36437,24838
48,172,959,-1892,1525,-366,27246,40295,-11694,36437,24838
50,172,958,-1708,1892,-305,27087,40478,-10668,36437,24838
50,172,958,-1342,1647,-488,27294,40197,-9960,36437,24838
47,170,958,-1403,1647,-488,27453,40380,-10253,36437,24838
52,177,959,-1525,1525,-549,27050,39904,-11145,36437,24838
50,166,958,-1647,1464,-244,27465,39575,-11242,36437,24838
51,171,959,-1770,1831,-854,26965,40319,-10693,36437,24838
53,169,960,-1953,1708,-610,27453,40307,-10095,36437,24838
53,171,961,-1647,1770,-366,27246,40270,-11120,36437,24838
51,170,958,-1770,1953,-183,27490,40417,-10437,36437,24838
51,167,957,-1525,1464,-366,26818,40649,-9960,36437,24838
47,172,961,-1586,1586,-610,27307,39990,-9753,36437,24838
57,172,959,-1525,1586,-488,27478,40002,-10339,36437,24838
51,173,958,-1708,1403,-488,27148,40759,-11108,36437,24838
54,168,959,-1342,1525,-427,27636,40478,-9790,36437,24838
51,170,961,-1281,1647,-305,27661,40344,-10314,36437,24838
55,169,958,-1342,1464,-610,27258,40136,-9851,36437,24838
53,172,959,-2136,1831,-366,26794,40246,-10034,36437,24838
53,174,959,-1647,1586,-366,26977,40100,-11059,36437,24838
50,172,957,-2136,1770,183,26989,40283,-10571,36437,24838
51,172,958,-1953,1708,-244,27636,40136,-10095,36437,24838
55,174,962,-1647,1525,-122,27221,40148,-8898,36437,24838
51,169,956,-1770,1647,-305,27050,40051,-10314,36437,24838
51,173,959,-1525,1403,-488,26892,39819,-10302,36437,24838
53,170,960,-1403,1586,-549,26867,40014,-10791,36437,24838
52,170,958,-1220,1770,-732,27563,40100,-9790,36437,24838
53,170,959,-1403,1586,-488,27172,39611,-10021,36437,24838
52,168,959,-1464,1647,-427,26977,40393,-11071,36437,24838
54,170,958,-1403,1586,-366,27270,40246,-10803,36437,24838
53,168,958,-1770,1892,-427,27343,40136,-11437,36437,24838
52,170,958,-1586,1342,-427,27221,40588,-10485,36437,24838
53,168,960,-1892,1647,-366,27099,39892,-10791,36437,24838
54,169,958,-1647,1647,-244,26953,40222,-10888,36437,24838
56,169,960,-1342,1586,-366,26928,40136,-10571,36437,24838
49,169,959,-1464,1647,-366,27172,40393,-10852,36437,24838
50,169,959,-1403,1708,-305,27233,39868,-10180,36437,24838
52,168,958,-1831,1708,-671,27441,40344,-10583,36437,24838
52,168,958,-1403,1708,-427,27282,40075,-9118,36437,24838
51,170,959,-1831,1586,-305,26611,40039,-10314,36437,24838
