xa,ya,za,xg,yg,zg,xm,ym,zm,temp,hum
65,192,957,-2563,1342,-2014,27795,39294,-13830,37266,23870
44,157,960,-305,1464,-1281,27282,39233,-12304,37266,23870
62,104,958,-2563,1159,-1953,25659,39843,-11682,37266,23870
101,152,1083,-1220,-10925,-244,25708,40026,-11547,37266,23870
66,124,958,-8605,7263,25207,26940,39355,-11767,37302,24927
83,133,1009,13000,9765,21057,26818,39526,-11267,37302,24927
81,71,963,-9277,976,-915,27087,39489,-11376,37302,24927
76,305,959,3967,5432,1892,26354,39941,-10327,37302,24927
-17,93,996,3723,2441,305,27331,39282,-11889,37302,24927
99,117,953,7141,1220,1342,27978,39648,-12011,37302,24927
109,64,973,-1342,1098,2258,27099,39379,-12170,37302,24927
75,21,975,-3845,1342,2624,27587,39636,-12756,37302,24927
74,50,979,-1586,-1953,6652,27478,39172,-12145,37302,24927
83,40,1005,-1892,-2746,-1281,27636,39953,-12536,37302,24927
71,35,979,-7263,-366,1342,27343,39636,-12792,37302,24927
88,24,973,-976,-1770,793,27404,39978,-11413,37302,24927
97,58,977,2136,-183,-2075,27246,40405,-12561,37302,24927
106,96,980,793,1403,-854,27783,40466,-11694,37302,24927
78,54,974,-366,1159,-1953,27209,40625,-12780,37302,24927
90,17,976,-915,1770,-1098,27465,40368,-12316,37302,24927
57,-11,977,-2075,1586,-427,27856,40527,-12829,37302,24927
45,15,973,-1525,1953,-366,27917,40283,-13098,37302,24927
42,8,970,-1403,2502,-427,26989,39685,-13696,37302,24927
49,21,977,-1281,2014,244,27246,40417,-12780,37302,24927
55,1,973,-1708,1953,-488,27832,40148,-11145,37302,24927
49,0,975,-1831,1892,-610,26721,40405,-12255,37302,24927
52,3,975,-2014,1831,-305,26831,40429,-12719,37302,24927
54,8,972,-1647,1892,-732,26513,40283,-12438,37302,24927
53,0,980,-1831,1586,-183,26940,39807,-13354,37302,24927
54,3,977,-1770,1647,-793,27172,40258,-12976,37302,24927
48,0,979,-1770,1525,-610,27282,39648,-12036,37302,24927
49,7,969,-2441,1892,-488,27172,40100,-13659,37302,24927
55,0,977,-1098,1892,-915,26721,39941,-12084,37302,24927
52,4,975,-2136,1403,-1342,27185,40625,-11340,37302,24927
57,12,974,-2441,1586,-305,27270,39147,-12207,37302,24927
52,7,973,-1770,1953,-1586,26892,40539,-12207,37302,24927
52,10,954,-2563,2380,1770,26989,40356,-11315,37302,24927
55,0,1001,-5065,3906,-1403,27673,40356,-11657,37302,24927
56,8,978,-8972,10253,610,26696,40124,-11865,37302,24927
46,-5,952,-2136,-7385,3784,26550,39746,-11975,37302,24927
53,21,988,-793,2929,-793,26904,39172,-12304,37302,24927
42,40,980,-1403,5371,-610,26843,40124,-11730,37302,24927
31,58,985,-4394,-1342,-244,27307,40515,-12475,37302,24927
23,19,978,-1037,671,-4211,27014,40014,-10864,37302,24927
136,54,969,-3784,976,-2624,27282,40527,-11328,37302,24927
53,21,980,-3906,1647,-1342,28015,40332,-12145,37302,24927
41,61,978,-2685,2075,-1403,26892,39965,-11145,37302,24927
90,59,977,-2868,1342,-1098,27600,40283,-10949,37302,24927
38,54,972,-2868,1159,-671,26562,40332,-11364,37302,24927
55,44,985,-1770,-183,5615,27062,39953,-13391,37302,24927
90,64,978,-1770,305,2197,27575,39379,-12329,37302,24927
71,47,960,-3173,5126,-2136,27221,39807,-12158,37302,24927
70,97,972,-4089,1281,-2075,27001,40087,-13134,37302,24927
67,68,971,-1220,1892,-1281,27380,40405,-12048,37302,24927
67,14,974,-1037,-61,-732,27111,39892,-13269,37302,24927
73,38,995,-488,2075,-1098,27868,39990,-12145,37302,24927
61,46,960,-2319,4516,-2502,26989,40087,-12902,37302,24927
61,63,984,-3540,3112,-1281,27380,39770,-11633,37302,24927
65,60,988,2563,1281,-1159,27307,40002,-11645,37302,24927
47,32,969,-5310,1586,122,27111,39965,-12243,37302,24927
62,41,969,-2258,3051,-305,27038,40368,-13098,37302,24927
55,41,973,-1708,1159,-427,27197,40124,-12402,37302,24927
57,46,974,-2746,1586,-183,27539,40661,-11621,37302,24927
72,41,979,-1464,1831,-732,27185,39477,-12927,37302,24927
49,51,970,-2136,1708,-671,27783,40100,-11877,37302,24927
45,33,973,-1464,2197,-549,26953,40270,-11987,37302,24927
62,51,972,-2075,1342,427,27221,40429,-11486,37302,24927
57,42,973,-671,1159,-244,26843,40502,-12194,37302,24927
57,51,963,-2075,2319,-305,27014,40112,-11706,37302,24927
63,44,969,-1342,2380,-427,26831,40832,-11083,37302,24927
65,51,969,-1708,1281,-427,27270,39978,-12072,37302,24927
56,46,975,-2685,2014,-366,27270,40051,-11450,37302,24927
64,44,972,-1159,1220,-427,27990,39929,-12561,37302,24927
58,42,971,-1647,1525,-61,27185,40161,-10900,37302,24927
56,50,967,-2075,2258,1464,27380,40551,-11877,37302,24927
72,46,974,-1953,3601,-610,27624,40527,-10742,37302,24927
61,41,971,-1403,2929,-854,27648,39526,-11767,37302,24927
62,41,976,-3295,1281,-1037,27722,39660,-11572,37302,24927
58,63,971,-2380,1708,-2075,27246,39868,-10766,37302,24927
61,54,968,-1892,3356,2014,28027,39550,-11596,37302,24927
58,64,972,-549,-427,671,28259,39697,-10925,37302,24927
62,71,968,-2258,-2136,2136,28210,40087,-12658,37302,24927
71,81,953,244,1098,-1831,27233,40063,-11950,37302,24927
76,72,981,-2380,854,-3784,27050,39807,-11401,37302,24927
62,74,963,-6774,1464,-671,27502,40014,-12036,37302,24927
92,76,979,-1708,1098,2868,27502,39172,-12756,37302,24927
81,114,964,-244,427,427,27746,39575,-12829,37302,24927
96,96,942,2136,244,3662,27709,39599,-12609,37302,24927
84,82,989,-3295,976,-3295,27453,40100,-11889,37302,24927
69,39,976,-2014,427,1159,26892,39721,-12353,37302,24927
79,57,964,-4760,183,-1403,26916,39599,-12194,37302,24927
103,52,972,183,366,-2197,26770,40100,-11523,37302,24927
67,107,970,-3356,671,1220,26672,40759,-11291,37302,24927
59,49,973,-3723,-61,-610,27319,40405,-10400,37302,24927
75,89,977,-854,2502,-610,27233,40490,-11083,37302,24927
58,90,975,366,3234,-1953,27368,40234,-12890,37302,24927
83,60,989,-3356,3112,-1098,27722,40112,-12219,37302,24927
61,71,969,-3234,1342,366,27380,40075,-13281,37302,24927
74,69,976,-1403,1464,-671,27124,40222,-11328,37302,24927
76,87,973,-915,1708,-61,26928,40502,-10510,37302,24927
57,64,974,-2014,793,-1831,27600,40002,-10473,37302,24927
52,71,974,-1342,1220,-549,27734,39599,-10986,37302,24927
76,75,976,-2868,1586,0,27319,40759,-10656,37302,24927
68,68,994,1770,2502,-9826,27856,40539,-12438,37302,24927
81,73,938,-122,14892,-4516,27856,39965,-11755,37302,24927
61,32,950,6286,3356,-488,27685,40087,-11889,37302,24927
78,42,950,-13549,-3112,13549,27392,40185,-11779,37302,24927
50,-72,982,-7019,-2807,6958,28381,39916,-10180,37302,24927
53,33,972,-2990,1098,-3784,27783,39819,-11450,37302,24927
44,119,978,-2929,1220,4821,27429,40124,-13049,37302,24927
131,107,981,-4394,2014,2380,27062,39990,-11938,37302,24927
98,-19,970,2197,1098,-427,27050,39233,-10791,37302,24927
112,76,978,-5126,915,793,27490,39648,-10510,37302,24927
74,49,966,-2990,2258,-305,27624,39392,-11950,37302,24927
35,26,977,61,1770,-1281,27600,38696,-11267,37302,24927
58,62,973,-2441,1281,-976,27111,39208,-11291,37302,24927
87,50,971,-2075,1586,-122,26892,39477,-11730,37302,24927
98,70,969,-1892,1708,-427,27099,39550,-12500,37302,24927
54,69,973,-1953,1586,-793,27514,39807,-12707,37302,24927
81,76,972,-915,2563,-1403,27490,39819,-12365,37302,24927
83,66,972,1586,1586,-671,27612,40063,-10437,37302,24927
78,58,972,-1403,1342,-854,27026,39929,-11779,37302,24927
70,64,973,-793,1586,-488,27233,39343,-10729,37302,24927
74,57,973,-976,1831,-610,27355,40112,-11157,37302,24927
64,48,968,-1342,1953,-610,27734,40185,-11523,37302,24927
79,53,970,-1037,1342,-549,26892,40319,-10620,37302,24927
80,46,970,-1159,1464,-549,27490,40161,-11486,37302,24927
77,47,971,-976,1586,-549,26794,40185,-11279,37302,24927
80,42,975,-1281,1525,-366,27453,40014,-11779,37302,24927
77,42,972,-1647,1708,-488,27099,39746,-12023,37302,24927
76,39,973,-976,1403,-488,27124,40527,-11364,37302,24927
77,42,973,-1403,1708,-305,27062,40380,-12512,37302,24927
77,40,973,-1586,1770,-366,27197,40332,-11669,37302,24927
77,42,972,-1647,1770,-488,27539,40515,-12072,37302,24927
73,40,972,-2136,1647,-610,27526,39904,-11267,37302,24927
75,41,970,-1220,1647,-366,26965,40661,-11633,37302,24927
79,38,972,-1770,1770,-427,27355,39904,-10363,37302,24927
75,39,974,-1708,1464,-427,27795,40502,-11364,37302,24927
76,39,973,-1892,1525,-427,26892,40429,-10046,37302,24927
75,37,973,-1647,1464,-305,27209,40063,-11730,37302,24927
73,39,973,-1708,1770,-671,27587,39880,-11389,37302,24927
72,38,973,-2136,1464,-610,26684,40466,-11779,37302,24927
74,40,973,-1464,1586,-427,27111,40051,-11547,37302,24927
75,38,972,-1464,1647,-427,27526,40173,-11560,37302,24927
75,40,973,-1892,1525,-244,27331,40234,-12365,37302,24927
75,42,972,-1831,1770,-732,27307,40258,-10327,37302,24927
73,36,973,-2502,2197,-427,26464,39916,-11340,37302,24927
79,36,974,-2929,1525,-854,27416,39733,-12109,37302,24927
71,46,970,-1281,1464,-305,26843,40454,-10778,37302,24927
74,45,973,-183,1464,-427,26904,40295,-11315,37302,24927
75,41,972,-1220,1342,-488,27307,40002,-10449,37302,24927
75,43,973,-1281,1586,-366,27258,40539,-11572,37302,24927
79,38,972,-1647,1525,-488,27441,40380,-11279,37302,24927
75,41,975,-1403,1647,-549,27587,40600,-10290,37302,24927
78,40,970,-1953,1525,-305,26965,41149,-11437,37302,24927
75,42,972,-1586,1403,-488,27392,40515,-10839,37302,24927
75,38,973,-1647,1586,-305,27270,40368,-10852,37302,24927
75,38,973,-1464,1586,-488,27270,40930,-10839,37302,24927
76,38,971,-1525,1647,-244,27368,40478,-11352,37302,24927
74,39,971,-1647,1464,-427,27148,40649,-10400,37302,24927
78,39,972,-1831,1525,-183,27368,40283,-12121,37302,24927
77,37,973,-1525,1342,-183,27648,39990,-10961,37302,24927
75,35,973,-2624,1464,-244,27221,40844,-12646,37302,24927
75,45,973,-2441,1647,-366,27172,40417,-11047,37302,24927
75,45,973,-2563,1770,-183,27612,40527,-11254,37284,23874
76,48,971,-2258,1708,-427,27355,40747,-12072,37284,23874
77,50,971,-1892,1708,-671,27172,40454,-11645,37284,23874
76,50,973,-1098,1586,-610,27441,40209,-11413,37284,23874
75,48,973,-915,1647,-671,27111,40356,-10205,37284,23874
73,46,973,-793,1647,-488,26635,40808,-10986,37284,23874
74,44,973,-1159,1464,-549,27429,41674,-11926,37284,23874
74,44,973,-1770,1464,-549,27282,40649,-12292,37284,23874
78,44,973,-1525,1770,-366,27526,40942,-9973,37284,23874
79,39,974,-1220,1586,-366,27734,40844,-9704,37284,23874
76,39,975,-1586,1647,-366,27709,40368,-11340,37284,23874
77,39,973,-1525,1708,-305,27600,40258,-11145,37284,23874
76,39,973,-1464,1281,-366,27709,40527,-10449,37284,23874
79,39,973,-1708,1403,-610,27954,40686,-11035,37284,23874
71,36,972,-2197,1586,-305,27441,40612,-11352,37284,23874
75,38,973,-1525,1342,-488,27587,39868,-11767,37284,23874
76,36,973,-1525,1647,-610,27673,40295,-11010,37284,23874
75,37,973,-1708,1586,-732,27490,40112,-10534,37284,23874
77,37,972,-1586,1647,-305,27819,40161,-11376,37284,23874
74,39,973,-1464,1464,-427,27343,40124,-10949,37284,23874
79,37,976,-1647,1464,-366,27221,40832,-10839,37284,23874
80,35,973,-1892,1708,-183,27844,41064,-11633,37284,23874
75,40,973,-1342,1403,-366,27502,40783,-11975,37284,23874
74,38,972,-1892,1770,-427,27380,40563,-11437,37284,23874
74,36,973,-1647,1586,-488,27685,40722,-10400,37284,23874
75,35,974,-1770,1647,-488,27099,40319,-11315,37284,23874
75,37,976,-1708,1892,-427,27343,39990,-12548,37284,23874
76,36,972,-1708,2075,-366,27416,40795,-11645,37284,23874
75,36,972,-1464,1586,-366,27722,40173,-11987,37284,23874
74,39,969,-1892,1647,0,27087,39831,-9826,37284,23874
75,33,983,-2685,854,-732,27612,40234,-11596,37284,23874
75,28,974,-4272,2014,-366,27575,39978,-10900,37284,23874
74,23,969,-1403,2014,-183,27050,40063,-11901,37284,23874
73,49,970,-2563,1159,-122,27038,40478,-11706,37284,23874
77,59,975,976,976,-1037,27111,40454,-11962,37284,23874
74,59,975,-1708,1586,-1159,27319,40344,-11572,37284,23874
83,43,973,-183,1647,-671,26831,40112,-11730,37284,23874
68,30,974,-2868,2746,183,26855,40319,-10559,37284,23874
86,63,970,-4882,1220,-61,27111,40344,-10437,37284,23874
81,53,973,-2441,1342,0,27197,40185,-12304,37284,23874
69,35,973,-2380,1586,-305,27722,40185,-12109,37284,23874
60,51,972,-854,1281,-793,27429,40515,-11486,37284,23874
69,60,973,-1098,1586,-488,27343,39855,-11975,37284,23874
66,52,973,-3356,2502,-366,26916,40112,-11035,37284,23874
74,51,968,-122,1953,-549,27136,39660,-10900,37284,23874
70,47,968,-1098,1281,-549,26879,39941,-11254,37284,23874
71,51,968,-1586,1831,-488,26879,39929,-11389,37284,23874
73,53,973,-976,1464,-549,27441,40466,-12268,37284,23874
75,47,972,-1342,1281,-305,27001,39990,-11621,37284,23874
69,44,972,-1403,1647,-366,27026,40686,-11596,37284,23874
75,43,973,-1403,1525,-366,27233,40185,-10913,37284,23874
78,41,973,-1586,1464,-305,27160,40466,-10180,37284,23874
74,41,973,-1464,1708,-427,26794,40124,-11352,37284,23874
71,41,972,-1403,1770,-488,27185,40893,-11328,37284,23874
74,42,973,-1831,1525,-366,27355,40698,-11181,37284,23874
73,41,973,-1342,1647,-366,27136,40625,-10998,37284,23874
72,42,974,-1831,1464,-549,27124,40209,-10852,37284,23874
72,40,973,-1464,1525,-427,26965,40576,-10925,37284,23874
73,41,972,-1892,1525,-183,26867,40478,-11230,37284,23874
70,39,973,-1708,1647,-366,27282,40539,-11071,37284,23874
74,41,973,-1647,1770,-183,27514,40576,-10803,37284,23874
72,41,972,-2197,1525,-915,27490,40148,-10815,37284,23874
72,39,973,-1831,1831,244,26892,40295,-10644,37284,23874
73,44,972,-2441,1953,-244,26867,40246,-11962,37284,23874
73,44,981,-3723,1464,122,26611,39880,-10949,37284,23874
75,65,975,-2563,1403,-549,27136,40161,-10876,37284,23874
71,50,970,-2746,1464,-671,26989,40539,-10925,37284,23874
70,48,971,-2563,1892,-488,26708,40722,-12060,37284,23874
80,56,973,-305,1586,-488,27221,40576,-12524,37284,23874
59,52,970,-1037,1647,-122,27148,40051,-11071,37284,23874
69,48,973,-549,1586,-610,27172,40307,-11291,37284,23874
77,47,973,-1037,1525,-305,26989,40234,-10986,37284,23874
67,44,971,-1403,1586,-427,27246,39978,-11743,37284,23874
71,44,971,-1342,1525,-305,27026,39953,-10888,37284,23874
72,41,973,-1586,1708,-427,26892,39990,-12402,37284,23874
74,41,971,-1525,1831,-305,26940,40600,-11230,37284,23874
75,39,974,-1464,1708,-793,26953,40136,-11853,37284,23874
72,40,973,-1403,1770,-427,27111,40563,-12451,37284,23874
75,40,976,-1647,1770,-183,26855,40368,-11193,37284,23874
72,46,971,-1037,1770,-366,27636,40759,-10205,37284,23874
73,38,973,-1342,1403,-183,27050,40942,-11669,37284,23874
71,39,972,-1831,1586,-488,27148,40637,-10595,37284,23874
77,40,974,-1586,1647,-549,27319,40051,-10852,37284,23874
69,36,973,-1892,1647,-244,27111,40759,-11682,37284,23874
76,41,973,-1464,2075,-122,27624,40686,-12219,37284,23874
72,36,974,-1464,1525,-183,27392,41015,-10803,37284,23874
71,42,972,-1953,1281,-366,26843,40234,-11657,37284,23874
73,42,973,-1831,1342,-549,26806,40649,-13146,37284,23874
71,49,971,-2502,1586,-488,26928,40112,-11682,37284,23874
73,41,974,-1770,1953,-366,27343,40051,-11083,37284,23874
75,47,972,-1770,1831,0,27233,40112,-10473,37284,23874
73,50,969,-1953,1892,-427,27185,40234,-11218,37284,23874
72,51,970,-2197,1831,-488,27307,40332,-12207,37284,23874
72,52,970,-1220,1220,-549,27429,40429,-11059,37284,23874
69,47,974,-610,1647,-732,27563,40710,-11462,37284,23874
74,41,976,-1403,1403,-671,27246,40576,-11242,37284,23874
74,49,972,-1220,915,-671,26806,39953,-11242,37284,23874
73,49,982,-793,549,-366,26611,40649,-10717,37284,23874
74,39,974,-671,1647,-427,27722,40576,-11645,37284,23874
68,37,973,-1403,1647,-305,26916,40649,-11035,37284,23874
73,37,975,-1342,1525,-549,26721,40795,-10485,37284,23874
75,39,973,-1586,1831,-427,27099,40747,-11511,37284,23874
65,38,974,-1342,1708,-305,26660,40563,-11621,37284,23874
70,38,973,-1831,1647,-488,26892,40124,-11279,37284,23874
69,38,976,-1770,1708,-366,27258,40234,-11206,37284,23874
70,37,974,-1586,1770,-244,26599,39941,-10595,37284,23874
69,36,974,-1708,1525,-305,27197,40112,-10742,37284,23874
72,35,973,-1831,1586,-366,27087,40722,-10815,37284,23874
71,34,974,-2990,2075,-732,26708,40795,-10974,37284,23874
70,44,966,-2075,1770,305,26672,40405,-11218,37284,23874
71,46,975,-1464,1892,-122,27001,40319,-11047,37284,23874
72,40,973,-2685,1220,-610,26867,40197,-11499,37284,23874
70,41,969,-2136,1770,-244,26525,40222,-11706,37284,23874
73,41,973,-2136,1525,-305,27355,40490,-11950,37284,23874
59,54,972,-1281,1403,-427,27380,40234,-10583,37284,23874
84,44,972,-1953,1464,-427,27526,40136,-10559,37284,23874
69,52,972,-1953,1403,-793,27404,40295,-10314,37284,23874
71,50,970,-1403,1770,-488,27319,40612,-11096,37284,23874
73,45,972,-1586,2075,61,26904,40527,-10998,37284,23874
69,50,971,-1281,1708,-793,27807,40625,-10595,37284,23874
70,47,969,-1281,1464,-305,27575,40344,-11315,37284,23874
72,47,976,-976,1831,-427,27026,40417,-11657,37284,23874
71,51,969,-915,1525,-366,27355,40148,-11218,37284,23874
72,46,970,-1892,1586,-610,27526,40991,-11523,37284,23874
74,45,972,-1342,1464,-366,26965,40075,-11352,37284,23874
78,44,973,-1159,1342,-610,27490,40161,-11572,37284,23874
77,42,973,-1647,1586,-488,27258,40539,-10607,37284,23874
74,41,972,-1464,1586,-244,27502,40612,-11450,37284,23874
74,40,974,-1342,1770,0,27172,40747,-11877,37284,23874
75,44,975,-1770,1586,-366,27380,40734,-11572,37284,23874
75,45,975,-1831,1953,-488,26647,40673,-11315,37284,23874
73,46,970,-671,1525,-122,27343,40734,-11669,37284,23874
76,28,973,-2136,1342,-793,26806,40710,-11584,37284,23874
71,46,973,-2380,1464,183,26501,40332,-11181,37284,23874
74,46,973,-1464,1770,-305,26684,40087,-11364,37284,23874
73,42,968,-2746,1770,-305,27453,40515,-11608,37284,23874
73,50,968,-2807,1403,-671,27062,40612,-10571,37284,23874
77,50,974,-488,1953,-793,27368,40197,-10961,37284,23874
73,53,971,-1159,1342,-122,26843,40283,-11328,37284,23874
70,56,974,-671,2319,-488,26782,40588,-10559,37284,23874
79,60,972,-1220,1708,-427,27539,40368,-11743,37284,23874
73,51,971,-915,1831,-427,27441,40661,-11743,37284,23874
69,47,971,-1708,1403,-1220,27026,40649,-11596,37284,23874
73,50,971,-854,1464,-793,27502,40673,-12158,37284,23874
82,37,973,-1403,183,-671,26599,40502,-12292,37284,23874
72,47,973,-2014,1647,-305,27282,40649,-11193,37284,23874
74,41,976,-1831,1403,-122,27014,40771,-10681,37284,23874
74,40,975,-2441,1464,-427,26831,41040,-11230,37284,23874
78,35,973,-1159,1770,-427,26562,40771,-10778,37284,23874
75,34,974,-1525,1342,0,27355,41296,-11157,37284,23874
74,36,973,-2136,1770,-305,26513,41003,-11352,37284,23874
70,42,970,-2746,1342,-671,26672,40759,-10839,37284,23874
67,41,973,-1220,915,-122,26647,40661,-11682,37284,23874
68,40,974,-1281,1220,-305,26501,40832,-11096,37284,23874
69,30,974,-2258,2197,0,27160,40710,-12170,37284,23874
72,45,974,-2258,1892,-366,26916,40991,-11791,37284,23874
62,38,974,-2014,2136,-183,26696,40380,-11584,37284,23874
67,39,972,-1525,1708,-732,27050,40734,-11877,37284,23874
55,46,972,-2014,1708,-671,26843,39892,-11254,37284,23874
64,42,975,-1037,1647,-671,27075,40417,-11047,37284,23874
65,43,973,-1403,1892,-427,26989,40393,-11828,37284,23874
65,41,974,-1037,1586,-488,26843,40771,-10913,37284,23874
69,35,971,-1525,1586,-793,27258,40478,-10607,37284,23874
67,35,971,-1037,1770,-366,27221,40686,-12451,37284,23874
68,29,973,-1220,1586,-305,26818,40649,-11218,37284,23874
70,45,972,-1464,1770,-366,27014,40820,-12243,37284,23874
70,36,973,-1220,1464,-610,26965,40563,-10314,37284,23874
70,34,974,-1464,1647,-366,26892,40332,-11572,37284,23874
69,38,975,-1342,1770,-61,26586,40295,-11145,37284,23874
74,36,975,-1647,1708,-305,26586,40893,-10644,37284,23874
68,37,974,-1770,1586,-366,26330,39965,-11877,37284,23874
70,35,975,-1708,1586,-427,27551,40417,-11828,37284,23874
68,34,973,-1403,1342,-305,26550,40832,-11169,37284,23874
71,31,974,-1770,1647,-671,26293,40515,-11560,37284,23874
68,32,975,-1647,1647,-244,27282,40820,-11669,37284,23874
70,34,973,-2258,1586,-366,27294,40637,-11669,37284,23874
