xa,ya,za,xg,yg,zg,xm,ym,zm,temp,hum
-706,307,-505,-108703,-13793,23498,-9326,8898,-12048,16563,55068
-728,-339,884,202941,80566,-34912,-8593,15869,-8154,16563,55068
-948,-416,-968,56762,-26245,-70983,-12561,11938,-6469,16563,55068
-1639,-687,-308,-58410,58532,-18005,-9887,8630,-3356,16563,55068
-318,-9,48,-45288,26306,49987,-9240,12683,-6628,16563,55068
-921,223,-474,-117980,-64392,-29052,-11462,11657,-7092,16563,55068
-190,-156,-325,-137573,-44799,24963,-9826,8361,-3515,16563,55068
-760,380,962,305419,89904,-39489,-10791,12072,-4882,16563,55068
-1038,-151,-953,20324,-2929,-55541,-13049,6042,-4125,16563,55068
-1315,-942,-195,-21972,78125,-12145,-8666,4577,-2929,16563,55068
-257,58,-22,-42663,59936,54626,-8935,11608,-3527,16563,55068
-497,499,-207,-56274,-47790,-11901,-13366,12438,-6896,16563,55068
-129,312,-513,-129211,-44128,-19042,-12829,10571,-4162,16563,55068
-709,455,615,-88989,35095,27099,-14489,8984,-2709,16563,55068
-987,-119,-422,179687,23742,-61523,-14404,14501,109,16563,55068
-1318,-905,-129,-24475,82214,53344,-10144,6555,-4064,16563,55068
0,190,-29,-69458,-111389,72448,-10632,5883,-4333,16563,55068
-235,269,-182,-50964,-97656,12268,-14257,12902,-7031,16563,55068
-261,495,-372,-91491,-23437,-5737,-13293,10656,-6274,16563,55068
-934,-367,1702,-52490,163146,13854,-13049,7397,-6518,16563,55068
-1372,-21,-826,-14343,28442,-88867,-14208,12756,-6250,16563,55068
-1479,460,12,-113647,-17639,56701,-12487,8142,-5627,16563,55068
-1127,-215,97,60119,-22338,44494,-11218,5859,-2832,16545,55068
-2083,57,265,-65979,-214599,14160,-14099,13757,-7446,16545,55068
-1088,-73,-207,-83251,-25390,49499,-13281,11083,-9191,16545,55068
-1676,-359,625,-125915,81604,183,-10937,7336,-6323,16545,56223
-976,-641,71,-244,55419,9948,-12219,13989,-5187,16545,56223
-1398,61,84,89843,-4577,53588,-15576,8825,-5627,16545,56223
-1432,166,-43,24841,-6591,-6347,-12133,4980,-2734,16599,56223
-958,127,-421,-56884,-185180,-16052,-10363,14440,-6115,16599,56223
-3323,824,21,-140319,-48583,-31372,-14855,10607,-8679,16599,56223
-750,-756,-825,-163513,41015,-32531,-13073,9375,-8349,16599,55119
-1012,-480,-606,8789,102661,15808,-11376,13354,-5175,16599,55119
-1633,-555,410,46203,9338,44921,-15246,9155,-5676,16599,55119
-1519,185,-232,34240,14831,24719,-12023,4223,-2429,16599,55119
-578,-340,-611,-51147,-129272,-3723,-10180,11132,-5871,16599,55119
-2457,-170,-213,-103515,-39550,-1281,-12048,12341,-8801,16599,55119
-681,436,-698,-138854,-3784,-18554,-13452,7995,-6103,16599,55119
-843,307,-449,-52734,141540,-11474,-11022,11071,-2819,16599,56169
-1638,-613,131,187438,35522,29235,-14392,7617,-3723,16599,56169
-1728,600,398,5004,77514,72204,-12255,3906,-891,16599,56169
-108,393,-790,-29907,-63842,13549,-8496,9155,1123,16599,56169
-852,367,-294,84289,-75378,-12817,-12145,10656,-4565,16599,56169
224,134,-2145,-133483,-3295,1098,-14013,9460,1501,16599,56169
-835,317,-388,-138854,122863,-18676,-12829,9716,-354,16599,56169
-1304,-674,120,267150,63903,35827,-13256,6994,720,16599,56169
-1460,254,-213,-60791,92895,58654,-12231,659,2490,16599,56169
-235,-163,-1251,-54809,5737,28442,-9289,8398,1818,16599,56169
-2035,-755,-238,-159423,-45471,-23254,-12829,10864,4919,16599,56169
594,818,-1181,-136779,12329,-26000,-15075,11657,5578,16599,56169
-812,118,-388,-72753,156799,-35400,-13940,9680,6005,16599,56169
-1396,-717,-258,156616,67687,38085,-13037,6237,10266,16599,56169
-1502,496,251,-12145,99060,51818,-12097,2038,12475,16599,56169
-203,163,-25,-32409,-21972,-1708,-6225,7800,13989,16599,56169
-553,5,-264,122741,-3295,13366,-12719,11120,8886,16599,56169
-994,107,-762,-83801,-41259,7995,-15246,14172,10034,16599,56169
-896,-116,-662,-139038,57250,-69396,-15246,14978,9521,16599,56169
-1344,-242,-146,264709,85998,-5187,-15319,11242,12060,16599,56169
-1472,-587,460,-12939,75073,57739,-14184,2807,12194,16599,56169
-129,22,125,54992,-33691,-4699,-7006,6042,14160,16599,56169
-2823,-960,-395,22705,55419,-4455,-11767,13073,14050,16599,56169
-942,352,-1160,-83801,-30334,8666,-14538,17260,13610,16599,56169
-866,-345,-342,-111999,4455,-44677,-15795,14916,10559,16599,56169
-991,-518,-57,165283,83801,22521,-12927,10974,15844,16599,56169
-1277,-410,283,6286,80932,65795,-13122,3063,16552,16599,56169
-330,-114,129,-5859,-12329,-16174,-5419,10278,20666,16599,56169
-1284,-358,-281,170776,32653,-1708,-13574,15478,16296,16599,56169
-804,-125,543,-111267,-37475,88317,-14135,20544,16052,16599,56169
-530,-94,-727,-133972,74707,-58471,-14575,20581,12292,16599,56169
-1250,-421,235,131652,108764,6835,-13403,15527,19067,16599,56169
-1881,-841,322,20385,24291,43640,-10656,9399,22363,16599,56169
-243,-156,147,119140,-16784,-14892,-3356,15441,23437,16599,56169
-2965,-789,-453,80932,-24353,8605,-8215,21752,18261,16599,56169
-1853,-364,501,-63537,-28930,-23315,-10668,27355,13610,16599,56169
-1144,-579,-880,-143188,-31860,-59082,-13708,29223,12451,16599,56169
-1014,-571,-286,276123,99304,-28076,-13635,22253,24206,16599,56169
-1512,-412,-24,120239,-34729,61828,-8972,14807,20642,16599,56169
-184,203,-94,29052,19592,4760,-5212,11535,23327,16599,56169
-1305,144,-94,-54748,80871,-25085,-7543,16931,15673,16599,56169
-477,-116,505,-238403,-52124,-39245,-14624,29272,15026,16599,56169
-454,452,-743,-144042,-14770,-56823,-18261,29565,16052,16599,56169
-803,-123,76,185791,-84106,-26184,-16247,27124,21508,16599,56169
-1315,-559,55,88317,-9582,14587,-11096,20849,22253,16599,56169
-931,945,-192,-30090,-189758,7812,-7214,6323,19299,16599,56169
-1323,65,-443,-28076,-7080,488,-11804,11743,15771,16599,56169
-822,513,590,-172912,-35827,12939,-17468,14025,15515,16599,56169
-1880,-221,-582,-64880,120971,-61706,-18176,25048,15417,16599,56169
-1677,-45,9,259399,-4882,-51086,-16040,22692,20507,16599,56169
-721,-654,-87,160949,46508,62011,-12854,17980,15954,16599,56169
-1530,-343,-89,20080,-104614,18981,-8007,5444,21337,16599,56169
-248,-88,-312,-51513,85510,2563,-8422,7971,14916,16599,56169
-282,14,1047,-321350,-36254,-36804,-16735,15405,15991,16599,56169
130,659,-397,-160217,140380,-31372,-17492,25036,13159,16599,56169
-552,-257,-166,-2868,-122863,-63354,-17285,26025,23168,16599,56169
-535,-569,34,150512,78491,58105,-14123,22473,22583,16599,56169
-1449,-113,302,80261,-50659,-12573,-10290,12573,22741,16599,56169
-1344,109,-437,-111328,-41137,-32104,-10168,11608,19067,16599,56169
-227,-987,131,39794,-6713,-48522,-15112,18969,21020,16599,56169
350,177,-1000,-113830,87097,7446,-18188,32958,10925,16599,56169
-1144,-135,132,-38146,10009,-41625,-17102,36303,15966,16599,56169
-1344,-544,288,195129,84533,54077,-15356,36267,22192,16599,56169
-1272,-373,237,-5676,-47607,77575,-14331,30273,23474,16599,56169
-1286,291,-143,-36743,-32592,30517,-13317,27136,14953,16599,56169
-488,146,-329,-31860,54809,19165,-15966,33239,15380,16599,56169
496,-196,899,-147949,-9643,31188,-16027,43725,-402,16599,56169
-1438,-91,-370,-119873,82885,-90026,-15087,45910,-1953,16599,56169
-871,-209,-27,-35217,-120971,56823,-12731,46447,15539,16599,56169
-1383,-14,16,-48034,110778,56762,-13989,42224,21289,16599,56169
-1295,-12,23,5920,-44433,15319,-13635,33996,19396,16599,56169
-1573,229,-383,-50048,-150146,-19104,-15551,36059,11193,16599,56169
-810,867,1542,-99182,-28320,15197,-14160,45764,-195,16599,56169
744,-793,-586,-111206,147338,7812,-14282,47229,-7519,16599,56169
-1139,139,654,-25207,27343,12084,-13293,44177,-439,16599,56169
-1364,344,-200,11352,13183,47485,-13647,46643,16113,16599,56169
-1442,-143,-294,54138,7446,-24475,-13647,39770,19738,16599,56169
-1288,78,-393,-68603,-203857,-23498,-15393,34399,12268,16599,56169
-2915,602,-141,-106994,-38208,26123,-12915,44653,158,16599,56169
-2137,138,-666,-143188,21606,30212,-14782,47863,-7934,16599,56169
-1760,-461,10,-30090,140136,-1403,-12475,43383,-5712,16599,56169
-1094,-436,93,143920,7202,10375,-12780,46667,19665,16599,56169
-1825,368,-204,-22033,-31188,14038,-13244,39453,20324,16599,56169
-1584,30,-248,-59570,-127136,10314,-14416,35571,15429,16599,56169
-267,728,660,-92712,-38024,-19165,-12878,38049,10327,16599,56169
-306,512,-635,-75134,-3540,-57617,-11499,46484,4870,16599,56169
-316,265,161,269409,161987,-48095,-12145,47509,878,16599,56169
-907,-603,210,-18432,68542,-13793,-13269,47692,14758,16599,56169
-1489,574,-147,26184,35705,3845,-14050,47705,13964,16599,56169
-1724,21,-355,-26550,-100158,25573,-15588,34399,15295,16599,56169
-401,398,809,-136962,134521,-41381,-13903,37634,12341,16599,56169
-170,-130,-956,-63232,-27893,-60119,-14257,46948,2746,16599,56169
-1222,-333,160,71411,108032,-16723,-13366,48913,2539,16599,56169
-1111,229,242,83374,3173,-6591,-13562,46850,17919,16599,56169
-708,-695,-4,-53100,81726,-5310,-13012,45031,18408,16599,56169
-1510,100,-175,63842,-253723,-549,-15502,32995,12023,16599,56169
-825,173,832,-96557,-16235,6042,-14624,40881,12414,16599,56169
-83,-291,-624,-74768,-35278,-65612,-14013,45800,4736,16599,56169
-1580,-253,32,165588,57373,-12878,-14404,47399,646,16599,56169
-1288,-35,431,148925,82031,27648,-13964,45617,13037,16599,56169
-713,-806,-50,-68603,67199,-8850,-13964,45996,16271,16599,56169
-1398,101,1264,38818,-143249,-17700,-15710,35986,10681,16599,56169
-231,359,-959,-105285,-5065,-38085,-13964,42114,6018,16599,56169
-152,99,-923,21301,-28625,-54931,-11267,47351,-1074,16599,56169
-1642,-406,110,174011,-9704,10314,-13598,45861,5786,16599,56169
-408,109,62,89965,73181,17578,-13244,46655,14367,16599,56169
-787,-732,0,-59570,-19348,-12573,-12976,46826,15722,16599,56169
-1154,53,-147,119262,-213073,-19714,-15124,35571,11755,16599,56169
-108,-81,119,-81359,-7080,4211,-14404,40686,11547,16599,56169
-1841,-541,-749,-129333,-36621,-64819,-11633,44860,3454,16599,56169
-1696,-123,240,215637,29296,46264,-12573,45239,622,16599,56169
-902,-176,450,149292,90148,29602,-12512,47399,17382,16599,56169
-792,-383,-417,-50231,-10314,-25329,-11950,45996,20275,16599,56169
-1245,36,897,42663,-109191,12390,-13952,33715,14978,16599,56169
-236,207,271,-102661,39550,-40893,-14770,39624,7604,16599,56169
-312,177,-260,33447,-36071,-66345,-12048,45983,4309,16599,56169
-1192,-94,22,84716,46203,183,-11474,44519,13586,16599,56169
-619,-41,92,59387,51086,13671,-11694,46252,17553,16599,56169
-768,-528,-783,2502,-33813,-23010,-12829,44274,20397,16599,56169
-1112,60,1650,-92895,-170104,-2319,-15051,33386,13562,16599,56169
-149,57,-1311,-103210,-11413,-46081,-15795,39514,4479,16599,56169
-1541,1209,-205,-7690,-18737,-55603,-12231,46301,-1306,16599,56169
-917,-326,22,121093,-59448,5126,-14038,42858,5456,16599,56169
-976,-304,-108,-21423,132507,11718,-15576,45715,9619,16599,56169
-979,-416,-571,-78369,26733,-16418,-15942,42968,10351,16599,56169
-1405,196,154,-2807,-75439,16052,-15087,36535,1184,16599,56169
41,-566,-729,-170959,25573,-56640,-11682,42492,-12487,16599,56169
-2650,-574,-815,180297,-22644,-44494,-8264,42248,-15380,16599,56169
-517,-191,147,97900,19897,-20507,-14477,32861,-10034,16599,56169
-581,-395,-39,-45715,112487,-4394,-16442,39160,-8630,16599,56169
-1020,-1062,117,-65734,-49560,8850,-17687,40039,-5712,16599,56169
-1068,246,-225,90148,-206848,5859,-13867,31860,-14062,16599,56169
-242,550,565,-145507,7385,8544,-11645,33142,-13989,16599,56169
-1253,-31,-679,-88867,-35644,-51635,-8935,36486,-20812,16599,56169
-1300,-26,109,199584,50781,41442,-10498,26940,-20837,16599,56169
-509,-203,547,23986,102050,18432,-14892,27624,-9777,16599,56169
-1009,-873,158,-57312,34362,-9277,-17114,40417,-9350,16599,56169
-1208,213,599,90271,-203613,-20019,-13244,30444,-14318,16599,56169
-383,377,-906,-118530,46997,-62377,-9997,38757,-14135,16599,56169
-316,115,-837,-15747,-28137,-49377,-5773,37133,-20849,16599,56169
-1831,-442,-17,117309,-6347,9216,-11230,22155,-19360,16599,56169
-909,167,83,22766,104248,55358,-15563,27111,-11779,16599,56169
-760,-537,311,-122,-22216,5859,-15795,35803,-9985,16599,56169
-1208,23,-297,198303,-206970,-19409,-11474,33874,-7202,16599,56169
-171,330,672,-98144,-11779,-24963,-11193,36328,-15808,16599,56169
-1036,380,-847,-98999,-35522,-59326,-6542,32080,-21240,16599,56169
-1152,-354,-29,219543,66345,-21118,-8850,30517,-22973,16599,56169
-1065,-284,3,161376,-49316,-26611,-13781,38012,-8264,16599,56169
-933,-815,-135,65429,23681,-7690,-14965,35656,-6640,16599,56169
-367,131,-328,-87219,61218,-5798,-12072,34411,-12609,16599,56169
-1229,156,321,-106689,-39306,-14465,-10339,39453,-10791,16599,56169
-580,160,-812,-96801,-2624,-38818,-8056,25366,-17578,16599,56169
-568,149,62,208801,81909,-11169,-7690,23461,-20654,16599,56169
-1043,-397,285,-85693,54931,-41442,-12072,32177,-14111,16599,56169
-1214,-610,150,14648,64575,3051,-12902,25988,-12377,16599,56169
-1514,97,-148,118774,-136779,-9094,-10229,29052,-17187,16599,56169
-319,110,724,-96008,58715,7751,-7434,28430,-18493,16599,56169
-16,325,-925,-34729,-50598,-45104,-6616,22985,-21057,16599,56169
-1325,-66,111,321411,43334,-30456,-9399,24829,-18200,16599,56169
-1068,51,-35,-15075,111755,7141,-14697,33312,-9985,16599,56169
-786,-526,307,-30822,40100,-13061,-15942,27453,-10156,16599,56169
-1227,236,-194,149902,-150146,-13671,-11950,29846,-14660,16599,56169
-341,235,950,-88806,38696,-51513,-9350,34582,-13940,16599,56169
-53,129,-786,-67443,-32836,27404,-6604,22460,-20129,16599,56169
-1121,-141,131,82336,43762,62622,-10302,23901,-17797,16599,56169
-285,-9,-148,51696,83923,-24414,-14123,31066,-11242,16599,56169
-679,-319,-595,46020,15991,-5432,-12316,29650,-13403,16599,56169
-1219,108,10,-58288,-212097,5004,-13476,24182,-8264,16599,56169
-403,174,-394,-147338,-29296,-34179,-9899,30566,-16418,16599,56169
-70,442,-409,-84472,-33264,-25817,-7531,24182,-20263,16599,56169
-1643,-425,41,-69580,72937,45837,-15148,15087,-18811,16599,56169
-1352,-757,44,106994,71777,80322,-13439,22351,-20080,16599,56169
-771,229,-211,-7690,-12268,-17639,-12451,21289,-11401,16599,56169
-1750,187,-288,-26977,75378,-1464,-9997,17761,-10168,16599,56169
-1400,68,430,65551,-73242,69396,-11950,21667,-9960,16599,56169
-316,420,-684,-118408,-23254,-53100,-8911,21569,-15930,16599,56169
-354,222,-35,-151062,-3784,-44250,-12133,15625,-15380,16599,56169
118,-517,-157,99426,115234,80505,-10766,17468,-15563,16599,56169
-817,-320,-91,79284,91247,6469,-11486,16809,-14343,16599,56169
-1171,-285,-588,244,-3417,18981,-10754,15441,-11718,16599,56169
-1245,-384,1513,-27343,-101867,30090,-12561,13903,-8789,16599,56169
