xa,ya,za,xg,yg,zg,xm,ym,zm,temp,hum
-1859,-1263,-550,66772,-35278,-5187,769,22497,28540,20657,44332
-500,23,-394,-38208,113647,-8422,-5883,18090,23547,20657,44332
-2574,182,-253,-49804,95703,-39978,-9020,27575,13647,20657,44332
-1575,-127,-843,8544,26428,32653,-11120,35571,12536,20657,44332
-1074,-673,39,14770,-13977,88806,-6909,39648,21228,20657,44332
-1301,64,210,58227,-54138,62561,-2673,28015,31445,20657,44332
-1588,-12,123,87707,-43701,2441,3015,20300,29516,20657,44332
-1295,-567,-475,-126892,94177,-49499,-4260,17028,25781,20657,44332
-533,-40,1716,-47607,108337,-35034,-10913,30371,13354,20657,44332
-1007,312,-71,-76904,-183,25085,-11621,33837,13305,20657,44332
-970,-591,-175,96679,-26794,63354,-9606,37036,20642,20657,44332
-1337,-422,252,-11413,-69519,37902,-7006,24768,29003,20657,44332
-1623,352,-76,73425,-44372,-19714,-2661,18774,27172,20657,44332
-1021,-629,-423,-1831,102722,-23559,-3076,18090,18493,20657,44332
282,104,783,-58532,69458,-40710,-6018,27209,14367,20657,44332
-1150,53,-74,-108642,-7080,24169,-11962,35888,13305,20657,44332
-1024,-1291,63,170715,-15991,35461,-12597,40563,24682,20657,44332
-1666,-93,211,-1708,-56884,-6713,-12255,28027,28759,20657,44332
-472,-602,-713,78247,-68786,30273,-9143,23608,30065,20657,44332
-708,-317,-447,-68298,-33813,-48706,-3649,16674,18713,20657,44332
-937,-75,367,-59020,50964,-32409,-5786,23742,14892,20657,44332
-1104,-240,-1149,-85388,5187,-14465,-11975,29333,15417,20657,44332
-895,552,-266,-41198,6652,36071,-13916,37890,21301,20657,44332
-1009,96,308,66101,-56945,20874,-13659,30798,27587,20657,44332
-975,-633,-722,12817,-40222,34912,-10595,25524,29089,20657,44332
-244,195,-407,96435,-41564,610,-4675,14611,22253,20657,44332
-1579,288,1469,13305,74646,-32043,-1391,16992,14929,20657,44332
-960,-675,-23,14465,73547,-30456,-8715,23364,13610,20657,44332
-941,331,-129,-244,35888,13122,-14160,30151,14697,20657,44332
-952,-261,-52,74584,-56091,63110,-15002,28210,17260,20657,44332
-1397,-268,429,38574,-71533,15258,-14489,21423,21520,20657,44332
-479,-782,-740,77758,-20446,-7324,-9521,11657,18444,20657,44332
-459,-6,-195,51208,94482,-29235,-6579,8496,4541,20657,44332
-116,56,336,10375,99121,-19592,-6774,12268,-195,20657,44332
-1035,-668,-434,-99487,89843,-12939,-12255,18029,-634,20657,44332
-883,130,-224,42602,-18066,85754,-13537,18469,793,20657,44332
-1720,-611,28,148864,-57495,44250,-13989,17272,3894,20657,44332
-1222,-412,956,94543,-56579,4638,-13452,11865,8996,20657,44332
-410,-103,-389,47790,-9277,-18310,-11596,8508,1025,20657,44332
-2268,3,236,-84777,94055,-31005,-9338,8837,-2319,20657,44332
-1075,-309,-117,-77331,101074,-20629,-10424,17211,-6286,20657,44332
-1034,-940,-51,-42907,-1831,49804,-10827,16906,-4406,20657,44332
-1208,-183,-79,54992,20263,74035,-11437,17224,-4187,20657,44332
-1799,55,-31,30578,-76904,40527,-11535,14538,2331,20657,44332
-1358,-66,-376,31127,-57556,2746,-10974,12731,4223,20657,44332
-1458,-65,-457,86181,27282,-23559,-10461,8959,-1293,20657,44332
-253,26,1539,-149658,106323,-29052,-9985,9887,-7446,20657,44332
-1471,526,-686,-72509,74829,5676,-10449,15686,-3540,20657,44332
-1074,-582,-5,15014,-2685,30273,-11340,13903,-2722,20657,44332
-1191,-129,-50,16113,-38085,30151,-12109,14599,-1318,20657,44332
-1584,-664,-873,70556,-85876,11169,-11462,11193,7141,20657,44332
-764,-84,-612,20324,-47851,-17150,-10327,9008,4907,20657,44332
-1253,84,-497,-26428,66101,-3723,-10424,6652,1977,20657,44332
379,268,715,-112243,103088,-39733,-11572,12170,-6347,20657,44332
-1392,674,-278,-77209,11230,17456,-11804,15649,-4492,20657,44332
-1078,-1581,-68,23498,-11352,23010,-13171,15075,-2770,20657,44332
-1503,-214,6,96740,-40344,44555,-13293,14843,5090,20657,44332
-1798,-1201,-561,56091,-56823,23437,-12182,10949,6579,20657,44332
-456,163,-401,-16235,-34606,-18249,-10144,8264,5773,20657,44332
-594,0,-205,-53039,51025,-54565,-11718,9863,-6372,20657,44332
430,95,-975,-43701,68420,-15625,-12292,14123,-5249,20657,44332
-770,621,-274,197326,-4821,8666,-13525,15820,-3576,20657,44332
-1096,241,-157,31188,-21484,49621,-13000,15893,4064,20657,44332
-1623,-170,250,41015,-52062,35095,-12011,13427,4418,20657,44332
-361,-1121,-362,44006,50781,1098,-10180,9411,451,20657,44332
-978,-218,-413,34851,108398,-18127,-9216,7531,-5761,20657,44332
-915,-344,389,-93383,74829,-33630,-11584,8825,-2661,20657,44332
-1035,-253,-731,-41625,-3479,52917,-12048,15344,-2722,20657,44332
-1903,-1029,-65,180542,-59997,30395,-13159,13806,512,20657,44332
-1389,-562,-86,6042,-51574,-5920,-13720,15771,6994,20657,44332
-592,-562,6,82153,-29663,-49133,-12951,10961,2148,20657,44332
-933,344,-405,-60485,121093,-55725,-10058,7324,1806,20657,44332
-548,295,-304,-35339,103027,-36621,-10412,6701,-5297,20657,44332
-854,-611,676,-133056,-2136,30334,-11779,12939,-2368,20657,44332
-934,227,-120,25878,-73425,42358,-12353,14978,-1232,20657,44332
-1274,-309,-190,-15563,-80078,57739,-12768,15344,5773,20657,44332
-1491,-302,93,33996,-66223,-6286,-11730,12109,8312,20657,44332
-940,-285,-456,65246,4089,-58288,-10046,9704,1745,20657,44332
-1601,18,-425,-85510,129333,-23620,-8959,6323,-6579,20657,44332
-854,-26,464,-76110,18981,305,-9899,8251,-3088,20657,44332
-944,-33,-1240,-20141,-17761,29785,-10729,12976,-2185,20657,44332
-1072,156,-115,70678,68725,51452,-13195,13964,4699,20657,44332
-1325,-605,132,-10559,-40100,23681,-12658,14379,7238,20657,44332
-136,-231,-693,53039,-42175,40710,-10937,10058,8874,20657,44332
-1184,134,-491,-62500,33386,-21484,-8142,8166,-4858,20657,44332
-2111,-415,-459,-53771,78247,-25085,-9777,8996,-6188,20657,44332
-917,43,-514,-81298,-10192,-244,-11462,13342,-4150,20657,44332
-998,-876,-215,43273,-4150,7629,-13281,15368,1440,20657,44332
-1316,-915,-127,14587,-47485,2807,-13476,16845,4858,20657,44332
-471,-758,100,63781,-43945,21301,-12316,14477,7189,20657,44332
-515,159,-640,39489,-32409,-32043,-9033,10253,-1147,20657,44332
-820,319,-399,22705,81604,-38818,-8044,5847,-5773,20657,44332
-873,-614,535,-38208,46630,-30090,-9875,9765,-4675,20657,44332
-881,824,-1222,-60852,-14099,17395,-11962,14355,-585,20657,44332
-952,-379,-590,201965,-73669,60302,-14221,17712,1440,20657,44332
-1265,-641,-57,-5676,-17150,4333,-13720,16101,3955,20657,44332
-395,-1167,343,50659,-38757,9338,-12573,14721,-73,20657,44332
-562,20,-299,-49499,136230,-35095,-10510,9045,-6921,20657,44332
-872,216,-281,-24047,42907,-35949,-10974,10009,-9997,20657,44332
-924,-188,-12,37292,52551,-11535,-12194,14453,-7116,20657,44332
-861,88,-1288,17883,27099,50109,-12597,20532,-5969,20657,44332
-1496,-153,-176,57495,-95458,54870,-13854,22119,-268,20657,44332
-962,-461,278,93261,-24108,5493,-14562,21350,1257,20657,44332
-385,212,-726,74829,7385,-17456,-14355,20239,-3820,20657,44332
26,33,-330,-42358,133544,5737,-14501,19482,-20019,20152,44332
-1604,-615,956,-41564,59875,-17639,-11779,26391,-21716,20152,45095
-1032,1169,-770,53466,-3784,10314,-7165,30834,-21533,20152,45095
-1078,-832,-39,229431,-87280,30883,-6616,32080,-8715,20152,45095
-1559,-328,-188,18981,-9155,42663,-9252,31970,-5017,20152,45095
-374,-486,-5,81909,-47790,44799,-13708,34069,-109,20152,45095
-1184,-247,-321,25207,-26672,-19836,-14868,32263,-1379,20152,45095
-613,202,-311,-65856,92590,0,-12060,31921,-9924,20152,45095
-942,-704,20,-19531,-1831,-10559,-6713,38244,-21801,20152,45095
-996,118,-1300,-18554,27282,-15014,-4357,35107,-20849,20152,45095
-972,-550,-208,23803,-99548,19409,-6872,32788,-18054,20152,45095
-1157,-79,85,30517,-61950,85571,-10668,38256,-4272,20152,45095
-1365,-318,1598,55725,-1037,53405,-12829,36584,1342,20152,45095
-2582,-223,-488,-104309,105834,23986,-12280,34582,-7507,20152,45095
-1517,-204,-401,-130004,-793,-12084,-8105,41198,-22412,20152,45095
-914,36,1433,-39794,-42602,-30334,-4284,35314,-21887,20152,45095
-1217,-97,-968,-366,-77392,-854,-6408,31652,-21472,20152,45095
-1833,-459,-8,77575,-55480,45104,-10595,37646,-8288,20152,45095
-380,7,6,42297,-30700,24414,-13610,34729,-2380,20152,45095
-648,-582,-637,59814,68542,30822,-11267,32873,-646,20152,45095
425,57,-543,-58410,94116,-37353,-5407,32861,-11962,20152,45095
-815,74,-462,-101562,-20080,-65612,-4504,37145,-22375,20152,45095
-1080,-300,-911,13122,976,-18554,-6250,34301,-20654,20152,45095
-1589,742,-344,427,-94848,13610,-10437,31506,-17626,20152,45095
-1349,-159,-219,75988,-67749,49926,-12268,35925,-5383,20152,45095
-983,-121,-280,52368,427,67565,-11706,32861,-2404,20152,45095
-2783,-1303,-425,-45166,115722,7995,-4687,32983,-3063,20152,45095
-893,-430,786,-101562,22644,-23254,1757,36291,-18920,20152,45095
-953,-1,-1282,-7995,-13549,-28076,1477,35803,-20336,20152,45095
-1260,728,-38,154846,24047,3601,-646,32556,-18286,20152,45095
-1396,-275,56,36376,-39733,28503,-3137,34606,-8471,20152,45095
-268,15,-854,62133,-37231,35888,-5773,32617,-2331,20152,45095
-1037,-630,-550,-13793,23193,14404,-5371,32470,-61,20152,45095
-3257,190,-500,-56213,77209,7568,-2941,34606,-12658,20152,45095
-949,51,-388,-109497,-3967,-9094,-671,41967,-20336,20152,45095
-957,-613,165,103698,-9277,-22460,-2514,40515,-21313,20152,45095
-1162,81,-90,-30395,-74401,11352,-8642,39392,-9155,20152,45095
-495,-1701,280,117065,-58227,18493,-11901,43847,-6152,20152,45095
-588,-675,-557,-10986,-37292,1953,-13000,41394,-634,20152,45095
-900,-772,-343,-53771,78247,9582,-10742,39624,-7373,20152,45095
-1100,9,595,-70373,32165,-51879,-4467,42236,-17553,20152,45095
-876,152,-268,34912,-6835,-28320,-4003,44958,-18054,20152,45095
-1073,-317,-180,163330,-68542,-30761,-7287,40844,-15270,20152,45095
-1161,1189,-114,15930,-33142,38513,-12927,42700,-6835,20152,45095
-193,21,317,64819,-50109,39489,-13500,42431,-1721,20152,45095
-1050,-766,-444,-10559,109008,17578,-13012,40319,122,20152,45095
-1662,-63,512,-14343,78674,5004,-4736,41577,-9912,20152,45095
-862,197,187,-9033,35278,-25390,-2355,46618,-11816,20152,45095
-925,-442,-599,56457,-44677,-23620,-2661,46936,-16735,20152,45095
-1921,-636,-53,44616,-61096,4150,-8410,48730,-2563,20152,45095
-534,-80,328,75927,-39184,42663,-9924,51391,2111,20152,45095
-298,-21,-598,65246,50537,41992,-9960,46093,14233,20152,45095
751,-628,-396,79956,91796,2380,-7092,44531,5078,20152,45095
-822,77,765,-148986,61950,-54382,-4089,46545,2380,20152,45095
-976,-4,-1011,3662,-44799,-26245,-3186,53393,-11853,20152,45095
-1863,-376,-84,115356,-46142,-31921,-6958,52600,6311,20152,45095
-1405,-258,-144,36132,-32409,74584,-7409,52783,8325,20152,45095
-396,-336,197,112121,26489,50659,-7019,46716,20764,20152,45095
-743,-617,-381,39184,100219,15319,-8129,42504,13000,20152,45095
-1117,-246,-111,-139648,57006,-19592,-5505,44677,8386,20152,45095
-730,81,-83,-72448,-23010,-39245,-3247,52136,-4980,20152,45095
-1507,-5,-101,143981,-39123,-32226,-7690,53186,-4162,20152,45095
-1803,-1077,36,-26245,-26916,36437,-7128,52734,10888,20152,45095
-566,-76,413,76538,-28259,15502,-8605,48596,13952,20152,45095
-643,-643,-558,-129150,123229,19897,-7141,42675,17541,20152,45095
-383,-92,-460,-57495,49743,-46203,-4992,40637,10217,20152,45095
-989,262,290,-22399,37597,-43884,-5334,44897,5200,20152,45095
-769,255,-164,253723,-101379,-45532,-8557,51477,-5627,20152,45095
-1491,19,377,10253,-39916,-19104,-6896,52368,12377,20152,45095
-942,-13,-883,66894,-63781,46936,-8776,46899,17529,20152,45095
-305,-148,-430,-125671,78125,58715,-5273,39721,16809,20152,45095
-1143,-447,419,-79345,49316,13000,-4492,40808,7421,20152,45095
-926,174,-1524,-36865,15502,-35095,-5639,48266,-378,20152,45095
-962,86,-83,183105,-106140,-31250,-8264,51647,-1574,20152,45095
-1872,-137,134,2441,-45471,-11779,-8337,51049,8020,20152,45095
-464,-291,-499,57250,-67199,34179,-8398,49426,11901,20152,45095
-224,57,-524,-120544,94238,26062,-5993,40539,19079,20152,45095
-1422,-549,-8,-63354,76721,36926,-3320,39538,6762,20152,45095
-782,23,-1178,-84960,59265,-34362,-3161,47778,1037,20152,45095
-851,264,-287,-7019,29602,-39245,-7031,52111,-8178,20152,45095
-1534,-195,-82,84655,-45715,-18493,-7958,52868,7617,20152,45095
-824,211,-807,49255,-36621,36682,-6994,50927,12463,20152,45095
-360,-80,-504,50048,65795,62255,-7629,45104,22033,20152,45095
470,-199,1935,-5554,96862,29174,-5212,41223,12988,20152,45095
-877,219,-1712,-129089,83312,-57006,-3063,45129,7446,20152,45095
-942,39,-65,-18859,-25634,-32348,-6616,53271,-5493,20152,45095
-1967,-1302,-124,311950,-100463,-34606,-7055,52905,-2319,20152,45095
-1472,-217,163,103210,-80566,59997,-6579,52221,10327,20152,45095
-521,-184,-360,14038,-8789,45288,-7043,44750,22192,20152,45095
-959,-333,-320,-129150,84838,-1708,-4321,40502,16967,20152,45095
-2105,-129,1687,-99365,96679,-29724,-2783,42016,9606,20152,45095
-1043,132,-252,-49255,-2929,-60729,-3527,52270,-5700,20152,45095
-1162,172,-163,32226,-50109,-35949,-5712,53027,-3332,20152,45095
-2057,-500,213,-1770,-8300,43823,-4907,53222,6408,20152,45095
-1227,-162,-517,74707,-33996,75500,-7653,46459,21838,20152,45095
-870,-157,-419,32775,103576,15869,-5957,40979,22985,20152,45095
287,184,440,-97167,87402,-52856,-4370,38903,15026,20152,45095
-890,55,-115,47973,58898,-28259,-2551,51562,6982,20152,45095
-1016,274,-32,273315,-67749,-48400,-4125,53674,-3540,20152,45095
-1669,1126,166,106445,-83068,30639,-3796,50793,9460,20152,45095
-1520,-891,-477,60180,-63110,54138,-1928,45556,13012,20152,45095
-1495,-7,-442,-81909,-22888,56274,-6640,39453,25378,20152,45095
-2143,-606,1157,-91552,104492,47302,-5517,36767,25012,20152,45095
-981,-117,191,-66345,91369,-13366,-4370,48327,18591,20152,45095
-1198,134,-84,231079,-29663,-35217,-3503,50622,4064,20152,45095
-1554,-337,-116,62500,-85754,-15563,-3112,49963,7507,20152,45095
-1234,-930,59,48400,-49011,50415,-1037,38476,18542,20152,45095
-665,-130,-450,27526,-31066,73425,-6420,32836,27966,20152,45095
-1007,1,-373,-35461,93383,16357,-7861,28894,27941,20152,45095
-812,-49,472,-16540,107421,-27648,-8789,37719,22534,20152,45095
-1036,163,-411,54809,-11291,-53649,-5786,45788,8654,20152,45095
-1661,333,-139,20629,-75134,-39855,-4431,47155,8410,20152,45095
-1614,-355,270,73974,-71960,32470,-2014,35046,18798,20152,45095
-1481,-233,-593,52612,-38330,52124,-7250,29858,28674,20152,45095
523,-47,-415,-68359,66284,65734,-9533,23925,31286,20152,45095
-1197,-267,738,-16540,97045,-40161,-8972,34838,22766,20152,45095
-991,-295,-273,18249,10986,-18554,-8117,43762,10095,20152,45095
-1816,0,-29,97900,-54748,-36682,-3808,45166,11791,20152,45095
-1325,1340,-128,28503,-75439,21362,915,32226,16955,20152,45095
-1131,-1372,-510,39428,-31494,80749,-9631,24084,31640,20152,45095
974,-288,-441,-124023,100463,61462,-10546,26965,23876,20152,45095
-1439,-1333,568,30273,93627,-42602,-10510,37670,18334,20152,45095
-1078,-692,-730,157287,1281,-20263,-5468,42553,9606,20152,45095
-1355,91,-223,54626,-81970,-27832,-2026,36950,19335,20152,45095
-443,1002,236,96923,-49865,80932,415,26855,23913,20152,45095
-2194,-1094,-505,63720,61340,48828,-5297,20214,29699,20152,45095
-1405,-31,-179,-50720,57434,976,-9399,23852,17333,20152,45095
-924,-459,689,-99975,13793,-12512,-10119,29138,13525,20152,45095
-1728,117,-57,234985,-13671,-29174,-9179,36267,13244,20152,45095
-1258,145,-161,10498,-26428,-28076,-5383,36389,25500,20152,45095
-347,-878,411,78552,-37658,59570,2832,27648,30102,20152,45095
-1489,-254,-442,-90515,9216,29357,-3796,22363,30432,20152,45095
-613,-870,183,-59265,63598,21484,-9838,19616,17480,20152,45095
-780,-637,-861,-31005,-9887,-26916,-7983,28894,13342,20152,45095
-919,-394,-123,194152,-28198,-29479,-7067,37048,14965,20152,45095
-1337,-78,260,5798,-39733,2563,-3857,32312,26452,20152,45095
-323,-450,-565,32348,-29052,32409,1599,26037,29528,20152,45095
-984,-681,-470,-2380,79528,4821,-7299,18212,28723,20152,45095
-3513,-553,690,-107666,15869,11291,-12158,20910,14831,20152,45095
-894,175,10,-3967,-12756,-4089,-11132,29626,13171,20152,45095
-1087,-572,-42,-23559,38452,-17822,-8264,34875,13806,20152,45095
-1556,-1059,401,88012,-51940,13366,-4687,25354,27661,20152,45095
-149,-1808,86,-46264,136413,93750,-8227,19934,26770,20152,45095
-711,-229,-511,-96984,90576,13793,-12426,12951,21643,20152,45095
238,-1104,-1666,148864,54809,-41015,-13171,32678,14660,20152,45095
-901,-534,-179,47058,-28259,-54321,-12304,37084,15332,20152,45095
-1280,-207,-104,33691,-122,43395,-8728,27099,22338,20152,45095
-1253,1482,-389,-40100,-66284,68603,-4797,18371,23474,20152,45095
-352,-121,-415,-86120,122680,56274,-6372,16015,24536,20152,45095
-669,-268,226,-62988,67810,12145,-12353,21850,19934,20152,45095
-811,-584,-1453,-59509,59875,-53405,-13659,32763,15795,20152,45095
-828,60,41,147155,2685,-26794,-12927,34875,14746,20152,45095
-1368,-211,94,114807,-65979,-34240,-8752,29345,21276,20152,45095
-955,-296,-649,62072,-24841,19531,-6225,21044,24328,20152,45095
-494,36,-326,109191,34301,57373,-2526,9960,25097,20152,45095
-2235,-597,588,-60913,96252,19165,-12292,14318,15673,20152,45095
-1211,365,214,8178,75866,-15747,-15673,22265,12536,20152,45095
-845,31,-61,193725,5065,-25878,-15405,23718,7397,20152,45095
-1638,-500,-196,94055,-66711,-18188,-12878,20996,9545,20152,45095
-1356,-1224,356,100036,-16845,74890,-9802,12341,13061,20152,45095
-584,-1,-225,-90148,-20935,23742,-8569,10156,15063,20152,45095
-3055,46,394,-72021,117736,47363,-11755,9228,5541,20152,45095
-1112,-424,-880,-27526,118408,-18981,-12023,15344,-1330,20152,45095
-931,512,-105,252441,4455,-20385,-13085,17602,-3833,20152,45095
-1216,-693,-66,31799,-109191,-14099,-12329,16162,-1513,20152,45095
-1628,-1105,49,72814,-67199,35095,-11071,12072,-1806,20152,45095
-1300,2,-232,-68786,-45166,85754,-8862,8239,5700,20152,45095
-626,-40,-487,-53039,131591,38696,-9252,7775,4040,20152,45095
-1229,57,545,-4150,102172,-27038,-9655,15209,-305,20152,45095
-818,-168,-253,12939,-5981,-57617,-11108,17382,-6726,20152,45095
-1013,37,-195,73913,-72326,-35095,-13171,14416,-146,20152,45095
-1489,-76,149,30151,-48278,36865,-12231,11621,2819,20152,45095
-1386,-61,-350,-64636,-37780,55358,-9472,7348,4431,20152,45095
-986,22,-453,-110107,55847,55847,-8825,12390,-3723,20152,45095
-903,-349,550,-35400,22216,33264,-11071,16186,-7604,20152,45095
-792,-439,-1035,43334,20751,-43273,-12939,17687,-5139,20152,45095
-979,56,-519,26306,-43090,-34851,-13781,15393,-1367,20152,45095
-968,-616,-38,81359,-29174,-35034,-13525,11376,4040,20152,45095
-203,827,-139,-24108,-55847,12939,-11621,6750,4809,20152,45095
-1489,-155,-553,-50170,109863,18981,-9655,9594,292,20152,45095
-753,-714,1598,-84716,82641,42053,-11706,13867,-5554,20152,45095
-876,-1484,-870,121826,19409,-8911,-12438,17858,-8056,20152,45095
-1000,276,-107,-11779,-67565,-33386,-14245,16528,-2832,20152,45095
-1961,-455,282,60974,-35339,-35339,-14270,13513,-781,20152,45095
-336,1196,186,-1281,-41625,2990,-11975,8569,3552,20152,45095
-307,-236,-631,-93017,90454,36499,-10742,6433,3125,20152,45095
-277,-335,-420,-83007,38330,915,-9631,12341,-6835,20152,45095
-993,-869,311,-67993,16357,2746,-11828,15112,-4260,20152,45095
-829,170,-561,166381,8239,-50109,-11486,15258,-2172,20152,45095
-1551,298,-180,-4028,-34179,-42541,-13012,16198,1232,20152,45095
-1275,-353,293,56274,-42663,-22460,-12817,12939,6176,20152,45095
-270,-15,1289,-41442,13122,80505,-12463,8874,4943,20152,45095
-1640,-151,-489,-63842,77697,39794,-9118,9008,-7348,20152,45095
-3602,-517,442,-107360,-11413,42419,-10290,13781,-6518,20152,45095
-1025,-100,-401,181152,-14770,-7690,-11230,14807,-4699,20152,45095
-1036,-1276,-60,-5126,-58044,-37475,-12817,15979,3210,20152,45095
-1208,-695,55,16113,-59265,793,-13159,12927,6445,20152,45095
-537,-1613,-695,-127502,-23437,42236,-12402,9521,9057,20152,45095
-553,-722,-437,-56274,76293,-7568,-8471,8996,-4992,20152,45095
-812,-876,431,-14099,-16296,11230,-9838,12866,-4772,20152,45095
-1019,-4,-819,55053,-45227,-27343,-10400,13793,-2209,20152,45095
-1129,55,-229,44372,-60058,-30395,-12170,12670,2368,20152,45095
-1058,-101,271,8117,-8605,-14953,-11047,7690,4003,20152,45095
-402,-474,-750,-86547,110778,40344,-9692,3491,854,20152,45095
-695,-450,-453,-72082,3173,18676,-8752,10791,-4699,20152,45095
1000,-182,-1124,-2319,1953,-57922,-10778,13659,-2050,20152,45095
-912,165,-475,-15930,14099,-57312,-11694,16748,-1794,20152,45095
-1279,-157,-132,77148,-69458,2258,-14013,13598,7165,20152,45095
-1449,1194,-777,14709,16418,40527,-12841,9326,6054,20152,45095
-167,0,-612,-48156,95336,41992,-10009,6665,3588,20152,45095
-668,-423,-385,-57373,23193,36010,-8825,12402,-6079,20152,45095
437,57,-1647,-87402,-19958,-39306,-10571,15527,-3649,20152,45095
-878,306,-163,23254,671,-57250,-11523,15954,-646,20152,45095
-1197,-138,-57,42114,-58227,-1281,-12988,13830,6835,20152,45095
-1596,1203,-888,66833,17700,35156,-11791,9252,7519,20152,45095
-366,-198,-364,-65795,108093,31127,-9875,6079,5554,20152,45095
-832,-607,-398,-102783,-427,-10375,-9082,11755,-3173,20152,45095
93,315,-773,9155,-12512,-14770,-11450,15197,-915,20152,45095
-854,179,-71,12512,-45043,-61218,-12500,15881,-1818,20152,45095
-1631,-152,26,28137,-60546,-610,-13916,15576,3491,20152,45095
-1554,718,-809,49255,-21728,17517,-13464,11157,4858,20152,45095
-452,310,-547,-22033,149719,30517,-11560,8520,512,20152,45095
-726,-826,-319,-75744,14038,22949,-9960,13708,-9082,20152,45095
24,125,-803,41931,-21606,-19653,-11328,17736,-8288,20152,45095
-876,219,-270,210571,-45593,-56518,-11791,20605,-7141,20152,45095
-1151,-197,-38,-9216,-31066,-12634,-14355,22082,-4479,20152,45095
-1641,821,-517,102050,-22033,34118,-14270,21264,-2734,20152,45095
-262,-349,-385,56335,119323,60058,-14770,18408,-4064,20152,45095
-1085,-286,-319,-45959,69396,60241,-11486,19836,-11340,20152,45095
-721,-86,-807,66650,-5859,-34362,-8410,29992,-22119,20152,45095
-923,105,-1396,254638,-92956,-13793,-6347,28308,-19042,20152,45095
-910,-896,-100,37597,-57128,-15563,-11511,32739,-9985,20152,45095
-1434,-133,140,42236,-18249,16357,-12817,36218,-573,20152,45095
-1123,-946,-218,47363,65612,82336,-14526,35070,2380,20152,45095
-770,-618,970,-36254,114257,24902,-12109,34545,-9423,20152,45095
-1062,634,-310,-63476,-4272,-3051,-7861,38195,-21032,20152,45095
-886,-320,-248,11108,-29541,-56213,-5249,35791,-21582,20152,45095
-934,-130,13,14282,-73181,-18554,-4821,36755,-11560,20152,45095
-1751,-887,-655,42602,-62072,12390,-5236,40197,-5981,20152,45095
-1858,-283,-508,-11474,-24597,8850,-10559,36621,-463,20152,45095
-607,-515,62,-93750,74523,40710,-13818,35754,-13378,20152,45095
-346,-1021,-1134,-123168,30883,38696,-12707,38598,-18395,20152,45095
-885,178,-312,-25329,-27038,-66711,-9558,40539,-21337,20152,45095
