xa,ya,za,xg,yg,zg,xm,ym,zm,temp,hum
10,51,969,-2136,1525,-366,26342,40478,-10522,36400,25866
2,77,977,-1586,1708,-549,25952,40551,-10998,36400,25866
23,69,975,-1831,1525,244,26281,40563,-11376,36400,25866
11,91,975,-1708,1586,-305,25537,40148,-10058,36400,25866
2,71,975,-1525,1586,-488,26574,40307,-11462,36400,25866
8,76,974,-1953,1892,-183,26306,40832,-10766,36400,25866
8,84,974,-1708,1647,-366,26281,40783,-11425,36400,25866
9,76,974,-1770,1708,-366,26086,40490,-11572,36400,25866
7,81,973,-1647,1831,-305,26440,41088,-11425,36400,25866
7,82,977,-1953,1770,-366,26525,40979,-10021,36400,25866
9,86,976,-1708,1770,-427,26269,40551,-11499,36400,25866
8,85,975,-1525,1831,-183,26403,40551,-11413,36400,25866
6,81,974,-1647,1464,-366,26477,40649,-10522,36400,25866
7,86,973,-1464,1586,-549,26232,40612,-10473,36400,25866
10,84,973,-1892,1342,-244,26477,40710,-11340,36400,25866
10,86,972,-1525,1586,-671,25976,40344,-10888,36400,25866
8,83,974,-1953,1770,-488,26489,40295,-10839,36400,25866
8,85,975,-2197,1770,-183,26452,40405,-10986,36400,25866
6,87,973,-1525,1525,122,26220,40026,-10070,36400,25866
11,88,973,-1831,1525,-488,26086,40454,-10766,36400,25866
9,88,973,-2014,1525,-305,26245,40612,-10827,36400,25866
8,83,973,-1770,1586,0,26196,40332,-10559,36400,25866
8,88,973,-1708,1647,-549,26843,40661,-10473,36400,25866
9,91,973,-1647,1586,-671,25915,40258,-10192,36400,25866
4,86,972,-1525,1831,-244,26330,40551,-10754,36400,25866
5,88,975,-1525,2075,61,26708,41003,-10205,36400,25866
7,92,974,-2624,1953,-305,26245,40686,-10156,36400,25866
6,88,973,-3295,1831,-366,26245,40539,-10913,36400,25866
6,89,975,-3540,1708,-305,25903,41088,-11621,36400,25866
6,90,974,-1464,1770,-244,25646,39709,-11071,36400,25866
7,93,977,-3662,1708,610,26574,40124,-12878,36400,25866
7,89,973,-2380,1831,1892,26660,40270,-10949,36400,25866
8,89,984,-2075,1770,1342,26855,40222,-10424,36400,25866
7,90,963,-122,2441,-122,26208,39953,-11474,36400,25866
6,99,962,-1159,1098,61,26928,39562,-12182,36400,25866
8,98,979,-793,1281,-1281,26660,40307,-10791,36400,25866
4,114,975,-2868,3234,-183,26782,40478,-10021,36400,25866
11,106,964,10803,1770,-732,26391,40161,-11645,36400,25866
5,104,962,-6591,1281,976,26782,40234,-11816,36400,25866
7,113,978,-1037,1159,-610,27026,40979,-12414,36400,25866
4,117,976,-6530,1892,-183,26965,40722,-10144,36400,25866
6,122,968,-366,3295,976,26452,40270,-11206,36400,25866
13,89,970,-3295,3112,-1098,26855,39978,-10192,36400,25866
9,95,979,-1220,2075,-366,26757,39538,-10644,36400,25866
26,105,969,-1037,610,-3112,26416,40563,-10693,36400,25866
8,63,970,-183,854,-1403,26440,39880,-11108,36400,25866
30,49,973,-610,915,-1647,26281,40344,-11816,36400,25866
20,39,980,-549,1770,-61,26257,40808,-10278,36400,25866
18,101,976,-3540,1037,-1464,26098,40466,-10412,36400,25866
14,79,974,-1770,1831,-1403,26733,40258,-11120,36400,25866
16,93,986,-1953,915,-671,25891,40576,-11157,36400,25866
14,84,993,-5065,1037,793,26477,40124,-11401,36400,25866
14,115,992,-1037,-366,-1892,26281,40576,-11706,36400,25866
15,93,951,-1525,976,-671,26684,39941,-11962,36400,25866
14,65,964,-1708,1708,1281,26586,40039,-11376,36400,25866
25,123,969,-1892,2441,-3723,26342,39782,-11437,36400,25866
-12,85,969,-1953,2380,-1953,26440,40209,-11828,36400,25866
0,93,984,-366,1831,-732,26281,40100,-10339,36400,25866
2,70,971,-1464,1953,-610,26892,40722,-11450,36400,25866
-7,68,960,-2868,915,183,26867,40417,-11071,36400,25866
26,57,981,-122,1586,-488,26647,40026,-12329,36400,25866
13,97,969,-1464,2197,-183,26782,40466,-12377,36400,25866
21,99,984,-2807,732,1281,27099,40527,-10974,36400,25866
25,94,964,-1464,1037,-915,26904,40539,-11145,36400,25866
17,66,960,-1464,2563,-793,26855,40380,-10961,36400,25866
21,95,982,-2075,2136,-305,27355,40173,-10937,36400,25866
12,79,993,-1281,793,-1892,26696,39953,-11108,36400,25866
15,85,959,-3417,1586,-915,26806,40173,-11193,36400,25866
30,103,950,-1342,1770,-488,26892,40197,-11303,36400,25866
21,52,973,-3051,1708,-671,26770,40600,-10925,36400,25866
6,83,971,1586,2380,-244,26110,39843,-10058,36400,25866
11,95,976,-2807,2258,-549,26757,40673,-10766,36400,24844
23,91,973,-2014,1403,1159,26757,40454,-10363,36400,24844
36,73,989,-2380,854,793,26916,40454,-9680,36419,24844
36,86,961,-1037,3295,366,26708,40527,-11254,36419,24844
12,64,969,1403,427,-1770,26965,40246,-10681,36419,24844
11,76,980,-1953,976,0,26525,40222,-12463,36419,24844
15,67,953,-793,1525,-976,27038,40234,-10705,36419,24844
28,82,984,-2746,2685,1403,26428,40454,-11035,36419,24844
27,78,982,-1098,2624,-2624,26928,40185,-12097,36419,24844
18,87,985,-4394,1220,-976,26708,40148,-11218,36419,24844
22,90,966,-1342,1770,-2319,26708,40075,-11535,36419,24844
20,75,975,-3417,1159,488,26867,40124,-11669,36419,24844
18,78,968,-2441,2319,-854,26623,40197,-11682,36419,24844
20,122,958,-2380,1403,-732,25903,40966,-11486,36419,24844
21,102,958,-671,1464,-1342,26171,40625,-12072,36419,24844
28,87,979,-1342,1831,-244,26220,39501,-11791,36419,24844
29,91,975,671,854,732,26574,40612,-11718,36419,24844
21,86,979,-1342,915,-122,26525,39904,-11926,36419,24844
28,69,976,-2075,1892,183,26245,40429,-11718,36419,24844
17,75,967,-1403,915,-1525,26574,40270,-10412,36419,24844
12,74,975,-2136,2319,-732,26049,40197,-11547,36419,24844
11,95,976,-1525,1098,854,26770,40319,-11816,36419,24844
-1,99,972,-1403,1770,-366,26953,40417,-10107,36419,24844
13,68,971,-2136,1892,61,26232,39831,-11535,36419,24844
23,97,970,-2502,1647,-610,26953,40539,-11694,36419,24844
16,92,967,-1159,1892,-183,26293,40808,-10168,36419,24844
18,98,971,-1831,1342,122,26586,40417,-11437,36419,24844
19,90,972,-2014,2075,183,26232,40515,-10839,36419,24844
23,106,972,-1159,1403,-1281,26464,40698,-10852,36419,24844
22,96,974,-1586,1586,549,26696,40148,-11010,36419,24844
19,100,973,-1770,1464,61,26123,40063,-10876,36419,24844
16,99,971,-1892,2136,-732,26245,40527,-12145,36419,24844
19,100,972,-1525,2136,-549,26818,40649,-10083,36419,24844
16,99,970,-1770,1892,183,26354,40393,-12817,36419,24844
22,103,972,-2258,1770,-610,26721,39978,-11059,36419,24844
22,103,971,-3540,1647,-366,26403,39758,-11291,36419,24844
22,96,967,-2380,1831,-122,26733,40625,-10876,36419,24844
23,109,975,-2380,1281,-183,27014,39501,-11474,36419,24844
22,102,973,854,915,61,26818,39953,-11987,36419,24844
22,93,972,-2014,976,915,26586,39721,-11511,36419,24844
22,99,963,-793,1342,1281,26867,39941,-11853,36419,24844
17,92,980,-1403,2075,-305,26318,40136,-11840,36419,24844
17,102,963,122,1647,-1342,26770,39660,-11499,36419,24844
15,108,964,-1098,2136,-1037,26818,40112,-10693,36419,24844
8,117,971,-488,2075,-1159,26757,40466,-10949,36419,24844
12,87,976,-1770,1831,-488,26855,40551,-11071,36419,24844
23,116,963,-1342,3479,-1220,26757,39782,-12121,36419,24844
17,121,964,-1159,2746,-1159,26525,40380,-11425,36419,24844
20,115,978,-1831,671,-1464,25976,40368,-11804,36419,24844
29,110,970,-2746,1770,610,26318,39868,-12109,36419,24844
17,122,964,-1464,1342,488,26635,39648,-11145,36419,24844
29,73,967,-1708,1525,-61,26977,39782,-11169,36419,24844
18,103,968,-2380,1098,-671,26403,40026,-11499,36419,24844
21,111,972,-1281,1525,-549,26586,39978,-10668,36419,24844
21,107,972,-1037,1708,-488,26330,40588,-11450,36419,24844
20,97,965,-1159,1464,-488,26660,40197,-11083,36419,24844
19,96,972,-1403,2746,-244,26525,40246,-10034,36419,24844
18,103,972,-2746,1831,61,26330,40466,-10229,36419,24844
17,110,970,-2746,2136,-915,26440,40795,-10461,36419,24844
22,104,973,-2075,2258,-244,26550,40673,-11547,36419,24844
20,109,968,-1525,1281,-1037,26953,40417,-11608,36419,24844
25,94,973,-1892,1770,-1037,26330,40270,-10717,36419,24844
23,99,968,-1525,1708,-366,26171,40576,-10961,36419,24844
27,96,975,-1586,1770,183,26293,40454,-10705,36419,24844
26,100,973,-1525,1831,-671,26245,40551,-10839,36419,24844
26,114,969,-1831,1525,0,26440,40454,-10754,36419,24844
24,99,973,-1770,1586,-488,26306,40454,-11523,36419,24844
23,103,973,-1403,1525,-183,26501,40881,-11608,36419,24844
25,103,969,-1403,1647,-427,26721,40576,-11523,36419,24844
23,100,970,-1586,1647,-488,26733,41003,-10656,36419,24844
23,101,971,-1647,1770,-366,26306,40356,-11389,36419,24844
22,100,972,-1464,1647,-793,26892,40734,-10668,36419,24844
26,100,971,-1586,1831,-549,26733,40673,-11389,36419,24844
23,104,973,-1831,1708,-427,26940,40490,-11022,36419,24844
25,99,971,-2075,1770,-427,26831,40344,-11462,36419,24844
23,102,971,-1892,1586,-671,26708,40563,-10791,36419,24844
23,102,975,-2441,1525,-183,26770,40295,-10986,36419,24844
24,102,971,-1953,1342,-122,26367,40600,-10888,36419,24844
22,105,971,-1831,1159,-305,26330,40332,-13195,36419,24844
23,101,974,-2075,1708,-183,26770,40551,-11315,36419,24844
21,101,972,-244,1464,61,26635,40148,-11535,36419,24844
19,105,968,-1892,1525,366,27221,40319,-11145,36419,24844
22,103,968,-793,2075,-671,26452,40649,-12170,36419,24844
13,96,969,-366,2563,-183,26257,40515,-10937,36419,24844
16,110,967,-1403,1831,-488,26391,40368,-11535,36419,24844
20,111,971,-1159,2258,-366,26281,40087,-11413,36419,24844
21,102,968,-732,1708,-1403,26660,40222,-10302,36419,24844
23,116,970,-2441,1892,-732,26977,40832,-10473,36419,24844
23,102,943,-1159,1586,-488,26635,40686,-11157,36419,24844
23,100,962,-1464,1770,-671,27050,40588,-11022,36419,24844
23,107,974,-1831,1220,-488,26391,40673,-11364,36419,24844
34,96,974,-1770,1525,-732,26367,40466,-11486,36419,24844
32,97,969,-1770,1403,-671,26367,40112,-12316,36419,24844
22,93,967,-1586,1647,-488,26477,40551,-11035,36419,24844
25,93,971,-1525,1831,-122,27307,40869,-11218,36419,24844
22,99,969,-1708,1831,-488,26562,40710,-11584,36419,24844
25,101,970,-2197,1342,-183,26782,40209,-11157,36419,24844
23,102,970,-1708,1464,-671,26538,40026,-10693,36419,24844
22,105,971,-2014,1403,-244,26782,40380,-11169,36419,24844
23,102,973,-2624,1281,-427,26245,39892,-12390,36419,24844
21,103,969,-2563,1403,-427,26281,41174,-11145,36419,24844
21,106,969,-915,1586,-366,26867,40173,-12487,36419,24844
23,104,975,-915,1281,-244,26647,40197,-11120,36419,24844
25,103,960,-3723,1098,-366,26660,40356,-11267,36419,24844
21,101,974,-2502,1953,-61,26599,40917,-12219,36419,24844
15,104,974,-1647,1403,732,26281,40441,-11914,36419,24844
13,103,970,-1831,976,305,26184,40295,-11083,36419,24844
22,107,973,2624,2014,-2197,26513,40734,-11401,36419,24844
16,104,968,-2380,1708,1586,26647,40466,-10388,36419,24844
22,103,976,-4516,1525,-1953,26904,40185,-10888,36419,24844
18,116,981,-5676,1892,427,26599,40344,-11340,36419,24844
20,116,966,-3601,3173,-366,27160,40197,-10546,36419,24844
22,109,959,-1770,976,-305,27001,40942,-11584,36419,24844
21,104,969,5676,976,915,26428,40319,-11889,36419,24844
35,118,985,-2014,1464,-549,26025,40405,-11328,36419,24844
29,118,985,-6408,1464,-305,25805,40405,-11572,36419,24844
24,87,991,-61,-3417,2197,25622,41113,-11218,36419,24844
11,79,992,-3662,0,671,25683,41003,-11474,36419,24844
45,120,984,-854,-2075,-10009,24987,40991,-12646,36419,24844
-3,120,963,-2929,-1525,-13366,24902,40502,-11767,36419,24844
-9,191,964,-1586,1708,4272,25927,40771,-11596,36419,24844
27,97,977,-61,2136,6286,25817,40270,-11096,36419,24844
-22,114,955,-2502,1403,-1159,26013,40197,-11547,36419,24844
-3,89,968,-2441,2685,-427,25830,40649,-11926,36419,24844
-3,86,969,549,3906,427,25122,40173,-11096,36419,24844
-8,100,969,-1831,2746,2197,26013,40393,-10900,36419,24844
-1,82,972,-1037,1831,61,26403,40820,-12121,36419,24844
-2,70,970,-976,2807,305,25695,40600,-12109,36419,24844
12,115,968,-976,2014,-732,25720,40417,-11242,36419,24844
0,85,977,-2014,1708,-1037,25781,40612,-11437,36419,24844
8,77,974,-3112,2136,183,26000,40417,-11987,36419,24844
12,81,973,-793,2197,-732,26586,40637,-11633,36419,24844
13,85,981,-1403,1403,-732,26135,40405,-10998,36419,24844
8,92,971,-1953,1281,-610,26159,40832,-11352,36419,24844
12,87,979,-2014,1525,-122,26318,40930,-11511,36419,24844
14,91,976,-1831,1892,-183,26379,40551,-12023,36419,24844
15,76,974,-1708,1708,61,25512,41088,-12243,36419,24844
8,93,974,-2014,1831,-122,26123,41296,-11901,36419,24844
11,86,979,-2014,1586,-305,26257,40783,-11804,36419,24844
15,82,974,-1220,1647,-671,25781,40649,-11706,36419,24844
12,91,971,-1770,1525,61,26257,40173,-10144,36419,24844
12,89,972,-1525,1586,-244,25927,40661,-10998,36419,24844
15,83,973,-915,1708,-244,26062,40478,-12170,36419,24844
16,85,968,-1159,1647,-671,26440,41333,-11425,36419,24844
16,89,974,-2380,1892,-488,26391,41076,-12219,36419,24844
14,88,972,-3051,1831,-122,25805,40734,-11315,36419,24844
15,89,970,-1525,1586,-305,26708,41003,-10791,36419,24844
19,85,980,-1098,1281,-305,25878,40808,-11877,36419,24844
15,82,976,-2441,1098,-488,26269,40869,-12109,36419,24844
15,84,973,-2258,1464,244,26281,41076,-11352,36419,24844
11,85,972,-1831,1647,0,25671,40380,-11096,36419,24844
11,82,968,-2441,1586,-366,26318,41223,-10986,36419,24844
11,89,975,-2624,1403,-183,26599,41040,-11608,36419,24844
12,95,973,-3356,1708,0,26281,40588,-12329,36419,24844
10,90,979,-976,1098,122,26110,40441,-12500,36419,24844
13,91,968,-732,1647,366,26245,40173,-11926,36419,24844
9,87,972,-1220,793,366,26196,40673,-11267,36419,24844
12,89,972,-1281,1708,366,26306,40039,-12915,36419,24844
2,96,969,-366,2563,366,26391,40832,-11022,36419,24844
6,98,973,-1892,1708,-1342,26293,40429,-10925,36419,24844
2,91,973,-1892,1770,-1892,26062,40966,-10852,36419,24844
8,110,971,-976,1770,-1220,25927,40747,-11791,36419,24844
6,105,978,-976,1342,-732,26574,40869,-10607,36419,24844
11,80,973,-1281,1525,-610,26049,40856,-13183,36419,24844
12,98,980,-2746,2014,-427,26171,40551,-10229,36419,24844
7,98,973,-2990,2014,61,27172,40588,-10229,36419,24844
17,100,974,-2380,2197,-244,26025,40234,-11499,36419,24844
21,95,971,-854,1770,-549,26843,40136,-11206,36419,24844
12,120,974,-976,1525,-793,26428,40747,-11657,36419,24844
13,104,971,-1708,1098,-183,26635,40966,-11950,36419,24844
13,99,973,-2075,1159,-427,26049,40551,-10876,36419,24844
12,95,976,-2136,2319,-732,26232,40454,-11755,36419,24844
10,93,972,-1708,1708,-244,26074,40844,-11059,36419,24844
11,104,973,-1708,1770,-305,26464,40551,-11938,36419,24844
13,98,976,-2014,1464,-61,26000,41052,-11462,36419,24844
12,101,972,-2624,1708,-244,26477,40686,-10742,36419,24844
15,94,972,-671,2136,-122,25769,40930,-11950,36419,24844
12,94,972,-1708,1831,-488,25830,40515,-11352,36419,24844
12,87,972,-1586,1708,-671,26318,40820,-11486,36419,24844
13,97,972,-1708,1159,-488,26428,40429,-11206,36419,24844
11,90,972,-1770,1037,-1342,26831,40539,-12011,36419,24844
14,94,972,-732,1708,-427,26489,40905,-11743,36419,24844
14,94,972,-1892,1647,305,25720,40441,-10620,36419,24844
14,99,970,-1220,1220,-427,26330,40417,-11511,36419,24844
11,96,973,-2380,2197,0,25708,40747,-10388,36419,24844
12,92,971,-1586,1586,1281,26135,40490,-11059,36419,24844
9,99,972,-1831,2075,-122,26428,41113,-12158,36419,24844
10,96,973,-1464,1586,-488,26513,40515,-10729,36419,24844
8,106,973,-1586,1831,-1281,25524,39978,-11840,36419,24844
7,87,973,-1647,1525,-1098,26721,40661,-11962,36419,24844
10,100,973,-1525,1647,-793,25549,40466,-11596,36419,24844
13,101,970,-1647,1525,-549,26623,40454,-10729,36419,24844
11,95,973,-1525,1403,-366,26623,40295,-11047,36419,24844
9,93,973,-1892,1892,-305,25903,40466,-11401,36419,24844
12,94,973,-1464,1525,-671,25842,40625,-11083,36419,24844
11,94,973,-1770,1770,-183,26599,40625,-10949,36419,24844
9,93,972,-1525,1403,-366,26074,40917,-10095,36419,24844
9,94,973,-1647,2014,-427,26513,40881,-10925,36419,24844
11,99,971,-1770,1892,-671,26330,41284,-11132,36419,24844
11,97,971,-1464,1770,-427,26013,40625,-11645,36419,24844
8,97,972,-1586,1770,-305,26281,40637,-11413,36419,24844
9,99,973,-1464,1586,-549,26391,40783,-11267,36419,24844
11,99,972,-1281,1770,-366,26293,40820,-11352,36419,24844
12,97,973,-2685,1708,-488,26501,40930,-11303,36419,24844
12,98,971,-1403,1953,-732,26281,41210,-11474,36419,24844
11,97,974,-1953,1892,-122,26171,41003,-12487,36419,24844
12,95,962,-1770,1647,-427,26208,41052,-11340,36419,24844
15,99,973,-1892,1586,-854,26696,40649,-11181,36419,24844
12,96,974,-1281,1525,-549,26342,40942,-12060,36419,24844
12,96,974,-1770,1464,-305,25866,40783,-11071,36419,24844
12,97,972,-1892,1342,-427,26208,40856,-11230,36419,24844
9,104,971,-1586,1892,-61,26440,40942,-11083,36419,24844
11,97,971,-1525,1770,-427,26574,40515,-10900,36419,24844
13,91,975,-1525,1586,-732,26159,40551,-12011,36419,24844
12,96,971,-1647,2014,-183,26611,40600,-10839,36419,24844
10,100,973,-1770,1464,-793,26611,40869,-12280,36419,24844
9,92,973,-2075,1525,-488,26599,40576,-11474,36419,24844
12,98,972,-1831,1586,122,26501,40832,-11083,36419,24844
14,88,972,-1525,1403,-427,26525,40686,-11853,36419,24844
11,100,971,-2319,1342,-366,26062,40673,-11303,36419,24844
11,96,972,-1037,1708,-305,26513,40661,-11242,36419,24844
11,97,972,-1525,1647,-305,26196,40698,-11560,36419,24844
12,98,968,-1525,1831,-305,26733,40197,-10876,36419,24844
11,101,973,-1403,2014,-122,26159,40429,-12292,36419,24844
9,97,970,-1403,1708,-427,26757,40844,-11730,36419,24844
10,100,973,-1892,2136,-366,26269,40429,-11608,36419,24844
9,100,969,-1464,1647,-366,25927,40405,-11035,36419,24844
9,100,971,-1586,1586,-610,26196,40649,-11389,36419,24844
10,99,971,-1708,1525,-305,26660,40734,-11022,36419,24844
11,97,972,-2075,1708,-671,26135,40393,-11840,36419,24844
12,104,972,-1831,1586,-122,26013,40551,-11877,36419,24844
10,98,976,-1586,1647,-427,26489,40295,-12133,36419,24844
9,96,972,-1647,1708,-305,26440,40539,-11169,36419,24844
11,98,971,-1708,1708,-427,26489,40698,-11206,36419,24844
10,99,972,-1647,1770,-305,26635,40502,-12365,36419,24844
11,97,972,-1647,1464,-549,25622,40429,-10717,36419,24844
11,102,972,-1525,1647,-610,26196,40185,-10778,36419,24844
11,99,972,-1770,1586,-366,26513,40856,-11267,36419,24844
10,99,971,-1403,1770,-427,27001,40136,-11657,36419,24844
12,100,971,-1831,1464,-244,26013,40698,-11169,36419,24844
9,99,971,-1647,1647,-488,26147,40307,-11486,36419,24844
9,100,971,-1770,1586,-488,26696,40478,-11840,36419,24844
11,102,972,-1525,1708,-488,26403,40087,-11230,36419,24844
11,98,970,-1770,1647,-366,26623,40197,-11486,36419,24844
11,99,969,-1525,1586,-366,26574,40393,-13159,36419,24844
10,99,970,-1525,1525,-671,26684,40380,-11291,36419,24844
10,99,972,-1647,1708,-427,26513,40454,-11694,36419,24844
11,98,970,-1342,1525,-427,26477,40576,-10998,36419,24844
9,99,971,-1464,1708,-366,26098,40478,-11108,36419,24844
10,100,970,-1525,1647,-610,26196,40026,-11120,36419,24844
10,99,972,-1892,1892,-549,26501,40136,-11010,36419,24844
10,101,972,-1159,1647,-549,26416,40527,-11193,36419,24844
9,99,971,-1831,1708,-488,26257,39929,-10266,36419,24844
9,101,969,-1647,1831,-671,26135,40478,-11596,36419,24844
10,99,972,-1586,2014,-549,26257,40087,-11328,36419,24844
12,104,970,-1708,1647,-61,26684,39782,-11218,36419,24844
13,97,971,-1647,1892,-122,26342,40319,-10656,36419,24844
12,99,972,-1647,1525,-305,26208,40612,-12097,36419,24844
11,101,971,-1525,1647,-793,26147,40185,-10070,36419,24844
9,104,968,-1647,1770,-366,26184,40283,-10827,36419,24844
8,96,972,-1708,1586,-610,26770,40051,-11682,36419,24844
10,107,970,-1586,1647,-549,26513,40441,-10668,36419,24844
9,102,971,-1586,1647,-488,26123,40063,-10900,36419,24844
10,95,971,-1586,1770,-610,26977,40295,-10961,36419,24844
10,99,970,-2441,1525,-549,26672,40869,-11486,36419,24844
10,102,971,-2136,1586,-610,26745,40185,-11291,36419,24844
9,101,969,-2868,1647,-244,26367,39758,-11022,36419,24844
11,103,973,-1770,1770,-427,25939,40222,-10668,36419,24844
10,99,969,-1586,1586,-427,26379,40661,-10192,36419,24844
11,101,969,-1647,1953,-366,25952,40490,-10034,36419,24844
10,101,967,-1464,1831,-366,26428,40515,-10412,36419,24844
9,100,979,-1770,1342,-610,26635,39782,-11389,36419,24844
8,103,972,-1403,1647,-427,26245,40283,-11230,36419,24844
9,84,970,-1647,1770,-488,26647,40917,-11950,36419,24844
11,100,970,-1831,1708,-549,26403,40612,-11926,36419,24844
10,102,972,-2136,1770,-366,25964,40625,-10815,36419,24844
10,101,965,-1586,1586,-305,26379,40502,-11608,36419,24844
10,99,968,-2075,1647,-488,26721,40722,-10510,36419,24844
12,98,976,-2441,793,-488,26965,40893,-10974,36419,24844
12,96,979,-1220,1708,-183,26574,40698,-10839,36419,24844
6,104,976,-1708,2685,-488,26318,40466,-10668,36419,24844
13,97,972,-1220,1831,-366,25708,40539,-10778,36419,24844
10,99,973,-1647,1586,-305,26440,40612,-9716,36419,24844
9,105,970,-1647,2014,-549,26708,40759,-11389,36419,24844
15,99,966,-1586,1770,-488,26281,40197,-10949,36419,24844
10,108,971,-1464,1708,732,26696,40588,-10449,36419,24844
12,98,973,-915,1953,-854,26513,40795,-10620,36419,24844
10,103,970,-2258,1831,-305,26599,40747,-10388,36419,24844
14,107,974,-2197,1525,-549,26635,40576,-11718,36419,24844
13,97,970,-1708,1525,-549,26074,40576,-10058,36419,24844
12,91,971,-1464,1525,-244,26647,40197,-10668,36419,24844
12,97,973,-1831,1708,-549,26623,39843,-10974,36419,24844
14,101,969,-2075,1281,-732,26464,39965,-11315,36419,24844
12,96,974,-1647,1464,-427,26916,41174,-11596,36419,24844
10,97,970,-1647,1586,-183,26416,40747,-11254,36419,24844
13,99,970,-1770,1708,-1220,26220,40612,-11181,36419,24844
12,98,972,-1586,1647,-122,26452,39990,-9484,36419,24844
12,104,972,-1647,1770,-732,26477,40527,-11523,36419,24844
11,103,971,-1647,1708,-671,26647,40087,-11071,36419,24844
12,99,972,-1708,1586,-427,26452,40087,-10534,36419,24844
13,100,972,-1647,1770,-610,26403,40270,-10351,36419,24844
11,99,973,-1647,1464,-427,26123,40173,-11279,36419,24844
11,96,973,-1892,1708,-549,26525,39819,-11560,36419,24844
13,101,973,-1525,1586,-549,26525,40405,-9948,36419,24844
12,97,972,-1342,1708,-549,26574,40283,-10253,36419,24844
13,98,972,-1770,1586,-305,26330,40539,-11450,36419,24844
11,102,971,-1708,1525,-61,26232,40734,-10449,36419,24844
14,101,972,-1586,1708,-488,26049,40576,-10327,36419,24844
13,101,970,-1708,1586,-427,25708,40808,-9765,36419,24844
14,98,973,-1831,1586,-488,26184,40747,-9643,36419,24844
13,98,972,-1525,1647,-549,26965,40783,-10009,36419,24844
12,98,971,-2014,1647,-427,26318,40637,-11035,36419,24844
10,97,972,-1525,1403,-305,26928,40490,-10571,36419,24844
14,98,972,-1708,1770,-610,26293,39978,-11499,36419,24844
12,97,971,-1953,1647,-488,26293,40405,-10839,36419,24844
12,100,971,-1403,1464,-549,25805,40368,-10400,36419,24844
12,99,971,-1342,1525,-488,25976,40759,-10742,36419,24844
12,99,972,-1281,1464,-305,26086,40979,-12194,36419,24844
11,99,972,-1708,1708,-549,26318,40869,-9985,36419,24844
13,97,971,-183,1892,-488,26306,40222,-11560,36419,24844
12,98,972,-2807,1708,-793,26440,40283,-11755,36419,24844
10,100,973,-1342,1831,-366,25756,40771,-11181,36419,24844
13,95,970,-305,1770,-732,26428,40246,-10144,36419,24844
12,101,974,-2746,1770,-488,26367,40844,-10937,36419,24844
13,98,968,-1586,1770,-488,26477,40429,-10656,36419,24844
11,104,966,-2014,1464,-1037,26611,40441,-11071,36419,24844
