xa,ya,za,xg,yg,zg,xm,ym,zm,temp,hum
547,-473,-599,521301,22827,197021,-18347,30346,18835,19070,55974
-982,2974,233,163696,-34912,-23315,-13842,26074,-7543,19070,55974
-3999,-957,-920,-192687,-22033,-200561,-14416,19226,-1879,19070,55974
409,-1074,1392,-95336,282165,-132751,-19958,9936,-537,19070,55974
-2300,-1196,287,251586,-75561,78918,-15405,21386,4223,19070,55974
-1670,237,-95,420349,-134338,67749,-16162,12670,-4174,19070,55974
-371,559,167,-4150,-143798,60913,-16137,10913,-6762,19070,55974
-2057,-760,-769,27343,2990,47546,-13659,13159,-6640,19070,55974
-960,194,-978,112487,132751,131286,-20080,8630,5102,19070,55974
87,-45,107,183959,-12329,231872,-9399,13525,-793,19070,55974
-1572,1643,-1180,63293,293640,-10681,-14257,4748,-5419,19070,55974
685,353,-464,-21606,-76965,40466,-14953,11303,-14416,19070,55974
625,1584,-1400,-299499,-406250,44738,-12963,8398,-6774,19070,55974
-2626,-2317,1756,-235717,-103820,17578,-18750,7702,-3894,19070,55974
-808,-512,184,-226196,-96496,58959,-11938,20263,-3100,19070,55974
565,-173,-2376,141723,-31799,-108886,-15563,14880,-7849,19070,55974
-2117,-1075,498,-35888,-136596,28747,-14135,8105,-11767,19070,55974
556,-421,652,-312622,-130615,53649,-12536,7690,-5444,19070,55974
-3999,266,2945,83251,116699,66833,-19140,3125,-4040,19070,55974
1305,1418,-127,-214538,50598,136047,-15100,19836,427,19070,55974
-1209,-55,-975,117309,317993,38696,-11401,2661,-1818,19070,55974
-2007,432,-546,-98999,-221374,20080,-11535,3454,-6140,19070,55974
369,-1736,-1841,18249,-57983,59326,-16076,4309,-8190,19070,55974
-1403,-162,250,-468872,42846,111938,-10644,8740,-5334,19070,55974
-403,248,-284,109863,91186,47424,-14733,5920,-292,19070,55974
-1007,172,-566,-121337,249023,-34912,-13134,7849,-3454,19070,55974
436,-1357,-884,-119934,-200805,-139526,-13403,7922,-7104,19070,55974
-2269,-1332,872,-7690,221130,-90942,-10473,7421,-11083,19070,54745
-530,-749,-317,14587,-174194,18432,-14880,21423,-8471,18817,54745
-3999,1295,128,34973,58776,-127258,-14306,11804,-5273,18817,54745
-2589,79,734,-48217,230529,47180,-15393,10852,-5407,18817,54745
-1824,-277,58,40039,-19958,-41015,-18615,10681,-12585,18817,54745
-547,-196,633,-3845,-140625,77880,-15576,26818,-9692,18817,54745
1438,950,-612,158508,24658,94055,-19177,21704,-1623,18817,54745
-2461,-763,393,-149597,43701,-25695,-17517,29431,-17163,18817,54745
-487,-828,-441,-103820,-119689,-9826,-13952,26953,-30297,18817,55853
-736,-161,-495,228942,-386535,-36621,-4943,33337,-23034,18781,55853
-1263,650,-56,61157,56884,-15136,-12744,17163,4553,18781,55853
-1248,1944,-891,2380,317260,28869,-19067,28576,-4223,18781,54685
-1184,-705,-391,-365966,-75805,26367,-15075,33386,-8129,18745,54685
-1472,-19,2064,35705,-179016,54565,-13391,30895,-18286,18745,54685
276,559,357,224792,489318,163696,-14416,42297,-19067,18745,54685
163,202,98,41137,76843,-155639,-18090,28759,-3747,18709,54745
-2484,-204,887,30212,109252,-66894,-17797,34729,-12548,18727,54745
-275,96,-2817,-310791,-89538,123657,-14831,29187,-21484,18727,54745
-2625,-1736,85,-74157,-64086,-1159,-8081,37426,-22009,18727,54745
-2316,1525,257,61035,265014,-106140,-7873,36596,-9069,18727,54745
2204,27,-114,-19348,94909,6896,-11486,31152,-6372,18727,54745
-3999,-779,85,-256469,171325,-24169,-7775,32092,-10803,18727,54745
-3199,-2160,3311,51330,-250671,108642,-8410,29223,-19177,18727,55834
673,887,51,-4272,-66711,166381,-11413,43872,-13330,18673,55834
-942,-360,-862,165527,80688,-24841,-16174,32897,-6274,18673,55834
-1536,1490,985,-49377,100769,138671,-18225,38220,-8874,18673,55834
-16,-1908,-1119,101989,-94787,-13854,-15771,32031,-14794,18673,55834
-1759,-756,-435,-39489,-141906,-84350,-12048,39672,-14562,18673,55834
-2085,-169,160,263427,224487,-57861,-6750,32714,-2685,18673,55834
3576,-255,-270,-59997,42602,-48767,-12524,41467,4272,18673,55834
-3999,-2590,-991,-169555,207885,-4638,-17504,39941,-11535,18673,55834
-2280,-1695,357,116333,-201721,-35888,-17187,38867,-18835,18673,55834
-366,222,244,98571,23986,132446,-11303,49218,-13085,18673,55834
-1290,229,-983,80505,-34667,-16967,-10852,41613,9729,18673,55834
-3999,-2345,-2143,-154052,211608,-28442,-14025,46728,-9924,18547,55834
516,531,-1775,56396,-188110,-13183,-16784,45947,-2441,18565,56086
-605,147,-219,19348,-109375,-86669,-14221,55639,7189,18547,55071
55,-388,384,-108215,42785,230468,-9106,52978,19604,18547,55071
451,864,-42,-55664,15502,44616,-9204,47460,16040,18547,55071
625,-1053,-229,-79467,48400,70861,-12390,37255,-8544,18547,55071
1504,-837,1136,237060,-178222,-47424,-15173,48791,11376,18547,55071
200,-94,333,35095,93688,173095,-12585,48852,23681,18547,55071
2773,1,-314,-166870,-149475,-134216,-14367,47094,20861,18547,55071
-344,-815,1310,133117,139770,92956,-12719,38269,-4956,18547,55071
-3466,-547,-1322,-92834,-212036,-122497,-14306,51000,4003,18547,55071
772,900,-385,98876,77575,81176,-9375,45593,19885,18547,55071
-2573,-242,-911,-16662,32043,6225,-13623,50903,17333,18547,55071
279,-865,-803,-272766,-227783,-28930,-11694,31481,8142,18547,55071
-1486,238,-1573,85083,-229003,4821,-12805,38317,8105,18547,55071
585,-93,164,-238342,-126281,-132690,-15332,53356,21179,18547,55071
-2108,1426,216,59326,72509,-25146,-15344,50134,27941,18547,55071
-3360,-868,-261,-391723,211730,-11718,-13488,42724,3027,18547,55071
-1959,-869,-3999,149475,-215576,40161,-8520,39624,10937,18403,53718
-562,-201,877,293884,110900,-104736,-13513,52465,12219,18421,55058
1196,1147,744,-55786,206604,186340,-15222,47436,27661,18421,55058
-3686,-1898,-671,107055,-39855,98266,-12731,38403,4370,18421,55058
-3999,162,-2896,-221435,155212,-122558,-12036,25622,21215,18421,55058
-99,-1045,2861,-39306,13000,-235168,-9729,38317,28320,18421,55058
510,308,486,295349,-94177,23254,-11535,43774,26843,18421,55058
-2583,2276,-277,53649,99670,112609,-15869,39111,5651,18421,55058
-3963,-1055,1059,170898,58105,-7324,-13854,24194,18103,18421,55058
87,-448,-1174,-142578,-89477,117126,-8923,28515,25451,18421,55058
-3330,106,699,-82458,-137207,173828,-8117,41003,25061,18421,55058
1317,-616,204,-28930,90026,-121276,-12194,35388,20019,18421,55058
-1827,-835,745,-122741,-50903,130615,-14904,17932,16345,18421,55058
107,-376,270,-256408,-50231,112548,-13940,18408,20202,18421,55058
-102,447,1246,-2197,-79345,108703,-8142,36804,20605,18421,55058
1640,390,515,86791,97839,24719,-12866,33984,19580,18421,55058
-2366,-694,-274,-174316,22827,-120483,-18237,29040,13757,18421,55058
362,685,1036,-149597,-7812,-166870,-15942,17895,19384,18421,55058
-444,-317,1450,65429,-139770,-202636,-12292,24182,24291,18421,55058
-3207,1179,-112,-84350,-82641,91674,-9863,25317,21472,18421,55058
-1044,115,-693,73669,135620,45715,-13073,21667,17163,18421,55058
-3170,-1218,-1633,183,-217346,2319,-13757,11474,9460,18421,55058
-972,239,-1750,55236,-78857,11535,-10107,16589,13830,18421,55058
-440,-70,540,13244,11840,181335,-5773,24401,23889,18421,55058
-1481,455,-1493,102233,93383,113708,-15661,18395,23132,18421,55058
278,-677,-3774,-83923,28320,-53955,-18493,12915,18273,18421,55058
172,-409,-829,198120,-84045,-11291,-13342,18212,8862,18421,55058
-2351,-826,342,69580,111206,4150,-9338,23522,20556,18421,55058
-1368,1160,-1116,188781,15869,149169,-20007,28063,21508,18421,55058
-2949,281,-225,-30883,59997,26855,-17639,19970,12670,18421,55058
498,-645,-767,98022,166503,-15441,-13842,16491,-5444,18421,55058
-2141,-825,-504,50170,-55847,15136,-13879,16638,4809,18421,55058
-1401,307,654,22155,-5310,-71228,-16931,12036,9631,18421,55058
790,117,-45,70434,88439,33813,-14306,12878,1354,18421,55058
-1689,-828,90,-323730,40222,47851,-16333,5310,-10107,18421,55058
444,-444,-661,228271,-158569,64331,-12280,8874,-9912,18421,55058
-905,97,1231,-138244,8666,-29541,-14147,19738,5200,18421,55058
579,-127,133,-59875,-144348,-78552,-11962,9033,146,18421,55058
-3193,120,278,-270141,34912,-89233,-13549,5517,-4528,18421,55058
-1071,250,-178,71960,402038,-33203,-12158,9228,-5798,18421,55058
-1457,29,-2125,-29296,-123657,38391,-11950,16516,-7458,18421,55058
-305,-874,634,96618,-580139,-94604,-18249,5859,634,18421,55058
830,1055,-2908,-31066,-26062,87402,-12268,8740,-2343,18421,55058
-2908,13,-674,-391235,47424,105712,-11767,5957,-11828,18421,55058
-171,-420,-1410,-15808,-141357,-98449,-13317,7128,-7263,18421,55058
-902,188,151,309265,-106628,29235,-13500,14257,2868,18421,55058
-120,-570,610,33569,-322814,-65979,-10656,8520,-915,18421,55058
-180,1329,-1202,-338806,91735,-69824,-13049,6848,-3930,18421,55058
-3999,-1692,-1281,67810,328735,-17211,-13549,2807,-6933,18421,55058
-1887,-1440,-3999,20202,-107238,-27221,-12475,18627,-6237,18421,55058
121,342,553,132995,191345,15197,-16638,3686,1208,18421,55058
1074,237,-1288,-34973,153381,142089,-8715,7006,-8703,18421,55058
-3999,766,-434,-304382,56457,-32897,-12121,3125,-9948,18421,55058
634,-2192,-1973,104736,-175231,97351,-9973,8166,-7287,18421,55058
-1990,-362,138,311096,-214111,7202,-11145,17260,-4382,18421,55058
-659,-260,130,6591,-79101,-113647,-11340,13940,-7312,18421,55058
1115,-224,-533,-147583,71960,-35888,-15576,10595,-5957,18421,55058
-3999,-1699,111,161315,194458,-67871,-14062,6030,-9130,18421,55058
-1888,-1913,3546,144592,-106323,-108337,-13342,24511,-5224,18421,55058
-153,248,616,-65734,291442,96130,-16674,26940,-7055,18421,55058
796,435,-303,-109130,55969,175781,-18334,22338,-29089,18421,55058
1670,2418,-3735,86059,80627,-11352,-19458,31372,-17919,18421,55058
-224,-1078,-77,-94970,-101745,17456,-10083,29504,-8239,18421,55058
-2271,-961,-156,152099,-27465,9704,-2001,25585,2929,18421,55058
-3735,266,731,-77392,147949,19958,-17578,34216,-3332,18421,55058
-1302,-213,-694,94177,-31372,23742,-18786,30944,-2233,18421,55058
-616,144,-1882,30273,-122680,63903,-17919,39648,-18066,18421,55058
191,318,-308,-31372,-252746,26000,-15478,26220,-6726,18421,55279
-273,724,-1027,-79956,135009,115844,-5676,36181,-3466,17880,55279
-579,1397,-500,-145935,-14648,26977,-11706,33459,-9863,17880,55279
147,-1978,-2171,86547,324707,-23437,-17932,31372,-25573,17880,55279
-1955,-1583,498,-12451,-122802,54382,-16833,36669,-22961,17880,55279
-1124,-699,-133,29418,-165161,-95642,-16406,22631,-4370,17880,55279
-918,432,-1742,-233032,-61889,63049,-9387,29101,-10839,17880,55279
-2380,-1062,1143,-15319,145202,-60119,-15295,32751,-10375,17880,55279
-287,-222,-530,164550,-70068,132934,-14599,31225,-13537,17880,55279
-1495,424,991,50354,30639,-76782,-3405,33044,-964,17880,55279
1443,547,-1827,-70129,-45898,167236,-2636,38439,390,17880,55279
-1604,-289,92,53466,-13671,175292,-9082,37475,-24121,17880,55279
-163,-696,-1252,-149963,-17822,-2868,-17858,45935,-13500,17880,55279
-2428,-165,500,118652,-140197,-83068,-11267,39672,-1843,17880,55279
-3425,-272,-2044,-83190,-55358,122070,-6958,45715,2624,17880,55279
1483,-312,-472,-324157,98510,82275,-14611,39575,-12023,17880,55279
41,268,-1141,276062,-93505,-30395,-16198,43786,-20861,17880,55279
-124,109,899,-344787,-85327,-111816,-15942,53747,18237,17880,55279
1888,-202,641,107360,-185852,-126281,-6372,48132,18225,17880,55279
-3999,1274,-732,-332397,35705,-58593,-11291,46472,13220,17880,55279
-2605,164,-249,162414,357971,8239,-8642,40588,-15539,17880,55279
-2305,104,-3030,82824,-189636,2624,-14953,58044,-8764,17880,55279
-50,-32,83,165771,-375366,-56213,-7617,43249,14697,17880,55279
564,365,-1711,-92346,161315,134826,-9399,51599,14343,17880,55279
-3999,829,-926,-432800,15563,-14953,-11865,37158,-7312,17880,55279
802,-1777,-2089,470825,-145874,-96069,-11950,44006,-11560,17880,55279
-1910,-217,-539,428405,-318481,85021,-13488,56042,13903,17880,55279
151,-401,211,-142761,-478149,-96435,-12756,50927,20361,17880,55279
-1011,1274,-1235,-360351,42053,-111633,-10351,47875,16125,17880,55279
-3999,-1989,-2426,114807,213378,33264,-13000,37243,-1623,17880,55279
-2321,-1846,2467,347839,-227722,-117187,-12707,54296,5688,17880,55279
629,632,202,-70922,-245849,86791,-12329,48999,19970,17880,55279
337,-71,-685,23864,68725,84167,-12194,47973,17016,17880,55279
-2934,1802,932,-13732,105712,-63415,-8435,33093,-5065,17880,55279
-233,-827,3999,282348,7324,-128540,-11315,48034,5712,17880,55279
-2366,-1359,289,131347,-114318,-86853,-10693,49523,24926,17880,55279
-3894,405,-2584,-175720,-181884,59814,-13110,42370,20312,17880,55279
-1505,1123,859,58349,-45166,-52490,-8996,35375,17651,17880,55279
3963,-3034,-1540,296936,-97778,184021,-8398,36645,12426,17880,55279
-3999,-415,964,-11779,24902,-158325,-10656,46374,29614,17880,55279
1913,1074,-1819,-185119,-69152,126953,-14331,46337,28601,17880,55279
-2385,-676,-93,-138427,8483,155029,-11743,32788,18054,17880,55279
172,661,-1297,159118,-9460,-28015,-7946,25549,7849,17880,55279
-3094,-24,752,-147949,-82458,-12573,-9094,38122,17260,17880,55279
-3999,-342,-169,160583,-274047,-13244,-14135,37402,30212,17880,55279
-46,1026,-570,70312,-50170,106933,-15405,25805,23962,17880,55279
-3418,-651,-1014,138305,256164,-7446,-6274,18701,19201,17880,55279
33,-879,-2403,35034,-248413,10070,-4235,24096,15075,17880,55279
-417,207,-393,455810,-33691,23193,-15344,29064,25378,17880,55837
-20,-345,-1021,-52673,108337,152893,-16442,30505,25341,17375,55837
-444,175,-943,-151916,75439,32470,-16052,23608,9997,17375,55837
630,-1620,-426,211730,267944,-8911,-4101,17028,17395,17321,55729
-2417,-1592,68,88012,-100219,100769,-9448,29174,19335,17303,55729
-494,-103,249,-202270,442993,-113586,-17456,26403,20373,17303,55729
-326,85,-168,-8483,55664,112731,-12048,12353,15161,17303,55729
3116,-496,-1469,62622,16174,102294,-8337,9753,13549,17303,54171
50,-1201,1014,93444,62744,-110046,-9436,20666,21166,17339,54171
1312,-903,150,197021,-10620,34790,-19201,28405,23059,17339,54171
839,-143,-504,-59753,88989,168579,-19079,27258,17260,17339,54171
1262,410,409,-27526,-132934,-52551,-13916,16809,8923,17339,54171
-151,-193,-1389,72204,101135,137084,-11816,19384,16406,17339,54171
-3999,271,0,168823,32836,-91552,-15502,26342,22753,17339,54171
-179,616,-1382,11413,-50537,111511,-19165,23779,12231,17339,54171
-2407,-372,294,-192077,73425,167846,-13342,12487,2490,17321,55272
-245,488,-897,-19287,-20935,-18493,-12463,9912,-1049,17321,55272
-15,-237,138,236267,-69213,-11596,-14367,17333,13452,17321,55272
911,-904,508,78491,-8789,-64147,-16076,13562,5139,17321,55272
423,374,368,-343017,-50598,18249,-17492,10949,170,17321,55272
-2055,77,-297,41809,152282,5371,-13952,7055,-3833,17321,55272
-1833,-133,-1635,320068,-150817,14343,-13842,20361,-4467,17248,54260
-675,-371,-157,104553,-211486,-101684,-19323,8190,3295,17248,55275
547,905,-87,-149780,75012,124633,-12866,11303,-1208,17248,55275
-1873,852,730,-55114,35156,-99609,-14514,10351,-12390,17248,55275
-358,-550,-85,200439,-114013,-151794,-11730,16064,-6030,17248,55275
-1428,308,-2334,-232116,-14892,-27221,-16870,9741,1562,17248,55275
-1361,499,97,-98205,-171569,184997,-13195,10107,-4687,17248,55275
1337,745,1291,-212402,117858,118957,-14929,5627,-6835,17248,55275
-1945,-560,477,109497,-129394,22033,-12207,5053,-7519,17248,55275
680,-1561,-1441,33874,59997,-49621,-17224,14550,-4138,17248,55275
1015,290,-1480,74523,-237426,69946,-13244,4333,-3808,17248,55275
677,-49,-1099,-149658,-106567,-11657,-12670,4895,-7080,17248,55275
-3556,-1284,854,31860,133911,54016,-11437,3674,-9008,17248,55275
259,-512,-1940,-17395,-120178,-94055,-14672,3344,-3601,17248,55275
-1069,1019,-693,6347,-24658,143920,-13415,7263,-720,17248,55275
1683,943,-1728,-46875,366,150634,-13818,9265,-2001,17248,55275
-206,-208,391,-294738,36499,-73608,-9143,5395,-7946,17158,55275
-384,-465,-158,108703,20019,89233,-9167,2990,-3564,17158,53622
-2129,-136,-464,169250,172668,-26062,-15441,12292,-5029,17158,53622
-3734,131,-1484,-28076,197387,76293,-16662,5187,-5664,17158,55429
-3999,903,42,-3967,-94848,131408,-13110,7641,-6640,17158,55429
-3999,-515,82,56457,118652,-127563,-8911,1977,-7019,17158,55429
325,312,-853,66711,-18981,-202880,-16308,7238,-8325,17194,55429
-135,294,-262,225708,-196350,200256,-13366,10131,-11633,17194,54401
-2135,183,-166,171203,98205,83435,-17626,18298,-12524,17194,54401
-2634,1406,-1203,-113769,87158,-75256,-16796,15234,-26794,17194,54401
283,-693,146,172607,154235,42236,-14501,26110,-23205,17122,54401
-2417,-1249,335,168273,-340698,-106262,-16259,27136,-1257,17140,54401
-715,-152,50,121765,3356,-34790,-7556,25708,-1940,17140,54401
-1836,302,-1437,-427063,-99365,-50964,-14196,31408,-5554,17140,54666
-246,-1699,217,161865,162597,91552,-18176,27770,-25012,17140,54666
-3999,414,-828,122863,-159057,-60363,-17810,43688,-16870,17140,54666
92,-89,-598,39001,-106201,91796,-10156,25512,-2807,17140,54666
115,455,-2127,-359252,23193,-83435,-6298,37243,-8715,17140,54666
-2491,-332,957,119812,86914,915,-16711,33239,-24450,17140,54666
-208,-534,53,54321,-124755,-1647,-17224,42370,-19567,17140,54666
-886,305,-899,92102,-167724,-81787,-16418,23840,-9484,17140,54666
29,120,-552,-63354,-280273,135925,-11962,34960,-10485,17140,54666
328,409,-664,-243896,25573,-30883,-5895,32629,-13903,17140,54666
-2916,-1542,267,272216,-115234,82946,-15893,32775,-20312,17140,54666
-1907,-801,-7,-140441,-184448,153991,-14050,39062,-9423,17140,54666
490,-1071,-69,70495,-245788,-99304,-10632,36853,158,17140,54666
2459,-147,-1699,-232299,16174,20935,3845,38659,-6445,17140,54666
-3130,264,-2624,-6042,271423,-81665,-4956,39672,-31335,17140,54666
-2163,-1141,658,56274,-57739,67443,-10974,51037,-18835,17140,54666
-709,-897,-981,69824,-218872,-113586,-16137,31091,-2941,17140,54666
1398,108,-389,-55114,49438,45593,-9631,40930,2197,17140,54666
-3835,888,-1296,-129943,93078,66589,2490,44921,2148,17140,54666
152,-7,780,22521,-180969,110229,-11437,45031,-22814,17140,54666
-237,-787,387,99731,7202,-113952,-11633,52465,-1562,17140,54666
659,932,-271,7263,-27954,-116394,-14599,47753,17504,17140,54666
-3954,412,1207,-198242,65124,60302,-4882,46838,14147,17140,54666
-2148,-1130,-1336,217346,254150,-107360,-10632,44531,9375,17140,54666
-1143,1588,882,-351989,41564,57861,-11914,49023,-22985,17140,54666
-1346,217,-188,157653,-273437,-132080,-12854,49755,8825,16978,54666
1498,349,1770,-151306,-43212,54382,-4431,47570,21057,16978,55974
-2704,907,-2877,86608,49560,135559,-10607,38146,13391,16978,55974
-682,-308,671,1708,219482,54565,-11901,51257,-19165,16942,55974
-714,60,-873,62194,-41442,21301,-14025,44946,6176,16942,54611
1583,531,-812,-21728,-325439,-139465,-8740,49694,13928,16942,56115
-3991,490,-1067,-327087,85998,54321,-9289,35412,10534,16960,54902
338,500,-222,238952,95214,90209,-13085,46264,1684,16960,54902
-758,739,793,113159,-206542,17272,-11474,52160,-8508,16960,54902
1221,-1371,-1009,-152832,-154479,184326,-12207,49157,16491,16960,54902
280,1231,-1223,-222961,-230407,-77758,-12109,44104,21203,16960,54902
-3999,-419,901,57495,134399,-65063,-10876,32080,14807,16960,54902
-2566,667,-332,221618,171386,-35217,-10864,51208,-1318,16960,54902
287,-731,-267,80932,-177185,-107666,-13073,44665,15783,16960,54902
853,-2513,-540,-13732,-192687,63232,-11108,45544,21423,16924,56204
-1340,717,-1694,-325500,72570,84716,-11987,31298,18383,16924,56204
-50,11,-120,-78308,72753,7385,-7751,36401,12719,16888,55167
-2567,1430,-128,37841,-181091,-201110,-6018,45080,-2880,16888,55167
-930,130,-604,131652,-327636,48156,-9887,41381,27514,16888,55167
-3421,-995,3999,-180542,52490,-121826,-11059,33007,29101,16888,55167
-3999,-202,-967,198669,31616,-27465,-9411,22180,25036,16888,55167
-2492,1589,791,149230,266845,-41931,-5322,39428,3955,16888,55167
23,-1461,-409,59082,-191467,-8422,-9521,36596,18237,16888,55167
779,-1440,-1024,-202575,3417,-84350,-14025,36816,29846,16888,55167
-3999,-100,-1662,-236511,86608,44555,-16296,18127,26867,16888,55167
632,819,1449,126037,91674,54016,-5187,22119,14758,16888,55167
-1138,472,289,-399780,-192565,-61645,-2661,35229,9118,16888,55167
621,-1912,-235,-80932,-256347,-19287,-9460,32934,29113,16888,55167
-3351,1327,-984,-4882,-255004,-93383,-17956,20239,23437,16888,55167
-2084,-110,-1304,-335021,3662,10559,-15039,8166,21655,16888,55167
-2806,1931,284,-140014,270263,-43945,-4797,14489,8020,16888,55167
-717,-330,-879,287109,-124389,-6286,-10131,32104,9118,16888,55167
1469,-454,-227,-39611,-301818,-11047,-17041,26049,23767,16888,55167
-3999,-67,3832,-147521,113220,-67443,-15612,16137,22509,16888,55167
803,1068,-436,-73059,12756,-29479,-10607,6164,20373,16888,55167
-2480,241,-716,-200012,133117,13854,-10571,26623,9338,16888,55167
834,-2110,-601,192932,-187683,31005,-17419,25927,17468,16888,55167
495,1441,-83,-16113,-43823,156860,-18212,30786,17419,16888,55167
-873,-16,30,-94726,122314,53100,-16296,17797,14257,16888,55167
449,287,125,134887,122,146728,-12158,13220,8679,16888,55167
-2319,-1368,52,354675,-143432,17456,-15039,23718,10021,16888,55167
-978,-1044,-554,172058,-119934,-85937,-16845,20642,19946,16888,55167
1511,-142,-130,-23071,-130676,13061,-15966,13757,9619,16888,55167
-3273,2180,-55,295288,-54504,-92102,-12695,9350,3027,16888,55167
-2143,-1039,404,74218,74768,-47790,-16357,7250,-341,16888,55167
-594,-455,-2857,-127563,-64086,113525,-10974,7788,7250,16888,55167
51,-52,256,-238708,-5920,26733,-13403,8068,2111,16888,55167
-906,596,29,99426,108947,6347,-14294,7617,-146,16888,55167
-2543,1616,-2520,179626,317443,-20874,-12731,12646,-7580,16888,55167
-2095,-557,894,67138,-151733,-13183,-15051,9741,-512,16888,55167
-1807,-46,-1925,-176574,-346191,65429,-10498,12731,-2124,16888,55167
-2710,510,233,-24963,-183288,3723,-14208,6384,-6518,16888,55167
-759,-2017,-3764,247192,185424,129943,-16320,15222,-11303,16888,55167
-1466,-851,19,3723,-93078,-107482,-10754,7263,-7861,16888,55167
1431,345,-1013,-189025,-95520,117919,-15759,9082,-4968,16888,55167
-3394,816,1125,-185119,-30273,249877,-11450,7165,-6787,16888,55167
-489,-558,183,52551,93261,61767,-15515,5737,-9985,16888,55167
-299,14,-585,-31616,-114685,-128417,-13110,14294,-12756,16888,55167
1687,-773,805,43029,-177368,55053,-11755,7519,-5358,16888,55167
132,958,-895,-169555,59265,109313,-14160,5773,-5334,16888,55167
483,-24,-42,-216003,71838,-69396,-12805,4260,-9765,16888,55167
-1236,797,-140,110961,93444,179504,-12048,4614,-10437,16888,55167
-2181,21,624,-24353,65917,-138183,-10693,16625,-2038,16888,55167
1060,-34,-1317,73364,-152587,23864,-10705,6982,427,16888,55167
-3765,659,-37,-75500,-6164,-123779,-13513,3356,-4394,16888,55167
140,-705,-1744,58654,136474,134338,-12426,4919,-9326,16888,55167
-2400,81,-776,137084,-30334,-139831,-10876,12890,-8557,16888,55167
-897,-1031,-768,194885,-186279,77941,-9667,9240,-3234,16888,55167
1358,430,63,-67199,-11718,153564,-15222,12402,-8508,16888,55167
-3298,-526,293,-74707,108215,115051,-12683,7214,-17358,16888,55167
-311,-566,52,-12817,-120788,-101379,-12890,8740,-19421,16888,55167
-626,514,-2031,76416,-133117,-105163,-11730,21875,-3002,16888,55167
1792,151,-777,89111,129699,42785,-13403,20715,-12585,16888,55167
-2381,1340,-497,-142272,3845,-101379,-9973,23632,-17236,16888,55167
-2830,72,925,138305,230773,78674,-16259,21362,-25292,16888,55167
-1652,-820,-667,227966,-93872,-34057,-18249,18481,-10571,16743,55167
-229,-60,-1056,131469,-146301,83557,-12768,13281,6274,16743,55167
