xa,ya,za,xg,yg,zg,xm,ym,zm,temp,hum
-1098,-1263,-47,-143066,18249,26245,-10046,33630,12048,19791,46127
-1705,-99,106,-2502,-11901,26794,-6372,28625,23828,19791,46127
-1778,-1503,-562,17578,-41809,65490,-3552,26306,28149,19791,46127
-541,284,-614,23681,-44860,-75195,2368,20483,28723,19791,46127
-666,-7,-276,56457,13732,-51757,-2368,19750,18994,19791,46127
746,-402,-1989,-55969,73486,-15808,-8886,25732,13415,19791,46127
-759,965,-358,-74340,14465,-1831,-11315,34179,13513,19791,46127
-1020,-223,-42,-91979,-3051,12329,-10729,38818,25170,19791,46127
-1435,-636,217,43151,-57861,5187,-7556,28540,27709,19791,46127
-601,-1014,-524,48950,-27221,23681,-2807,24816,29833,19791,46127
-680,110,-507,23803,-39611,-25634,244,15917,25244,19791,46127
-990,409,539,84289,98937,-35522,-6274,19531,18261,19791,46127
-861,-612,-2307,1098,66101,-34362,-13024,27148,14660,19791,46127
-810,432,-429,-77880,-6652,4943,-12365,35937,16271,19791,46127
-1096,-198,-135,-19042,-28686,42785,-12182,38610,25231,19791,46127
-1196,-490,635,11718,-75256,-2075,-5627,29040,27441,19791,46127
-429,-913,-812,-23864,-44616,27954,-2111,20458,30041,19791,46127
-446,132,-379,50781,92285,-49926,-1843,15393,24487,19791,46127
-182,517,350,42724,74035,-26855,-7763,25427,14233,19791,46127
-890,-291,-88,-37292,-549,-16357,-11315,31347,14245,19791,46127
-869,-130,-95,-118835,-54565,82885,-12841,35656,14282,19791,46127
-1567,-94,140,20385,-67199,36437,-12707,26000,27478,19791,46127
-1196,-632,1469,-9765,-66223,-5798,-8728,20739,29919,19791,46127
-955,-258,-329,100463,-1953,-40649,-4846,16613,28149,19791,46127
-1631,36,363,14404,98876,-34362,-2441,23681,16699,19791,46127
-424,430,-1191,-74096,18615,-13854,-9851,28051,14465,19791,46127
-937,-398,-96,-96069,-8911,42480,-11791,33752,14562,19791,46127
-1145,-227,-224,-32958,-8056,41809,-13159,29772,24865,19791,46127
-1582,-252,643,31127,-47241,-3967,-10888,26013,29663,19791,46127
-241,329,-451,43457,-35278,-9582,-8032,18054,28796,19791,46127
-842,27,-427,29174,28686,-45715,-2551,19775,18762,19791,46127
-187,-216,-739,-83923,41320,-28503,-7910,30065,14880,19791,46127
-875,707,-344,-168029,15991,-10620,-10949,37475,11694,19791,46127
-1084,-194,-115,-92956,-976,27954,-11096,45568,20031,19791,46127
-1367,-427,525,10437,-49926,26916,-9826,39099,22131,19791,46127
-649,-799,-575,115844,-45593,28747,-8959,37817,26672,19791,46127
-776,-549,-458,8728,-62255,-12878,-6457,31982,22009,19791,46127
-903,-175,330,66467,97595,-37597,-4980,37805,11816,19791,46127
-1103,-675,-1835,-22583,68908,-27282,-8752,46386,4003,19791,46127
-715,803,481,-126098,11474,-17272,-7641,50793,-3906,19791,46127
-1206,21,195,-96130,-47790,45166,-8374,52697,9558,19791,46127
-1472,-209,47,35034,-51025,24108,-6506,49609,11547,19791,46127
-560,-1163,-601,20446,-43212,10864,-8630,43688,19433,19791,46127
-574,-25,-371,69519,100769,-54626,-8361,43518,11157,19791,46127
49,284,610,-166015,63720,-34362,-8178,46838,6506,19791,46127
-993,-682,-761,-56274,72875,-21362,-7397,52172,-4992,19791,46127
-829,104,-63,-112121,-11657,61889,-5761,54589,4956,19791,46127
-1793,-137,-101,-38452,-52551,50292,-3588,52062,11645,19791,46127
-1133,-636,391,134887,-33691,35705,-6896,45178,24438,19791,46127
-313,159,-332,41442,5981,-14465,-6115,41772,15539,19791,46127
-2637,55,846,35522,92163,-23193,-5053,45336,10205,19791,46127
-958,-475,-779,-94787,67443,-31738,-8117,51330,-4028,19791,46127
-878,-1204,20,-75012,23010,26062,-6701,53601,-6665,19791,46127
-1182,-123,27,-14404,-43334,31677,-5139,53283,3234,19791,46127
-1769,-164,228,-23803,-58471,13977,-6311,48840,20581,19791,46127
-891,-65,-554,5615,-39001,-47485,-7263,44396,24841,19791,46127
-831,224,-385,66894,28503,-61,-6225,41577,19934,19791,46127
585,218,445,47668,102722,-35339,-7202,49572,2233,19791,46127
-1676,952,166,-22644,13488,244,-7092,53320,-5200,19791,46127
-1027,-1841,-9,-120239,-22216,41748,-5371,55236,-5053,19791,46127
-1652,-40,-94,-75805,-65856,38818,-3625,52270,14953,19791,46127
-1747,-1109,-628,35949,-57312,22033,-5139,47949,23046,19791,46127
-438,284,-496,82397,-12451,-46264,-7177,41809,23181,19791,46127
-576,-7,-254,47241,52429,-52246,-6176,45458,7263,19791,46127
87,-148,-720,56152,48889,-16906,-8703,50610,-2526,19791,46127
-750,802,-474,-54687,64697,21545,-7421,53149,-4638,19791,46127
-1082,-185,-175,-27893,-8911,80566,-5102,52697,13110,19791,46127
-1668,-120,368,249450,-42724,58593,-6359,48437,19348,19791,46127
-309,-1020,-288,1464,-45776,42968,-8398,44836,23193,19791,46127
-1920,-572,-452,70861,6347,-23620,-6494,44995,7849,19791,46127
-3259,-615,2550,-57617,68115,-25268,-9704,48803,-1696,19791,46127
-806,-1218,-784,-65002,-20935,8422,-8300,52380,-4785,19791,46127
-1028,-964,14,-103759,-25634,33264,-5468,54260,8593,19791,46127
-1427,-637,431,121093,-61157,21362,-4125,50976,16064,19791,46127
-308,-565,-532,-14709,-72570,24047,-7031,47766,19396,19791,46127
-980,120,-473,80810,-32897,-50903,-7360,41357,12109,19791,46127
-944,-257,485,-14099,76416,-23559,-7409,48767,5273,19791,46127
-867,-321,-572,-50170,26489,-19470,-8776,51403,-1257,19791,46127
-769,532,-387,-107116,16601,42907,-5786,54687,10498,19791,46127
-991,-43,71,-671,-56945,41625,-4028,51123,14624,19791,46127
-886,-746,1248,192382,-35827,45654,-5737,49719,19226,19791,46127
-284,53,-432,3173,-59326,16296,-6701,40771,19616,19791,46127
-1721,83,1790,20446,100402,-33569,-5053,43029,8972,19791,46127
-1259,-525,146,-93933,74890,-27221,-8203,49353,3076,19791,46127
-1066,-68,-281,-51696,18737,-7263,-7238,53076,-1379,19791,46127
-988,-229,-63,-10864,-54199,32775,-5737,53576,13684,19791,46127
-1961,-63,176,87890,-69824,2258,-6066,48596,14453,19791,46127
-410,-525,-552,-15563,-32470,19470,-6872,41796,23168,19791,46127
-196,58,-499,52795,92529,-65368,-6469,39196,14135,19791,46127
-372,257,439,-38452,85388,-26977,-7250,45825,9082,19791,46127
-916,-286,-473,-17883,57006,-28320,-8190,52233,-4443,19791,46127
-812,-81,-28,-82702,-45349,81848,-5834,53430,6958,19791,46127
-1523,-41,-59,-2624,-65673,48828,-3918,51464,14733,19791,46127
-1228,-686,1373,188842,-29541,32470,-5688,44567,24719,19791,46127
-408,-444,-472,63049,-305,-8422,-5187,39929,17028,19791,46127
-2666,68,270,18493,105285,-31066,-4504,42883,11474,19791,46127
-1304,-146,-441,-23498,56091,-27221,-7690,50512,-4565,19791,46127
-819,-1579,-151,-114929,12817,26306,-6616,51623,-1086,19791,46127
-1236,-131,0,-37109,-54443,42602,-5773,52099,6420,19791,46127
-1853,-5,36,100952,-52307,13122,-6250,47705,21582,19791,46127
-999,-81,-626,42846,-39916,-42663,-7226,41687,23437,19791,46127
-833,-63,-464,69702,122558,-28320,-6079,37780,15087,19791,46127
-262,223,341,-11413,90637,-31127,-9838,49426,-3430,19791,46127
-1126,283,-39,-116271,-16967,24353,-8020,50671,-7275,19791,46127
-1022,-612,-40,-102539,-16540,38574,-6860,50866,-6689,19791,46127
-1519,-105,14,25085,-37475,44860,-5786,49255,7714,19791,46127
-1577,-309,-577,-63049,-58288,37902,-7983,45056,13134,19791,46127
-953,-308,-478,88134,-11108,-48522,-10400,40930,12243,19791,46127
-980,27,287,4272,102600,-58227,-11291,44628,-18627,19791,46127
-338,-238,-1055,-32165,-2685,-15747,-10778,44677,-18762,19791,46127
-862,140,-251,-161682,-9338,9155,-7043,40515,-18688,19791,46127
-1166,-143,-156,-21789,-90881,84411,-6018,40551,-5297,19791,46127
-1657,-164,497,-97167,-64636,25085,-6579,38317,1257,19791,46127
-1313,-881,-740,-44433,12878,-25085,-11254,36718,-2783,19791,46127
-3999,-794,-509,30517,101257,-23803,-12756,34936,-21105,19791,46127
-1413,293,1002,15563,-5737,-33996,-13696,36743,-21350,19791,46127
-1013,48,-1341,-13977,-9704,-5371,-10314,36096,-20861,19791,46127
-1184,-371,-8,-122253,8666,25573,-4833,33154,-7763,19791,46127
-1495,76,-31,-30639,-49072,82946,-5810,38439,-1599,19791,46127
-446,-240,931,28991,-28381,38574,-10278,34582,1232,19791,46127
-557,-327,-290,47851,10375,-21301,-12695,33801,-10424,19791,46127
427,-352,-380,55419,93933,-54443,-14245,33081,-12915,19791,46127
-864,-315,-1576,91613,61889,-24047,-9716,35412,-20861,19791,46127
-1041,827,-423,12573,-43701,55053,-6384,36364,-19055,19791,46127
-1302,18,-57,-151367,-116882,23925,-5114,35205,-11791,19791,46127
-444,-460,472,-82153,-69458,3540,-9716,32446,-1867,19791,46127
-659,-356,-572,248352,-22827,8605,-11511,35083,-3015,19791,46127
-1108,158,-314,66711,96191,-61340,-13537,33520,-11389,19791,46127
-844,365,-96,71960,60241,-33569,-9265,34692,-21289,19791,46127
-1145,-510,-443,-99670,35705,30456,-4211,38891,-21337,19791,46127
-1423,-176,-161,-58471,98083,83129,-3820,33508,-14587,19791,46127
-1295,-140,292,-47729,-82763,52124,-5981,32189,-3674,19791,46127
-1573,158,-134,59997,-35461,427,-9252,34777,-2990,19791,46127
-421,-510,-426,31433,67504,-19592,-11218,32873,-7617,19791,46127
-1941,-7,1471,68115,93139,-31982,-10607,32421,-20629,19791,46127
-1100,351,-952,55725,-7934,2807,-5676,37536,-20239,19791,46127
-1676,-334,-38,-74707,-18188,36437,-3784,31787,-11279,19791,46127
-1923,76,95,-33874,-44067,32287,-3381,33374,-9912,19791,46127
-581,-1405,-539,101806,-30944,-13000,-4553,36328,-2795,19791,46127
-130,105,-467,10314,99304,8789,-9436,33215,-10437,19791,46127
-1002,165,474,53955,54565,-52856,-11877,32702,-14086,19791,46127
-827,-77,-929,30456,52185,-33203,-11352,34289,-18920,19791,46127
-1660,-117,-43,43823,-4211,-29724,-6555,36791,-20190,19791,46127
-1362,-191,106,-86181,-8239,97961,-4687,33630,-10534,19791,46127
-1280,-833,1511,-94360,-57067,17822,-5871,32214,-5895,19791,46127
-571,-371,-468,72631,-61950,36926,-10034,35498,-2905,19791,46127
-979,-16,216,-8178,-37353,-57006,-12109,33447,-12036,19791,46127
-833,-369,-966,88745,80993,-28381,-12475,31713,-17456,19791,46127
-1048,881,-285,-20080,34362,-33203,-8984,35949,-20312,19791,46127
-1217,33,182,-41748,-20996,52429,-4748,35607,-14538,19791,46127
-266,-759,1525,-69824,-88745,39611,-5078,34179,-10803,19791,46127
-1162,38,-276,17150,-23742,21667,-8862,35705,-6127,19791,46127
-1632,36,319,176574,-66345,50659,-12036,34167,-4064,19791,46127
-851,-35,494,17089,102478,-36010,-12707,30590,-15112,19791,46127
-966,-1709,-782,30334,80627,-30883,-12719,32043,-19738,19791,46127
-1547,-290,-66,-111389,38452,-12390,-5895,36572,-19763,19791,46127
-590,-8,-66,-31677,26245,25207,-5017,32678,-16833,19791,46127
-275,-137,-695,-4333,-50354,32043,-5517,34631,-11059,19791,46127
-547,74,-452,-47668,-27282,55053,-11022,34887,-964,19791,46127
-820,30,1121,98449,84289,-46630,-13012,31640,-8374,19791,46127
-971,-967,-1065,55847,66772,-39123,-13781,30810,-13854,19791,46127
-1810,-387,-29,49560,-40771,-34179,-8435,32910,-20507,19791,46127
-1666,-152,46,39123,-107971,52001,-4760,36035,-18872,19791,46127
-556,-200,152,-85510,-65124,12207,-4980,35974,-10888,19791,46127
-876,183,-491,-56335,-26977,2319,-10205,36218,-2233,19791,46127
-1424,225,-276,211181,101318,-19409,-11828,36511,-3112,19791,46127
-900,241,256,66223,87097,-61706,-14001,34033,-11230,19791,46127
-1066,-194,-370,58410,-24719,-31738,-12524,33410,-18884,19791,46127
-1587,-127,-152,-31433,75927,45227,-7983,36621,-19104,19791,46127
-1317,-51,347,-82946,-99060,52795,-6652,32446,-18981,19791,46127
-995,-321,-659,-103942,-62683,37780,-7128,30969,-8386,19791,46127
-3999,-401,-472,-42541,18310,96069,-11584,30932,-2880,19791,46127
-1501,87,215,5737,129333,-23132,-12792,30078,-7434,19791,46127
-965,-817,-1122,34545,-6530,-30761,-13574,27502,-19787,19791,46127
-1160,161,90,27160,-16967,-11596,-9655,28796,-18054,19791,46127
-1305,-44,-11,-118652,-98449,45715,-7507,26611,-17236,19791,46127
-328,-614,-726,-78796,-48950,36743,-9851,21704,-9204,19791,46127
-1344,43,-631,-54870,-59570,35888,-9301,22412,-2758,19791,46127
-3749,112,-461,91613,-61,-3234,-11865,20520,-2941,19791,46127
-710,-894,1674,-22399,69824,-3112,-13293,18334,-14685,19791,46127
-1110,54,-1016,32897,-11474,-35034,-12744,18493,-15808,19791,46127
-1161,-723,-20,-157287,-8789,-12573,-10583,21142,-13708,19791,46127
-537,-404,175,-82031,-46508,26672,-9606,20568,-9851,19791,46127
-442,-327,-577,-95275,-40222,2258,-10241,19287,-5261,19791,46127
-1244,341,-565,-8666,-54443,29479,-12084,20202,-2429,19791,46127
-941,277,672,46569,90820,-58776,-13452,17431,-8276,19791,46127
-835,-660,-1067,51757,66589,-29052,-12792,14331,-14343,19791,46127
-1037,804,-387,62377,3723,-32958,-11743,16638,-14123,19791,46127
-1482,-167,-30,-18798,-29479,1220,-9509,19238,-13183,19791,46127
-425,-634,-132,-79040,-37719,38574,-11145,17553,-10461,19791,46127
-273,-1304,-651,-100219,-67321,26489,-12841,19128,-3894,19791,46127
-1963,119,-450,55969,-1525,-51330,-12231,16650,1379,19791,46127
-690,-707,-1155,-24658,79956,-43334,-11425,14562,-2539,19791,46127
-935,792,-168,60485,32470,-17883,-10913,11682,-11987,19791,46127
-1038,-160,-266,24353,50659,44921,-10668,13928,-8947,19286,46564
-1326,-15,1244,6958,-38146,86120,-11999,17480,-8508,19286,46564
-372,-630,-179,-99609,-37475,57983,-12353,16467,-4064,19286,46564
-1800,-263,-484,-50659,-44555,25451,-12219,16369,-830,19286,46564
-1512,-1488,357,234008,-8850,-9704,-11096,14367,988,19286,46564
-856,-396,-945,13732,42114,-35278,-11010,12182,-8996,19286,46564
-1040,-867,-5,29174,-18676,-10803,-11108,11987,-9545,19286,46564
-1138,-347,384,-156921,-2502,47119,-11926,15344,-7568,19286,46564
-712,-185,-760,-100952,-42358,1281,-12658,16186,-3906,19286,46564
-479,585,-555,-77880,-36682,47790,-12536,17663,1000,19286,46564
-1129,397,670,-14709,-46508,-57312,-10742,16638,4455,19286,46564
-925,-1015,-1600,28869,76477,-35156,-10778,12121,-3918,19286,46564
-818,1037,-459,19226,51147,-32531,-11145,9399,-6347,19286,46564
-983,-205,-5,59326,-1770,11657,-10754,12731,-7897,19286,46564
-1450,-557,168,9582,-39428,35827,-11743,14404,-3808,19286,46564
-324,-1153,-882,-37841,-47119,-22216,-11437,14306,170,19286,46564
-555,7,-109,3662,-65673,9338,-10241,14184,3320,19286,46564
-727,213,-1611,1220,99060,-35400,-8557,11791,1647,19286,46564
-832,135,-378,57739,53100,-30822,-10119,7641,-3808,19286,46564
-965,-527,-81,50109,3051,-4516,-10852,8459,-4125,19286,46564
-1646,125,36,-9887,26550,29785,-11010,13867,-1416,19286,46564
-927,-885,-656,-96984,-14099,8972,-13098,14538,170,19286,46564
-971,112,-530,-41625,-41687,23620,-12121,13867,6494,19286,46564
-1662,245,-411,96923,-63720,-12756,-9289,10046,6152,19286,46564
-901,-500,-32,21362,91491,-28259,-6823,5627,5834,19286,46564
-961,700,-188,29968,68481,-24169,-9362,7836,866,19286,46564
-1752,-50,-145,-113464,36437,-6530,-12243,12243,-1599,19286,46564
-518,125,270,-36193,-23071,20263,-12988,14111,-219,19286,46564
-380,-538,-562,-87768,-32775,18066,-11523,18005,1123,19286,46564
-545,233,-338,-96801,-39062,-32653,-9436,14733,7348,19286,46564
1066,-250,-1956,37353,-41198,-51452,-6713,10192,10095,19286,46564
-884,853,-258,5798,12573,-22094,-9326,6750,11706,19286,46564
-941,-5,-101,36315,89233,122,-11181,8508,1062,19286,46564
-1472,-702,-269,-2563,-1159,31494,-13134,11572,-3723,19286,46564
-415,-895,-633,-1708,-15380,13671,-13415,15966,-1171,19286,46564
-826,-48,-540,-108642,-49438,732,-11938,16125,4333,19286,46564
-1024,-473,466,229064,-70495,-3173,-5883,11962,9082,19286,46564
-1003,-353,-1086,-37414,-33447,-30639,-5822,7531,10437,19286,46564
-982,-123,-180,53283,77270,-22644,-9655,4089,3698,19286,46564
-972,80,-23,-1037,38208,31127,-12170,9497,12,19286,46564
-1307,-651,1284,42541,6103,44616,-13696,12780,805,19286,46564
-292,-256,65,-73059,-90148,24963,-11999,18408,6665,19286,46564
-1207,34,805,12268,-23742,9216,-8349,14428,9216,19286,46564
-1536,-317,-2,213012,-62622,-37841,-5493,11816,11474,19286,46564
-935,-173,-847,1586,102172,-24475,-6311,4956,9313,19286,46564
-901,-46,-197,33386,54504,-11291,-12536,4333,4614,19286,46564
-1334,19,167,-154052,44677,50415,-13354,10791,4150,19286,46564
-918,39,-799,-102294,9216,43762,-13488,17285,5456,19286,46564
-414,-165,-499,-8483,-23864,21484,-11218,21081,8410,19286,46564
-2477,64,1444,-10070,-107238,-4821,-7421,14025,10241,19286,46564
-1155,-1243,-1205,-18310,-68176,-41137,-6140,9301,17480,19286,46564
-919,-770,-117,53649,1403,-17517,-10192,5700,17724,19286,46564
-1177,-65,-195,9582,116638,34423,-13232,10363,12951,19286,46564
-1504,-327,287,-70617,28137,67932,-13525,16052,6030,19286,46564
-321,149,-403,-70983,3051,34606,-14318,20495,7299,19286,46564
-1449,-76,-441,31372,-32592,-30578,-12304,16003,11010,19286,46564
-787,-747,-1785,60607,-17395,-37475,-8032,11071,14611,19286,46564
-897,1100,-36,-12023,-54870,-26550,-3564,5664,15551,19286,46564
-924,-245,-228,17150,83862,-18310,-5493,7165,16479,19286,46564
-1221,215,109,-104187,73791,33569,-12121,11596,13452,19286,46564
-921,-60,-699,-88378,54687,50415,-14062,22546,10461,19286,46564
-471,85,-436,-35400,48706,36560,-14001,25756,10839,19286,46564
-2783,-29,1032,-46691,-40344,-2990,-9912,20910,16210,19286,46564
-1085,-522,635,174743,-66467,-43762,-7067,16174,18591,19286,46564
-1066,-1343,-20,67016,-25695,-20751,-2246,9619,24096,19286,46564
-1076,-155,-208,48889,98510,32653,-6933,8789,21325,19286,46564
-1448,3,210,-88989,83435,61828,-11840,18762,16674,19286,46564
-1213,94,-261,-80017,8422,62744,-14111,26538,12402,19286,46564
-955,-667,-411,-22644,-49011,11230,-14404,30639,11865,19286,46564
-84,-134,367,-60913,-104003,-40771,-10290,22167,13427,19286,46564
77,-353,204,2319,-21057,-58898,-8056,17236,23266,19286,46564
-914,1732,-293,-6103,-21911,-8850,-5480,13366,24230,19286,46564
-962,-29,-106,74340,52490,44433,-8605,10021,19470,19286,46564
-2014,-219,-57,100524,31982,20385,-10156,10083,7495,19286,46564
-702,-697,6,95275,32653,-7751,-11511,11315,2636,19286,46564
-838,347,-99,28015,-2014,6713,-11181,12939,329,19286,46564
-901,-22,190,50964,-13610,30517,-13269,15100,2172,19286,46564
-800,-138,394,119750,-18798,-25268,-12951,14343,2172,19286,46564
-947,-250,-938,11840,-6408,-671,-12353,13317,2453,19286,46564
-912,-151,-159,50231,30700,-2197,-11572,12316,-6884,19286,46564
-981,-279,-45,12756,18432,-11779,-10473,13232,-8789,19286,46564
-1343,82,379,47424,-26550,-5310,-11230,15368,-6469,19286,46564
-588,224,-1009,-83251,-31677,14160,-11706,13525,2294,19286,46564
-937,-352,-68,-56274,-30151,-5249,-11193,11633,5834,19286,46564
-1375,267,-356,-31921,11901,-35156,-8435,9008,10583,19286,46564
-988,-353,180,-64880,3784,-35827,-7006,6286,20288,19286,46564
-963,124,-277,-142272,56152,-28381,-5126,8630,22521,19286,46564
-920,-194,21,-91979,74462,-40039,-4650,9423,22265,19286,46564
-1429,-101,-292,-102050,51513,11657,-8044,18750,14965,19286,46564
-969,-729,-125,-158081,-3784,59387,-13049,33105,12072,19286,46564
