xa,ya,za,xg,yg,zg,xm,ym,zm,temp,hum
-1609,-355,-625,329040,29663,-19775,-13427,39086,5957,15806,56798
-1009,-58,-366,-6835,-31372,-63110,-13647,41955,-1501,15806,56798
-1035,-590,-371,-91247,29357,-49926,-12487,47802,-219,15806,56798
-704,-80,-337,-109130,-28015,-20751,-10827,43945,-14404,15806,56798
-933,-411,-48,235229,-7202,27648,-10217,42993,-13073,15806,56798
-1249,-450,907,59997,131652,-4638,-11315,44177,7263,15806,56798
-1409,569,-129,-7812,76721,-10742,-12927,39208,15954,15806,56798
-614,70,150,-29663,-34240,30944,-13281,41186,11169,15806,56798
-1574,260,-49,-97778,-243957,8850,-13317,46545,8227,15806,56798
-1868,38,-105,-92224,7873,-52368,-11938,46350,-6005,15806,56798
-1226,-65,-380,45898,-32653,31799,-12500,43688,-8166,15806,56798
-1202,-83,1172,81420,142150,67626,-12231,43078,5651,15806,56798
-1673,711,-340,3845,53771,9216,-12561,38000,15051,15806,56798
-1329,131,-92,-23376,3784,15686,-13049,38354,12817,15806,56798
-2483,-53,-15,-143737,-54260,36621,-13342,46301,6262,15806,56798
27,196,-84,-71960,-139465,-3479,-12109,45935,-5383,15806,56798
-1108,-771,-250,233154,-28930,31982,-11901,43127,-10144,15806,56798
-1017,-446,750,37292,138671,101684,-12487,41540,7763,15806,56798
-1626,488,-325,-38879,15197,19836,-12609,35925,15124,15806,56798
-1319,-180,-9,-47424,72387,-45654,-13476,38745,12524,15806,56798
-1081,97,75,-119506,-140319,26733,-12512,47094,8471,15806,56798
-881,469,-231,-71960,-85571,-50354,-11376,45971,-3393,15806,56798
-1020,-100,-400,-47851,-43762,49865,-12219,44323,-8447,15806,56798
-1170,-123,1303,85571,150634,62744,-11486,44909,-4736,15806,56798
-1515,533,-785,109558,47058,3845,-12866,37524,16857,15806,56798
-1321,-393,125,-91430,3845,10314,-12658,36035,17687,15806,56798
-3097,102,-57,-104187,-36682,79650,-13500,47668,8581,15806,56798
56,713,57,-112548,-225708,-16662,-12524,49975,-5517,15806,56798
-1511,-783,-318,-45837,-23803,44677,-11816,45153,-9606,15806,56798
-960,-582,189,62805,86303,35461,-11608,45214,-3613,15806,56798
-1915,-599,-581,-17578,67016,-1953,-12475,41674,14428,15806,56798
-1729,83,-68,-54016,-45654,-37597,-12976,37341,17309,15806,56798
-339,254,334,-86547,35522,-8666,-14257,46301,8911,15806,56798
-758,270,-257,-86669,-241210,-4455,-12414,47399,-4199,15806,56798
-2494,163,-577,-67138,-42541,9948,-12988,45617,-7678,15806,56798
-873,-134,-132,98510,16174,64697,-11315,45959,-7421,15806,57816
-1567,-552,-331,80688,128601,-24719,-12084,40051,14294,16076,57816
-1719,829,-311,-38208,16296,-11169,-12438,34497,18334,16076,57816
-144,114,224,116333,32531,30273,-12561,42016,17382,16076,57816
-641,428,428,-84960,-66528,-30822,-13281,46667,6799,16076,57816
182,393,-871,-148132,-53100,-22827,-12438,46960,-2172,16076,57816
-818,228,-340,121704,-28442,36010,-10961,45593,-4858,16076,57816
-1279,-381,-2250,1037,131774,85632,-11132,34301,11645,16076,57816
-1267,-39,-263,-59020,117553,13916,-12268,35986,17309,16076,57816
-180,-137,345,-197998,53771,-35095,-11987,42895,10693,16076,57816
-1938,-817,10,-22521,-7629,-12084,-12988,46215,3186,16076,57816
69,342,-140,-61584,10009,-37963,-12255,44482,-6042,16076,57816
-798,-265,-445,277526,166381,-39794,-11352,46203,11791,16076,57816
-1654,-351,1926,74279,-55541,91857,-10412,37158,14257,16076,57816
-903,-206,-23,-40466,88317,-366,-11608,34533,18859,16076,57816
-321,-49,-119,109863,-6225,34667,-11035,39562,12829,16076,57816
666,-499,97,-59265,33935,-2441,-11218,43994,10986,16076,57816
-1380,-106,458,10681,21911,-69824,-11157,42163,-1647,16076,57816
-930,-714,-427,122619,88684,-65917,-11755,41003,10729,16076,57816
-1391,-494,336,62500,7141,74523,-10400,31201,19006,16076,57816
-1379,-155,294,-13977,74523,-3601,-8996,26000,21411,16076,57816
-420,76,171,74096,-8728,-6347,-8715,29785,16052,16076,57816
-1434,122,109,-91552,-120422,90087,-7080,35705,17675,16076,57816
-802,-574,133,-61889,44677,-67382,-10119,38671,8679,16076,57816
-1163,-565,-695,224304,-3234,-64819,-12780,35607,13549,16076,57816
-1280,-300,-211,18310,58105,34912,-13745,27026,22766,16076,57816
-1293,407,1066,-49865,-31311,62316,-9082,19580,26013,16076,57816
-681,-455,50,-66284,39306,9277,-10253,27587,20507,16076,57816
-399,262,219,-91918,-118164,-14953,-7080,33264,18249,16076,57816
-1011,28,-41,-52307,-12451,-4821,-12817,37402,11401,16076,57816
-1301,191,-322,36437,-10070,-67871,-15368,36608,10498,16076,57816
-1119,-15,-236,-26855,126525,55603,-15270,26635,20251,16076,57816
-1583,983,1255,40588,-60791,105041,-11328,21289,25402,16076,57816
-1253,-350,-483,-34851,71289,10864,-10925,20239,23937,16076,57816
-2556,-86,202,177673,-57128,45043,-9362,24279,17028,16076,57816
472,838,280,-84289,-147216,35583,-13989,30578,15588,16076,57816
-826,-707,262,-22216,-38818,-55664,-16027,33227,10546,16076,57816
-1043,-156,632,109558,113891,58959,-14636,33142,18591,16076,57816
-1395,138,2616,31555,32043,21789,-12829,26757,23596,16076,57816
-1278,-47,-280,-31127,96252,9643,-7739,16174,24267,16076,57816
-292,32,47,181518,-83435,-38391,-5920,21228,18627,16076,57816
-836,1694,198,-77270,-124145,-26367,-12304,26379,15991,16076,57816
-820,-260,185,-36437,-22033,-49194,-15795,31835,12280,16076,57816
-1020,-59,-22,91308,-13793,-3906,-15478,27929,18444,16076,57816
-1005,-642,-571,53894,46875,1525,-11987,22583,22375,16076,57816
-1361,65,-478,-1831,82519,-15197,-9008,10498,21447,16076,57816
-412,233,168,-90515,15075,-39062,-4296,16198,18688,16076,57816
-244,959,1,-59448,-167724,-13244,-10485,21020,19775,16076,57816
-1332,-594,-154,-95031,23559,-51513,-15625,29626,15100,16076,57816
-1087,71,-117,206787,-17639,-22277,-15600,29101,14465,16076,57816
-789,-561,723,93200,120422,-20751,-13610,21752,24218,16076,57816
-1426,176,-709,13549,67443,15441,-8630,12475,22436,16076,57816
-510,55,266,-61340,97595,3479,-5737,15014,21130,16076,57816
-149,-283,84,-200866,-136291,-7202,-8056,22204,17968,16076,57816
-428,206,-272,-109313,41625,-53283,-13391,27832,16613,16076,57816
-776,22,-506,44128,32836,-38513,-16552,26452,14477,16076,57816
-711,-441,951,175476,152587,63110,-15222,23315,22875,16076,57816
-1740,-103,-511,37719,-90637,-3356,-10668,11108,22424,16076,57816
-903,445,93,-11962,123718,13244,-6872,11987,21289,16076,57816
-215,-944,228,-144836,-90454,-20202,-8569,19433,18798,16076,57816
29,552,232,-92712,3540,-46447,-16320,27465,15991,16076,57816
-1057,-271,-302,144653,25329,-46875,-15551,29113,14331,16076,57816
-480,-319,825,197937,127563,3784,-15661,22204,22534,16076,57816
-1044,-133,-222,50537,22155,28137,-11987,11730,22973,16076,57816
-484,29,239,-40649,54504,28442,-9020,11657,21374,16076,57816
-240,-414,281,-136962,-68664,4821,-10583,18884,14941,16076,57816
329,437,27,-60302,59448,-43273,-15441,24011,16918,16076,57816
-678,-146,-582,46691,8483,-46630,-17163,24914,14855,16076,57816
-889,-385,1907,175048,163330,97656,-15905,21960,21594,16076,57816
-1392,-261,-1645,45227,-70678,50354,-13146,9655,20458,16076,57816
-1236,635,-216,-73120,103393,26916,-8813,4174,20092,16076,57816
-220,-453,-72,141601,-8789,-18127,-7153,11877,13415,16076,57816
-509,10,412,-30151,-3967,-44189,-15722,16369,13281,16076,57816
-1176,-542,-293,-39245,18005,-54565,-18090,18579,8081,16076,57816
-1088,-328,-151,168884,23559,48461,-17834,14111,12792,16076,57816
-1788,144,379,146301,5004,5432,-13842,8728,17687,16076,57816
-1466,-71,-640,80871,86425,-21057,-12744,2612,10046,16076,57816
-457,390,-203,100280,-976,67443,-8850,3735,2233,16076,57816
-1595,-310,494,-138183,-276062,8972,-13073,9875,-4504,16076,57816
-1997,235,-658,-128662,100097,-46813,-13098,6250,-3039,16076,57816
-778,-257,-149,153625,7507,39184,-12280,6250,-3894,16076,57816
-1223,319,770,-3784,78552,73547,-14282,8837,1342,16076,57816
-1347,-301,-495,-44921,-30639,3784,-13476,3259,-427,16076,57816
-747,162,132,10192,-6530,33569,-9924,5126,-3442,16076,57816
-666,172,333,-97656,-279418,-8300,-11645,9667,-6848,16076,57816
-2340,-25,-208,-78979,32958,-58593,-12182,8483,-4235,16076,57816
-800,52,-237,209106,10742,30395,-12329,8679,-4492,16076,57816
-1278,389,884,76660,92651,54382,-13330,9948,-1159,16076,57816
-1596,-247,-45,26123,-6896,18371,-12939,3771,-3613,16076,57816
-813,108,221,-86608,80139,-1159,-9631,3796,-3820,16076,57816
-308,502,39,-75866,-98144,9399,-10986,10229,-9448,16076,57816
-153,-42,-269,-82153,-73974,-60302,-13281,8483,-6176,16076,57816
-1085,-59,-364,35522,-2075,51940,-14538,6066,-4736,16076,57816
-1337,722,868,16845,151123,96984,-14001,8398,-4516,16076,57816
-1519,-173,-350,57495,-32470,43029,-12927,5310,-4541,16076,57816
