xa,ya,za,xg,yg,zg,xm,ym,zm,temp,hum
193,-10,963,-1281,1770,-1098,33398,35119,-8837,31387,44996
195,-12,964,-2258,1708,-1159,33496,34814,-8471,31387,44996
190,-4,967,-1586,1770,-976,33679,35205,-9960,31387,44996
195,-12,963,-1708,1281,-1037,33276,35083,-8166,31387,44996
192,-11,965,-1647,1281,-1281,33593,35339,-8251,31387,44996
192,-6,965,-1953,1770,-2807,33142,35241,-7580,31387,44996
190,-8,965,-4211,1342,-305,33630,36352,-6677,31387,44996
191,-7,975,7629,1708,-2380,34387,36120,-5346,31387,44996
189,-10,944,6530,1831,1281,34558,35034,-6359,31387,44996
185,-5,974,-12756,9155,366,34252,35229,-6652,31387,44996
207,0,851,-8422,10437,1098,33862,34912,-6567,31387,44996
217,-7,999,-4028,11108,488,33776,35290,-6591,31387,44996
242,-80,948,-1770,1770,-793,34509,35290,-7019,31387,44996
251,-56,960,-1831,305,-915,33935,35070,-7958,31387,44996
235,-78,955,-2868,1342,-732,34155,35375,-7055,31387,44996
239,-64,960,-1647,1953,-488,34155,35046,-7128,31387,44996
233,-27,956,-1342,1586,-1159,34033,35363,-6188,31387,44996
233,-4,955,-2197,1831,-976,34301,35168,-6530,31531,44996
232,-11,955,-2441,1586,-671,34265,34509,-6591,31531,43949
231,-5,954,-1525,1403,-671,34191,34863,-5664,31531,43949
227,-9,956,-1525,1831,-1342,34545,35131,-6628,31531,43949
229,-6,957,-1403,1647,-1220,34326,35253,-7495,31531,43949
228,-4,954,-1647,1647,-1098,34606,34436,-7434,31531,43949
229,-7,955,-2197,1342,-1281,34167,34338,-7263,31531,43949
228,-11,957,-1647,1525,-1281,34326,34899,-6799,31531,43949
227,0,955,-2136,1647,-1281,34020,35119,-6933,31531,43949
229,-1,956,-1342,1464,-854,34252,34985,-7275,31531,43949
230,0,957,-1953,1403,-1220,33654,34680,-7788,31531,43949
226,0,957,-1464,1953,-1342,34155,34460,-7128,31531,43949
230,0,955,-1953,2075,-732,34069,35424,-6518,31531,43949
231,0,956,-1098,1708,-1037,34033,34582,-7238,31531,43949
227,0,956,-1647,1892,-671,34252,34973,-6225,31531,43949
231,0,954,-1586,1953,-732,33813,34326,-7348,31531,43949
231,0,955,-1708,1953,-1098,34118,35168,-7653,31531,43949
230,0,958,-1586,1831,-1464,33630,34790,-6652,31531,43949
227,0,956,-2136,1770,-1037,34265,35009,-7641,31531,43949
229,-1,957,-1892,1770,-1342,34204,34753,-7446,31531,43949
232,1,955,-1708,1525,-1098,34265,34387,-6933,31531,43949
231,0,957,-1464,1770,-1098,33911,34594,-7482,31531,43949
229,7,953,-1159,1647,-1159,33825,34729,-7482,31531,43949
228,3,954,-1770,1647,-1098,33740,34765,-6970,31531,43949
228,6,953,-976,1708,-915,33972,34741,-7482,31531,43949
227,4,956,-1464,1586,-1098,34204,34899,-7092,31712,43949
235,4,958,-1159,1647,-1281,34240,34814,-7299,31712,42947
228,5,954,-1647,1403,-1098,34008,34716,-8142,31712,42947
229,1,957,-1037,1525,-1037,34045,35021,-6481,31712,42947
229,2,955,-1464,1647,-1159,33862,34802,-7617,31712,42947
228,0,958,-1708,1586,-1281,33654,34741,-8178,31712,42947
226,4,956,-1525,1525,-854,33874,35083,-7592,31712,42947
226,2,957,-1647,1831,-915,34460,34521,-6616,31712,42947
229,2,953,-1342,1525,-1220,34289,34997,-7141,31712,42947
229,8,956,-1953,1953,-915,34143,35314,-7067,31712,42947
227,4,959,-610,1586,-1647,34228,35314,-6506,31712,42947
229,4,950,-1831,1525,-1403,34094,35412,-6225,31712,42947
228,4,958,-854,1953,-1098,34313,35412,-7128,31712,42947
233,-1,952,-1770,1586,-1220,34057,35327,-6787,31712,42947
226,11,957,-1342,1586,-3784,34667,35217,-7031,31712,42947
228,-1,954,-1098,1159,-5432,33837,35571,-6823,31712,42947
227,16,972,4333,1586,-2014,32580,35717,-8691,31712,42947
225,-5,914,-3784,6774,-671,32739,36303,-6726,31712,42947
226,7,933,-4577,5187,2075,32543,35314,-9143,31712,42947
260,0,954,14221,-6103,-183,33129,34997,-9191,31712,42947
266,8,1023,-4577,-11352,-1098,32568,34997,-8642,31712,42947
198,-32,984,-61,732,-793,32482,35070,-9887,31712,42947
210,-26,969,-2075,1403,-2014,33251,35510,-9082,31712,42947
162,-28,982,-1403,1708,-793,32580,35729,-9069,31712,42947
173,-9,977,1647,1464,-1281,32482,35571,-10839,31712,42947
170,40,922,-1831,7324,-3173,32775,34790,-9399,31712,42947
172,-8,874,-11291,976,-793,32409,35388,-9228,31712,42947
188,-10,937,-6347,-3845,-1281,32653,35461,-8959,31712,42947
205,4,964,-976,1708,-671,32727,35253,-8801,31712,42947
171,0,961,-2319,1708,-1159,32678,35107,-9289,31784,42947
172,20,967,-1525,1770,-854,33325,35168,-7446,31784,42947
173,9,973,-1525,1647,-4211,33801,35742,-5749,31784,42947
168,0,967,-2563,1525,1464,33801,35058,-5383,31784,41884
169,-5,968,6591,1953,-4211,34069,35205,-6811,31784,41884
167,2,918,-7629,32409,-1831,33886,34558,-6628,31784,41884
215,-2,915,1342,5065,-1525,34045,34680,-7519,31784,41884
252,1,930,-4760,-18859,-2075,33996,34179,-6848,31784,41884
290,9,948,-1281,366,-488,33459,34851,-6506,31784,41884
238,-46,956,-2258,1525,-1037,33911,35131,-7617,31784,41884
235,89,949,-2319,2197,-1037,34082,35131,-7202,31784,41884
233,40,952,-1708,2014,-671,33764,35095,-6176,31784,41884
236,54,950,-2197,1770,-610,34704,35290,-6188,31784,41884
235,9,954,-1037,1770,-1098,34143,35388,-6787,31784,41884
235,28,955,-2136,1647,-1770,34106,34631,-6555,31784,41884
237,0,950,-1770,1586,-732,33947,34521,-7653,31784,41884
234,14,953,-2014,1770,-976,33422,34387,-6591,31784,41884
236,31,952,-1647,1708,-1098,33654,34484,-7104,31784,41884
235,26,947,-1464,1464,-1281,34448,34411,-5578,31784,41884
232,34,951,-1098,1647,-5798,34130,34729,-6188,31784,41884
234,24,953,-1342,1586,-4455,33569,35168,-7531,31784,41884
236,31,963,-5187,4089,-4638,33410,35607,-8471,31784,41884
225,31,939,5371,6103,2258,31665,36560,-9436,31784,41884
225,26,908,7141,5126,7324,32250,35559,-9643,31784,41884
260,28,929,28564,-14282,-122,32214,35412,-10070,31784,41884
239,-15,1127,-18188,-15563,-854,31982,35253,-9741,31784,41884
213,31,1036,2502,1770,-671,31896,34643,-10498,31784,41884
0,19,1000,-61,549,-1037,31945,35034,-10046,31784,41884
144,-100,974,-488,1831,-1098,31750,35205,-10803,31784,41884
149,-62,977,-793,1586,-1159,31738,34899,-10107,31784,41884
144,-61,971,-1464,1647,-976,32202,35705,-10778,31784,41884
145,-10,976,-1770,1770,-488,31884,34704,-10595,31784,41884
149,-4,972,-1037,1831,-793,32141,35522,-9155,31784,41884
149,-7,973,-1892,1953,-1403,32043,36169,-7373,31982,41884
146,-5,973,-1342,1586,-1342,33337,35839,-7617,31982,41884
148,1,941,2746,1586,-1098,33227,35803,-7873,31982,40770
145,-6,1001,12939,17333,-3356,32739,35437,-7788,31982,40770
165,-3,892,-976,14221,-3173,33300,35351,-7751,31982,40770
219,5,866,-7202,8422,915,32751,35290,-8508,31982,40770
235,1,1032,-2807,-1892,-1220,32922,35485,-6958,31982,40770
136,-52,968,-2014,1159,-1037,32470,36145,-6530,31982,40770
202,-22,973,-1464,2136,-2563,33178,36303,-5090,31982,40770
191,55,961,-183,2014,549,34252,35192,573,31982,40770
197,-47,976,11230,15380,2197,35595,34948,3430,31982,40770
183,0,953,5920,17089,2746,35717,35095,3564,31982,40770
251,-3,955,2868,23315,1525,36633,34960,3466,31982,40770
240,11,922,2685,20751,-427,35876,35449,1025,31982,40770
382,-67,882,2624,17639,-1770,36230,36328,-292,31982,40770
476,-53,825,-4272,12023,-5554,35339,36706,-5688,31982,40770
513,-49,782,-3662,-12512,915,34765,35632,-4968,31982,40770
481,-34,798,-3479,-22827,6591,34509,35498,-5749,31982,40770
395,-48,895,244,-28747,305,34143,34985,-6213,31982,40770
365,-73,1048,-13061,366,122,34008,35559,-5419,31982,40770
223,-101,981,-6225,2380,-244,34155,35107,-5871,31982,40770
261,-88,959,-3173,1037,1953,34533,34521,-6994,31982,40770
259,-161,944,-4760,1525,5004,34802,33471,-6726,31982,40770
270,-9,943,-5737,915,19836,34436,32324,-6884,31982,40770
260,35,931,-21484,183,12145,34313,32836,-6506,31982,40770
261,5,937,-13793,-1708,2380,34704,32897,-7666,31982,40770
244,15,952,-5615,-4516,-4089,34033,33093,-8142,31982,40770
205,2,967,1098,0,366,34545,32751,-8154,31982,40770
201,-37,949,1037,1831,-1586,33911,32653,-8410,32126,40770
202,116,931,-4699,183,0,34484,32629,-7800,32126,40770
215,278,943,-2441,2075,-4150,34057,33483,-6787,32126,39761
199,232,938,-1098,2014,-5065,34460,34313,-5883,32126,39761
199,234,937,-305,3051,-7568,33569,35241,-5566,32126,39761
198,208,937,5249,3662,-15014,33764,36022,-5541,32126,39761
209,189,946,14221,7690,-6286,34143,36059,-5456,32126,39761
219,208,933,10498,6469,854,34240,35754,-5065,32126,39761
238,204,925,-3356,2380,-1220,33825,35424,-5615,32126,39761
256,182,937,-2685,1281,-1342,33654,35375,-5773,32126,39761
256,43,946,-1037,1342,793,34033,35729,-6103,32126,39761
256,-10,941,-2502,1647,-1342,34252,35900,-4992,32126,39761
269,8,948,-1403,1831,-976,34558,35681,-5871,32126,39761
250,39,951,-1586,1831,183,34033,35205,-5578,32126,39761
259,44,945,-1708,1708,5249,33740,35168,-5834,32126,39761
259,42,940,-3479,1586,23742,33898,32971,-6738,32126,39761
261,53,945,-1464,1953,15380,34277,33215,-7995,32126,39761
261,43,948,-1220,1098,-14343,34240,34533,-6457,32126,39761
288,53,928,-16296,-6591,-18920,34045,36389,-5407,32126,39761
191,-16,914,1586,3356,-15869,33459,36279,-5004,32126,39761
206,-74,930,13061,7812,4272,33605,36437,-5187,32126,39761
209,271,949,17639,9582,16601,33410,34680,-6506,32126,39761
266,164,929,7629,1403,18188,34326,34411,-6799,32126,39761
267,117,919,-976,915,-5065,33789,33850,-6140,32126,39761
283,-6,894,-32165,610,-1220,34313,34448,-7092,32126,39761
313,-114,922,-6896,-1647,1770,33959,33666,-7507,32126,39761
237,-132,941,3234,3784,-1647,34289,33801,-7641,32126,39761
216,140,945,-4089,2136,-1770,33715,34252,-7104,32126,39761
236,147,947,-3662,915,-1037,34045,33276,-7482,32126,39761
219,96,940,122,2258,-2929,33923,33508,-7690,32126,39761
219,153,940,-1098,1831,-3173,33813,33679,-6945,32126,39761
225,146,936,-1892,1770,-2746,34460,33691,-6250,32126,39761
226,142,937,244,2258,-3173,33630,34301,-7690,32126,39761
230,151,942,-2929,2258,-4577,34570,34899,-6860,32126,39761
233,161,941,1770,2258,-10009,34277,35180,-6860,32126,39761
234,132,942,7507,1464,-15075,33984,36242,-7348,32126,39761
239,136,964,25329,1342,-9216,34545,36267,-10302,32126,39761
245,115,958,14831,-732,-12695,35083,36950,-11047,32126,39761
224,120,979,11047,2136,4516,36120,36230,-10876,32126,39761
297,16,932,-4516,-3295,-305,36035,36462,-8203,32126,39761
317,16,933,1342,-8056,-1159,35925,35717,-7751,32126,39761
10,-124,936,-4150,14648,1220,35656,36120,-9716,32126,39761
74,10,964,-6591,15869,1708,35900,35253,-9655,32126,39761
216,-86,962,-1647,5493,-1037,36645,35290,-9082,32126,39761
162,-26,951,-7690,2868,-854,36462,35229,-9240,32126,39761
237,-7,961,1098,1403,-122,36108,35546,-7739,32126,39761
246,-33,963,244,1953,-1159,36523,35095,-8825,32126,39761
243,59,948,-2929,1159,-854,36157,35839,-9082,32126,39761
220,52,956,-1281,2075,-671,36450,35058,-9191,32126,39761
228,30,953,-2014,1464,0,36962,35070,-10131,32126,39761
229,37,950,-915,1403,-1159,36901,35961,-9741,32126,39761
227,20,954,-2807,1831,-1403,36242,35217,-9240,32126,39761
230,38,950,-1464,1525,-1220,36413,35510,-9399,32126,39761
233,36,957,-2014,1953,-1037,36254,35461,-9863,32126,39761
227,39,954,-1586,1953,-793,36328,34960,-8300,32126,39761
231,17,957,-1525,1892,-1220,36328,34985,-9033,32126,39761
229,28,954,-854,1647,-1220,36621,35046,-9216,32126,39761
230,35,953,-2319,1586,-854,36218,35046,-8764,32126,39761
227,37,954,-1159,2014,-793,36169,34692,-9020,32126,39761
231,32,958,-1953,1953,-793,36242,35131,-9399,32126,39761
227,31,952,-1586,1464,-1098,36669,34802,-8300,32126,39761
226,27,955,-1525,1953,-1159,36267,34973,-9436,32126,39761
225,37,954,-1586,1831,-793,36242,35791,-9667,32126,39761
228,28,953,-1525,2319,-549,35998,35168,-9265,32126,39761
225,36,951,-1098,1647,-915,36083,35375,-9387,32126,39761
228,32,954,-671,1953,-1037,36535,34533,-9265,32126,39761
227,35,954,-671,2197,-915,36523,34753,-8618,32126,39761
228,30,953,-1220,1708,-1098,36193,35424,-9826,32126,39761
227,36,951,-976,1708,-976,36499,35534,-9667,32126,39761
230,35,954,-1464,1647,-549,37097,35412,-8496,32126,39761
228,37,952,-1525,1708,-915,36340,35046,-9045,32126,39761
229,30,953,-1586,2136,-1342,36132,34973,-8947,32126,39761
230,40,955,-1342,1525,-976,36279,34997,-8483,32126,39761
230,28,953,-1464,2014,-915,36645,35668,-9191,32126,39761
229,37,953,-976,1831,-976,36157,34997,-8361,32126,39761
230,31,955,-1342,1831,-1220,36669,34924,-8435,32126,39761
229,34,952,-1525,1586,-671,36157,34863,-8349,32126,39761
229,34,953,-1525,1953,-915,36718,35046,-9057,32126,39761
229,34,953,-1464,2014,-1037,36633,35339,-9326,32523,39761
225,33,956,-1525,1831,-915,36364,34472,-9020,32523,39761
229,33,956,-1464,1770,-793,36303,35107,-8654,32523,39761
227,38,954,-1892,1892,-915,37097,34912,-8532,32523,39761
228,38,953,-1037,2014,-1342,36206,35034,-8410,32523,39761
227,37,953,-2136,2197,-1159,36303,35058,-8630,32523,38730
225,35,956,-1159,2075,-915,36181,34582,-8288,32523,38730
231,35,955,-1770,1770,-854,36413,34826,-8105,32523,38730
227,34,954,-1220,1953,-915,36535,34729,-9020,32523,38730
229,36,956,-1159,2014,-793,35681,34692,-9704,32523,38730
230,40,952,-1525,2136,-1098,36352,35229,-8312,32523,38730
230,34,955,-1281,1708,-1159,36401,34423,-8959,32523,38730
226,40,951,-1464,1892,-1098,36572,35034,-8581,32523,38730
226,38,951,-1586,1831,-1525,36096,35229,-8813,32523,38730
228,38,954,1159,1525,-793,36791,35510,-9338,32523,38730
228,41,953,-1403,1770,-1708,36853,35241,-8996,32523,38730
234,43,958,-4882,1281,-610,36267,34741,-9594,32523,38730
218,67,949,2563,2746,-3784,36645,35034,-8276,32523,38730
240,21,959,-2502,1586,-671,36315,34057,-9289,32523,38730
217,26,954,-183,2868,-427,36218,35009,-9008,32523,38730
248,22,950,-4394,-732,-8544,35559,35803,-8337,32523,38730
244,47,968,-2990,2807,-7019,36230,35351,-8374,32523,38730
226,85,944,15380,488,-1770,36267,34387,-8593,32523,38730
259,-5,956,3479,2807,3601,36499,34680,-8239,32523,38730
215,-63,969,-7751,3723,-366,36340,34387,-8020,32523,38730
179,31,967,-10192,2136,-8666,36499,33911,-8654,32523,38730
295,103,962,-1708,2075,-549,36816,33996,-9985,32523,38730
249,-19,918,-7629,2014,1647,35803,34130,-8496,32523,38730
208,31,933,-610,1770,-122,36608,33923,-8203,32523,38730
242,44,962,-2563,2685,-305,36389,34008,-8093,32523,38730
203,100,957,-732,2624,244,36462,33349,-7800,32523,38730
213,43,954,-2441,3051,-1770,36181,34716,-8398,32523,38730
254,98,952,915,6286,-2929,36145,34020,-9033,32523,38730
98,147,936,9826,2014,9460,36254,33642,-9240,32523,38730
250,-42,953,6958,1342,549,36376,34484,-9411,32523,38730
227,97,1028,-21057,1708,2014,36267,33984,-7653,32523,38730
232,76,910,1342,2136,-2075,36804,33789,-7690,32523,38730
208,139,943,-8911,2197,-1403,36657,34362,-9033,32523,38730
229,88,954,2502,2197,-1708,35888,33532,-8837,32523,38730
222,102,955,-3173,1770,-1647,36499,33813,-8911,32722,38730
230,83,953,-732,2197,-1647,35729,33312,-8532,32722,38730
229,91,949,427,1525,-1953,36120,33630,-9057,32722,38730
226,107,947,-2014,1892,-610,35888,34045,-8215,32722,38730
227,79,946,-122,2075,-427,36132,33874,-8850,32722,37680
229,99,947,-2136,1647,-1037,36389,34118,-8691,32722,37680
228,95,947,-854,2014,-671,36535,33984,-9118,32722,37680
228,96,945,-1586,1892,-1281,36486,33825,-8190,32722,37680
229,90,948,-2014,2075,-1159,36132,34179,-10107,32722,37680
229,90,949,-1831,1708,-610,36267,33935,-9155,32722,37680
225,88,950,-793,1647,-1037,36120,33935,-9851,32722,37680
224,95,949,-1831,1892,-915,36401,34228,-8825,32722,37680
226,97,947,-976,1586,-1037,36218,33850,-7812,32722,37680
225,91,944,-1281,1770,-732,36145,34301,-9094,32722,37680
228,94,950,-1098,732,-915,36694,34106,-12072,32722,37680
227,93,947,-1220,3601,-3417,36828,34228,-13049,32722,37680
198,94,948,-1464,11962,1647,36486,34216,-19116,32722,37680
230,69,945,-1525,-13122,6164,36682,34204,-17407,32722,37680
235,-1,952,427,-27648,-5920,36401,33007,-18969,32722,37680
257,145,928,10070,-33203,7629,35717,32775,-17602,32722,37680
170,240,913,-37780,-3173,23742,33056,32983,-18017,32722,37680
99,-111,893,-14343,8239,-5859,30761,31408,-18017,32722,37680
-83,156,1096,24108,-2319,3173,28881,31994,-17761,32722,37680
-24,169,900,-37902,5310,-3723,28552,31982,-17968,32722,37680
-52,129,982,-16479,2563,-1403,29321,31347,-17443,32722,37680
-38,205,932,5737,1831,-793,29052,31750,-17797,32722,37680
-29,194,966,-2319,1647,-1098,29064,31665,-17980,32722,37680
-35,227,950,-5920,1647,-610,29467,31774,-18310,32722,37680
-34,215,956,1037,1525,-854,29309,32043,-17944,32722,37680
-36,220,952,-2380,1831,-793,28845,31884,-17932,32722,37680
-34,215,953,-1098,1770,-915,28527,31726,-18225,32722,37680
-36,220,949,-1831,1647,-1342,29492,31958,-17895,32722,37680
-31,214,950,-1342,2258,-1403,28967,31494,-17675,32722,37680
-39,219,957,-2136,1281,-366,28881,31835,-18041,32722,37680
-27,205,953,-1953,1403,-1098,29260,31518,-18408,32722,37680
-31,211,956,-2197,1770,-549,29150,32360,-18481,32722,37680
-32,212,954,-1892,1647,-1037,29406,32177,-18408,32722,37680
-33,219,955,-1403,1770,-854,29833,32019,-18896,32722,37680
-36,215,955,-1281,1953,-915,28759,31884,-18750,32722,37680
-34,213,953,-1892,1831,-1220,28808,31848,-18334,32722,37680
-34,215,954,-1953,1831,-671,29223,32507,-18774,32722,37680
-33,212,953,-1403,1892,-732,29040,31787,-19384,32722,37680
-35,219,955,-1281,1770,-915,28735,32031,-17517,32722,37680
-33,218,953,-1525,1647,-1037,29052,32531,-12744,32866,37680
-33,215,953,-1647,2197,-1770,28845,32055,-16467,32866,37680
-33,217,953,-1770,5310,-3906,29138,32531,-14904,32866,37680
-38,224,954,-1708,12573,-6896,28442,32385,-14245,32866,37680
-29,227,953,-1464,11474,-12756,29211,32727,-11462,32866,36674
15,230,962,-1525,6958,-17761,29565,33898,-3796,32866,36674
37,119,965,-1220,5310,-17822,30883,34008,-2844,32866,36674
74,250,962,2502,16784,-17944,30834,35559,-4431,32866,36674
83,93,968,6958,33142,-16296,30883,36376,-7385,32866,36674
85,39,961,9277,11047,-4211,32543,37341,-6726,32866,36674
146,-125,1000,10498,-11779,2441,34790,38903,-7092,32866,36674
341,-78,1034,10864,-20751,4699,35375,39538,-6396,32866,36674
343,-250,927,21789,671,3417,34960,39331,-6958,32866,36674
343,-296,829,16601,2380,-2258,35620,37939,-6420,32866,36674
181,33,819,32958,2319,4638,35717,37573,-7507,32866,36674
271,-170,866,7629,2502,3784,35559,38293,-7006,32866,36674
243,-166,971,-30578,1403,-671,35693,37817,-5969,32866,36674
250,-148,953,-7507,1770,-2258,36474,37866,-6542,32866,36674
252,-91,951,-1647,2197,-1220,35998,37463,-6689,32866,36674
250,-115,944,-2502,1708,-1159,35949,37048,-7226,32866,36674
254,-123,947,-5065,2136,-976,35839,37756,-7324,32866,36674
251,-122,942,-1953,1953,-793,36120,37854,-7287,32866,36674
252,-122,945,-1770,1281,-1098,35717,37841,-6872,32866,36674
248,-113,944,-2197,1708,-854,35876,37207,-6604,32866,36674
251,-114,944,-1586,2014,-915,36315,37255,-6127,32866,36674
248,-115,945,-1098,1892,-915,36022,37829,-6359,32866,36674
251,-119,945,-549,2136,-915,36193,37536,-6823,32866,36674
257,-114,942,-915,1892,-1159,36010,37817,-6921,32866,36674
252,-122,945,-1586,1525,-1098,36303,37524,-6176,32866,36674
252,-114,945,-1464,1525,-915,36096,37670,-7226,32866,36674
250,-116,943,-1831,1770,-671,36047,38085,-6396,32866,36674
251,-120,942,-1586,1586,-1159,35351,37341,-6420,32866,36674
252,-114,942,-854,2075,-854,36572,37414,-5957,32866,36674
253,-116,949,-1342,1831,-549,36132,37194,-7067,32866,36674
250,-119,945,-1892,1831,-732,36914,36987,-7080,32866,36674
249,-122,947,-1647,2014,-1403,35839,37390,-6970,32866,36674
253,-118,944,-1525,1892,-793,36108,37390,-6115,32866,36674
252,-111,939,-1403,1464,-1342,35827,37451,-6225,32866,36674
254,-115,944,-1892,2075,-1525,36022,37182,-6457,32866,36674
255,-116,944,-976,1770,-61,36352,37524,-6909,32866,36674
250,-113,947,-2014,1831,-4821,36401,37475,-7299,32866,36674
250,-107,946,-1342,2685,-3112,35998,37841,-5224,32866,36674
253,-117,942,-1281,4211,13427,36621,37500,-6042,32866,36674
254,-118,948,-1647,12817,-15441,36828,37817,-9582,32866,36674
238,-131,938,-1586,-6042,-4577,35607,37988,-10107,32866,36674
232,-166,880,-1403,-8361,17822,33776,37329,-14831,32866,36674
271,-116,908,-1770,-11413,15258,32006,35852,-17028,32866,36674
300,265,905,-26062,-21911,4516,29675,34350,-16589,32866,36674
208,167,1035,-39123,-26306,-1586,29260,34753,-18383,32866,36674
206,-171,869,-19409,-671,2380,29016,32360,-17944,32866,36674
145,296,1009,14709,1525,854,29431,31201,-18103,32866,36674
-31,310,922,-12207,-671,1831,29248,31469,-17517,32866,36674
-42,239,958,-10314,2990,-1342,29016,31665,-17480,32866,36674
-3,261,946,5249,2075,-732,29040,30725,-17553,32866,36674
0,262,945,-3173,1953,-671,28869,31042,-16638,32866,36674
-11,256,938,-4150,1831,-915,29150,30895,-17004,32866,36674
-7,259,942,-3479,1892,-915,29296,31628,-17065,32866,36674
-8,256,942,-2685,1831,-854,29235,31054,-18542,32866,36674
-6,261,941,-1525,1770,-793,29541,31018,-17492,32866,36674
-7,259,942,-1525,1586,-7812,29675,31274,-17749,32866,36674
-7,259,941,-1892,1831,-13610,28918,30883,-17456,32866,36674
-7,263,941,-1647,2929,-7568,29467,31005,-16430,33154,36674
-5,263,946,-1708,7934,4394,30517,31518,-14892,33154,36674
-8,293,936,-1464,16601,5920,32556,31152,-16223,33154,36674
-4,285,1002,-1281,14465,-5371,31323,31945,-16296,33154,36674
33,98,808,-793,-3601,-6896,31250,33142,-13269,33154,36674
142,58,929,-671,-7995,-9277,32971,33361,-10461,33154,36674
218,245,1047,19775,6958,-4333,35131,33410,-8129,33154,35647
-10,237,1014,1708,29052,6591,35485,33215,-6298,33154,35647
54,226,902,-3234,23742,-5004,35351,35400,-4663,33154,35647
125,21,822,13916,20263,1525,36499,36267,-6677,33154,35647
262,-55,1121,25085,9216,4516,36218,38049,-7971,33154,35647
312,-169,965,41259,5737,-1892,36242,36425,-7495,33154,35647
139,-16,873,2441,-8117,-427,36462,36218,-7604,33154,35647
351,-71,921,-9460,-671,-915,36560,36108,-7250,33154,35647
208,-26,954,-3051,1220,-1708,36560,35925,-6262,33154,35647
244,-7,947,-20935,2319,-610,36035,35595,-6787,33154,35647
256,19,943,-1159,2197,-976,36535,35046,-7971,33154,35647
258,35,946,-183,2319,-244,36218,35290,-6506,33154,35647
263,31,944,-1770,2014,122,36218,35131,-7531,33154,35647
260,24,950,-1892,1647,-1586,36621,35046,-6823,33154,35647
263,21,943,-1220,1647,-671,35900,35607,-6323,33154,35647
259,31,944,-1586,1831,-549,36572,35546,-7336,33154,35647
263,22,945,-2990,2014,-1342,36242,35034,-8337,33154,35647
