xa, ya, za, xg, yg, zg, xm, ym, zm, temp, hum
33.492,0.566,1.286,2.496,-66.040,194.519,-72.693,6.738,3.162,-17.053,30.360,33.368
33.368,-0.045,-1.213,-1.280,305.664,-95.581,-232.483,-1.160,9.985,37.170,30.306,33.183
33.183,-0.328,-0.885,-1.557,123.169,-47.791,-152.344,0.171,11.108,39.111,30.342,33.199
33.199,-0.007,-0.161,-0.686,-326.233,114.807,120.728,10.999,-8.142,9.741,30.360,32.997
32.997,0.708,1.135,1.298,-30.151,66.528,-8.484,12.793,1.587,-14.807,30.324,32.889
32.889,-0.078,-0.412,-1.018,238.953,-64.575,-52.307,2.124,2.002,33.374,30.378,32.803
32.803,-0.028,-0.139,-0.284,-520.691,46.326,51.941,-2.563,-5.554,-1.392,30.396,32.745
32.745,0.363,0.636,-0.109,-185.120,82.214,53.467,7.129,-7.812,3.870,30.432,32.515
32.515,1.206,1.546,3.809,230.225,-47.974,17.212,1.257,4.041,-16.394,30.414,32.701
32.701,-0.303,-0.617,-1.302,87.280,-39.307,-192.627,-11.072,16.345,36.804,30.450,32.742
32.742,-0.617,-2.045,-1.676,38.879,-25.879,41.077,-10.327,22.131,40.039,30.432,32.605
32.605,-0.639,-2.318,-1.899,-110.840,96.313,13.184,-9.363,17.041,38.562,30.450,32.531
32.531,-0.003,-0.725,-1.610,89.600,6.348,31.311,2.295,4.468,34.265,30.486,31.922
31.922,-0.108,-1.046,-1.209,-56.702,52.734,270.142,-10.571,12.354,35.071,30.450,32.519
32.519,0.296,0.377,-0.045,-496.460,84.656,140.930,0.195,-7.043,6.909,30.522,32.582
32.582,0.874,1.723,2.632,-71.045,-1.709,48.828,0.122,3.125,-15.747,30.486,32.519
32.519,0.015,-0.580,0.117,565.063,-99.243,-102.051,-1.709,-5.176,20.093,30.540,32.439
32.439,-0.534,-0.972,-1.243,33.569,30.151,32.166,-13.684,22.583,37.354,30.522,32.282
32.282,-0.618,-0.651,-1.175,-56.274,59.082,119.263,-15.295,14.734,32.349,30.522,32.330
32.330,0.305,0.270,-0.153,-369.324,46.387,208.984,-0.244,-5.920,10.657,30.522,32.152
32.152,1.361,1.638,3.994,139.526,-13.428,34.485,-2.515,0.452,-11.096,30.522,32.002
32.002,-0.368,0.212,-0.764,172.119,-64.209,-97.717,-12.134,2.771,23.792,30.540,31.867
31.867,-0.888,-0.618,-1.124,162.903,-134.460,0.854,-16.101,13.574,31.226,30.558,31.816
31.816,-1.099,-1.158,-1.534,232.117,-125.549,-25.085,-16.895,17.041,32.214,30.576,31.708
31.708,-0.166,-0.079,0.260,-322.632,197.571,15.259,5.273,-6.616,-3.882,30.576,31.472
31.472,1.312,1.635,3.145,250.793,-244.446,88.806,6.433,-3.699,-8.850,30.558,31.421
31.421,-0.622,-0.297,-1.127,90.698,-106.506,-30.762,-10.889,7.495,30.115,30.558,31.325
31.325,-0.430,-0.017,-0.499,-246.704,234.314,105.103,6.079,-5.249,18.091,30.576,31.318
31.318,0.233,0.752,0.150,-132.263,120.483,21.606,12.109,-7.739,7.239,30.594,31.280
31.280,-0.047,0.469,-0.342,212.646,-235.107,-63.721,7.642,-5.481,20.105,30.612,31.152
31.152,-1.351,-0.374,-1.260,44.312,-62.683,35.645,-13.721,7.263,28.052,30.630,31.053
31.053,0.086,-0.375,-0.306,-445.618,119.507,189.636,-2.319,-4.358,18.616,30.630,31.031
31.031,0.193,1.841,2.152,-108.582,74.341,50.354,-6.763,1.892,-7.520,30.630,30.958
30.958,1.831,2.408,2.664,171.143,35.767,54.565,0.061,-2.112,-3.394,30.684,30.865
30.865,-0.107,-0.202,-1.049,172.974,-26.306,-127.197,-12.500,10.181,30.591,30.684,30.852
30.852,-0.016,-0.363,-1.000,-268.250,85.876,66.223,-9.290,1.807,24.316,30.666,30.891
30.891,-0.013,1.318,1.965,-135.803,128.906,4.883,-5.554,4.199,-13.464,30.648,30.919
30.919,-0.007,-0.394,-0.349,402.893,-101.990,-97.229,-6.665,1.465,25.452,30.720,30.990
30.990,-0.151,-0.025,-0.608,310.303,-99.182,-121.216,-6.641,-0.720,23.645,30.684,30.951
30.951,-0.858,-0.656,-1.316,88.623,-107.483,23.376,-18.835,18.384,30.884,30.720,30.907
30.907,-1.583,-2.144,-2.454,-521.667,-317.993,769.287,5.396,13.062,40.076,30.720,30.948
30.948,1.285,0.181,1.136,-642.090,456.604,359.131,33.252,20.276,-15.430,30.720,30.961
30.961,-0.334,0.167,2.351,337.036,-74.402,-22.888,-9.473,21.606,-26.440,30.720,31.076
31.076,0.431,0.551,0.016,483.337,171.021,-20.691,6.042,-4.565,18.506,30.756,31.041
31.041,-0.022,-0.350,1.238,811.157,143.799,-151.062,-5.200,-4.480,9.119,30.792,31.219
31.219,1.094,0.088,-1.134,-4.211,-186.218,226.257,11.902,1.965,30.896,30.774,31.290
31.290,1.385,0.989,0.738,-481.628,-10.864,-139.771,21.350,27.417,-26.477,30.774,31.510
31.510,0.336,1.399,0.989,-191.040,47.241,27.344,15.759,21.692,-29.089,30.810,31.625
31.625,0.054,-1.419,-1.720,-128.357,62.012,17.151,3.137,14.429,40.466,30.847,31.708
31.708,0.161,0.442,-0.736,-368.164,104.370,37.354,2.002,-8.142,9.277,30.810,31.813
31.813,0.218,0.917,0.360,-150.024,45.654,-7.202,3.442,-0.354,-14.709,30.847,31.848
31.848,0.556,0.033,0.860,614.868,-53.833,-256.653,7.690,-2.344,-10.730,30.919,31.823
31.823,0.204,0.216,0.654,469.910,-184.753,-265.076,6.409,-6.702,9.241,30.883,31.995
31.995,-0.495,0.221,-0.881,262.207,-58.533,-195.190,-7.898,-0.208,21.777,30.865,32.136
32.136,-0.380,-0.138,-1.067,82.947,-22.461,-120.544,-9.534,4.834,29.980,30.919,32.174
32.174,0.147,-0.191,-1.385,-148.987,-79.651,98.083,3.186,-1.038,26.978,30.937,31.938
31.938,-0.018,0.427,-0.836,-109.558,69.458,71.960,9.033,-7.043,15.515,30.955,32.193
32.193,0.660,0.694,-0.343,-48.340,116.028,100.586,23.218,-3.040,7.849,30.937,32.445
32.445,0.513,1.058,0.587,-194.885,196.838,-62.012,-0.110,-6.311,4.785,30.955,32.602
32.602,1.989,0.904,2.816,272.156,-341.431,3.418,3.552,-6.628,8.374,30.955,32.582
32.582,-0.276,0.239,-0.633,208.069,-140.503,-142.761,-3.271,-2.710,20.532,30.955,32.589
32.589,-0.196,-0.105,-0.633,329.651,-138.367,-150.696,-6.970,-0.439,20.642,31.009,32.496
32.496,-1.237,-0.453,-1.451,-37.537,6.348,42.297,-14.734,7.532,25.745,31.009,32.445
32.445,-0.578,0.153,-0.774,-224.304,108.643,169.861,-0.537,-5.469,14.941,31.027,32.461
32.461,0.164,0.511,0.157,-385.132,125.732,178.162,4.297,-6.116,5.505,31.045,32.509
32.509,0.664,0.728,0.768,-122.925,167.053,65.430,6.287,-3.760,-9.851,31.045,32.401
32.401,0.095,2.631,2.157,265.625,264.771,132.690,1.697,-5.249,6.348,31.063,32.442
32.442,-0.561,1.804,0.822,-143.311,20.020,98.145,-3.394,-5.859,9.851,31.045,32.372
32.372,0.066,-0.064,-0.995,-87.219,-236.694,48.096,-2.734,4.944,33.191,31.081,32.717
32.717,0.254,-0.139,-1.121,-60.974,-91.431,-20.447,0.476,-0.854,26.624,31.117,32.803
32.803,0.257,-0.532,-1.306,28.687,-128.723,-52.490,-3.821,11.194,36.230,31.117,32.966
32.966,0.229,-0.553,-1.278,30.334,-150.513,-105.591,-4.333,11.243,37.109,31.135,32.914
32.914,0.118,-1.277,-1.524,-51.758,-87.830,-47.180,-4.810,10.974,36.438,31.117,33.243
33.243,0.281,-0.634,-1.305,-1.770,-78.918,-54.138,-5.725,11.182,37.183,31.135,33.173
33.173,0.902,0.294,-1.420,176.636,42.847,-69.824,1.428,2.222,30.920,31.117,32.037
32.037,0.308,0.844,1.076,380.249,-133.057,-161.865,-9.692,0.745,23.450,31.171,33.847
33.847,-0.309,-0.378,-1.033,169.006,-66.895,-142.700,-16.516,11.853,30.334,31.189,34.000
34.000,-1.367,-0.475,-1.258,31.677,22.888,59.937,-22.644,19.714,27.576,31.153,33.952
33.952,0.337,0.335,0.496,-326.599,66.711,112.427,-1.208,-3.333,-9.595,31.207,33.767
33.767,0.614,0.883,0.521,-164.001,128.479,40.161,4.541,-4.590,-5.359,31.171,33.553
33.553,0.668,0.294,0.711,368.469,-100.464,-238.525,1.648,-8.093,9.021,31.189,33.448
33.448,-0.747,-0.260,-1.114,156.677,-71.350,-112.366,-20.105,13.110,27.222,31.243,33.345
33.345,-1.337,-0.731,-1.241,-247.192,165.222,198.669,-17.310,6.018,23.230,31.225,33.339
33.339,-0.077,-0.191,-0.326,-316.223,183.472,190.186,-1.428,-4.651,20.081,31.243,33.320
33.320,0.422,1.448,0.842,-133.850,111.084,-31.677,1.013,-5.872,2.026,31.243,33.202
33.202,1.662,1.259,2.173,255.310,46.936,-73.120,2.148,-7.471,9.717,31.279,33.090
33.090,-0.318,-0.407,-0.810,297.668,-52.246,-207.520,-14.636,8.521,29.077,31.243,32.988
32.988,-1.355,-0.449,-0.960,94.849,-98.267,16.357,-22.852,16.516,27.112,31.243,32.867
32.867,-1.552,-0.454,-1.098,33.875,-30.396,19.836,-22.705,13.989,25.061,31.261,32.685
32.685,-0.931,-1.105,-1.090,-207.825,179.932,150.452,-21.277,17.102,27.747,31.297,32.630
32.630,0.467,0.733,0.018,-192.566,108.215,94.849,7.605,-7.861,4.248,31.279,32.624
32.624,1.996,0.354,3.056,334.290,151.489,-101.196,4.614,-1.477,-10.876,31.297,32.413
32.413,2.427,0.329,1.663,330.994,157.043,107.117,14.209,-3.589,-0.989,31.279,32.321
32.321,-0.014,-1.281,-1.333,40.466,-149.109,-85.144,-2.258,11.658,39.258,31.297,32.378
32.378,-1.232,-0.393,-1.053,-390.076,-92.651,206.543,-10.425,-0.903,20.679,31.297,32.273
32.273,-0.456,0.649,0.381,-213.684,69.824,126.648,5.896,-8.057,-2.673,31.315,32.168
32.168,1.400,0.474,1.659,102.051,15.137,233.948,29.053,1.086,-9.436,31.315,32.072
32.072,1.639,0.872,1.032,122.925,-6.409,99.792,24.158,-3.821,0.769,31.388,31.954
31.954,-0.394,0.108,-0.354,403.015,-175.476,-67.261,-7.947,-0.537,21.033,31.351,31.826
31.826,-1.199,-0.295,-1.125,139.954,-74.829,-32.410,-21.924,12.219,22.864,31.370,31.877
31.877,-0.463,-0.212,-0.498,-368.408,165.405,165.894,-2.905,-5.554,9.277,31.388,31.896
31.896,-0.255,-0.306,-0.074,-384.460,234.009,72.083,0.647,-6.323,10.876,31.370,31.784
31.784,1.232,2.234,3.506,0.671,38.025,4.211,-0.598,0.769,-11.414,31.406,31.689
31.689,-0.530,-0.102,-0.795,229.675,-154.602,-54.565,-6.372,-1.392,20.178,31.424,31.504
31.504,-1.335,-0.555,-1.418,-124.268,97.168,24.414,-14.062,8.105,28.821,31.370,31.535
32.168,1.400,0.474,1.659,102.051,15.137,233.948,29.053,1.086,-9.436,31.315,32.072
